epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.580186,1.646016,0.687459,0.693578,1.620808,1.660785,3.995278,0.440000,0.514286,0.498411,0.478992,0.171016,0.177869,0.412245,0.514286,0.459592,-0.102041,0.471429,val_gen_auc_avg,0.440000,9.999726e-05
20,1.273071,0.645969,0.516270,0.499778,1.250852,1.281943,3.758123,0.610612,0.542857,0.508015,0.491597,0.188581,0.203973,0.468571,0.569796,0.527347,-0.101224,0.485714,val_gen_auc_avg,0.610612,9.890738e-05
40,0.851368,0.496169,0.467723,0.342312,1.026104,0.979463,3.276630,0.622041,0.585714,0.525740,0.529412,0.246727,0.237168,0.506122,0.593469,0.528980,-0.087347,0.542857,val_gen_auc_avg,0.622041,9.567727e-05
60,0.779097,0.300977,0.455627,0.146697,0.790549,0.848467,2.932848,0.661224,0.600000,0.616270,0.596639,0.236390,0.244192,0.591837,0.490612,0.467755,0.101224,0.557143,val_gen_auc_avg,0.661224,9.045085e-05
80,0.866339,0.319048,0.433261,0.206816,0.804074,0.913686,2.721993,0.723265,0.685714,0.598545,0.592437,0.218198,0.243478,0.631020,0.595102,0.689796,-0.058776,0.528571,val_gen_auc_avg,0.723265,8.345653e-05
100,0.725306,0.189602,0.402711,0.069958,0.816243,0.814317,2.642415,0.759184,0.742857,0.656451,0.592437,0.165075,0.198197,0.588571,0.431837,0.502857,0.085714,0.585714,val_gen_auc_avg,0.759184,7.500000e-05
120,0.645371,0.159385,0.410336,0.019310,0.714408,0.674467,2.637393,0.761633,0.700000,0.658499,0.613445,0.139276,0.166562,0.791020,0.617959,0.395102,0.173061,0.642857,val_gen_auc_avg,0.761633,6.545085e-05
140,0.657523,0.111052,0.397490,0.014712,0.677856,0.667967,2.403281,0.807347,0.671429,0.654544,0.626050,0.114809,0.157787,0.732245,0.419592,0.554286,0.177959,0.642857,val_gen_auc_avg,0.807347,5.522642e-05
160,0.714419,0.151761,0.379171,0.031138,0.606184,0.707361,2.277578,0.763265,0.700000,0.680460,0.609244,0.104598,0.117079,0.709388,0.367347,0.431020,0.278367,0.642857,val_gen_auc_avg,0.763265,4.477358e-05
180,0.601587,0.131475,0.382276,0.030705,0.666776,0.658234,2.237106,0.765714,0.685714,0.672410,0.617647,0.083394,0.088456,0.724898,0.538776,0.460408,0.186122,0.642857,val_gen_auc_avg,0.765714,3.454915e-05
200,0.565788,0.472821,0.397357,0.248800,0.650254,0.635512,2.038203,0.727347,0.700000,0.648401,0.592437,0.095226,0.076104,0.671020,0.559184,0.333061,0.111837,0.657143,val_gen_auc_avg,0.727347,2.500000e-05
220,0.601025,0.232520,0.377361,0.093680,0.594728,0.631836,1.840314,0.821224,0.685714,0.668526,0.592437,0.095214,0.078317,0.695510,0.613061,0.431020,0.082449,0.700000,val_gen_auc_avg,0.821224,1.654347e-05
240,0.606343,0.121371,0.367622,0.010985,0.680267,0.631319,1.798996,0.749388,0.700000,0.688087,0.609244,0.091174,0.065160,0.752653,0.431837,0.487347,0.265306,0.700000,val_gen_auc_avg,0.749388,9.549150e-06
260,0.668041,0.114654,0.364784,0.016423,0.573041,0.611559,1.663909,0.722449,0.700000,0.657722,0.605042,0.088415,0.062888,0.800816,0.418776,0.456327,0.344490,0.700000,val_gen_auc_avg,0.722449,4.322727e-06
280,0.634119,0.097359,0.362934,0.009365,0.625168,0.663594,1.592284,0.784490,0.685714,0.650272,0.600840,0.090250,0.062499,0.720000,0.464490,0.556735,0.163265,0.685714,val_gen_auc_avg,0.784490,1.092620e-06
300,0.620707,0.117548,0.354252,0.022445,0.627800,0.652274,1.568708,0.742857,0.700000,0.659982,0.600840,0.073945,0.046258,0.808163,0.493061,0.510204,0.297959,0.700000,val_gen_auc_avg,0.742857,0.000000e+00
