epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.614007,1.373562,0.744094,0.721713,1.584821,1.584266,4.425092,0.511837,0.500000,0.536826,0.537815,0.209660,0.207792,0.428571,0.462041,0.494694,-0.066122,0.428571,val_gen_auc_avg,0.511837,9.999726e-05
20,1.090802,0.544262,0.512357,0.473310,1.011627,1.080496,4.091211,0.628571,0.514286,0.610409,0.537815,0.186397,0.195461,0.432653,0.515102,0.413878,-0.082449,0.400000,val_gen_auc_avg,0.628571,9.890738e-05
40,1.042006,0.792331,0.439116,0.447552,1.126204,1.105884,3.497952,0.600816,0.500000,0.641692,0.516807,0.103663,0.147211,0.485714,0.372245,0.537143,-0.051429,0.457143,val_gen_auc_avg,0.600816,9.567727e-05
60,0.846662,0.420821,0.456710,0.303695,1.011707,0.984943,3.067813,0.636735,0.514286,0.700727,0.567227,0.085851,0.173902,0.705306,0.497143,0.433469,0.208163,0.600000,val_gen_auc_avg,0.636735,9.045085e-05
80,0.864229,0.262658,0.437867,0.203174,0.945427,0.908091,2.971354,0.625306,0.542857,0.708636,0.651261,0.118066,0.190015,0.676735,0.476735,0.501224,0.175510,0.542857,val_gen_auc_avg,0.625306,8.345653e-05
100,0.752414,0.296265,0.450617,0.134735,0.910692,0.783256,2.854327,0.628571,0.600000,0.730033,0.697479,0.117147,0.166660,0.583673,0.386122,0.570612,0.013061,0.585714,val_gen_auc_avg,0.628571,7.500000e-05
120,0.673023,0.162517,0.437635,0.097621,0.735419,0.693086,2.711578,0.729796,0.600000,0.719582,0.697479,0.120558,0.135553,0.675918,0.378776,0.674286,0.001633,0.671429,val_gen_auc_avg,0.729796,6.545085e-05
140,0.707050,0.324620,0.406773,0.186449,0.780832,0.761209,2.655694,0.716735,0.671429,0.722336,0.714286,0.129474,0.140037,0.703673,0.582857,0.515918,0.120816,0.614286,val_gen_auc_avg,0.716735,5.522642e-05
160,0.704684,0.124140,0.419925,0.011937,0.641919,0.690854,2.537157,0.714286,0.685714,0.748605,0.710084,0.109437,0.124529,0.695510,0.591020,0.489796,0.104490,0.671429,val_gen_auc_avg,0.714286,4.477358e-05
180,0.574555,0.412251,0.396589,0.220961,0.729586,0.649846,2.499467,0.711837,0.671429,0.732999,0.714286,0.128097,0.115115,0.671837,0.480816,0.484898,0.186939,0.628571,val_gen_auc_avg,0.711837,3.454915e-05
200,0.638971,0.132799,0.404568,0.011843,0.562692,0.621236,2.451707,0.610612,0.685714,0.697055,0.693277,0.143411,0.137398,0.745306,0.443265,0.422857,0.302041,0.700000,val_gen_auc_avg,0.610612,2.500000e-05
220,0.636652,0.142671,0.400603,0.019052,0.684239,0.644061,2.401847,0.654694,0.685714,0.744439,0.710084,0.130337,0.149823,0.683265,0.435918,0.584490,0.098776,0.685714,val_gen_auc_avg,0.654694,1.654347e-05
240,0.543842,0.392875,0.404929,0.182586,0.682067,0.583842,2.332612,0.737959,0.642857,0.714921,0.705882,0.118793,0.158929,0.649796,0.541224,0.320816,0.108571,0.657143,val_gen_auc_avg,0.737959,9.549150e-06
260,0.613979,0.106877,0.395111,0.036187,0.636819,0.655463,2.306781,0.706939,0.657143,0.738366,0.668067,0.129017,0.159040,0.698776,0.476735,0.425306,0.222041,0.700000,val_gen_auc_avg,0.706939,4.322727e-06
280,0.582441,0.240181,0.389625,0.090417,0.608962,0.636615,2.270812,0.699592,0.642857,0.716899,0.680672,0.144917,0.166611,0.729796,0.539592,0.563265,0.166531,0.671429,val_gen_auc_avg,0.699592,1.092620e-06
300,0.617669,0.127910,0.395084,0.060830,0.667120,0.606761,2.194885,0.754286,0.671429,0.719370,0.680672,0.121017,0.142359,0.611429,0.506122,0.471020,0.105306,0.657143,val_gen_auc_avg,0.754286,0.000000e+00
