epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.453361,1.564574,0.683734,0.784637,1.576074,1.553514,3.822654,0.499592,0.485714,0.498482,0.521008,0.199510,0.201816,0.532245,0.502041,0.455510,0.030204,0.514286,val_gen_auc_avg,0.499592,9.999726e-05
20,1.173677,0.652827,0.539272,0.338064,1.058000,1.214309,3.493327,0.452245,0.471429,0.548478,0.537815,0.227106,0.218776,0.572245,0.421224,0.436735,0.135510,0.528571,val_gen_auc_avg,0.452245,9.890738e-05
40,1.108788,0.764826,0.456085,0.412297,1.183380,1.230227,3.113257,0.623673,0.542857,0.557023,0.554622,0.225591,0.231423,0.495510,0.579592,0.549388,-0.084082,0.514286,val_gen_auc_avg,0.623673,9.567727e-05
60,0.869453,0.232688,0.473075,0.172481,0.949037,0.979107,2.960336,0.773878,0.514286,0.605748,0.567227,0.135168,0.206610,0.582041,0.433469,0.526531,0.055510,0.528571,val_gen_auc_avg,0.773878,9.045085e-05
80,0.747973,0.208492,0.433303,0.060191,0.791566,0.784191,2.834010,0.697959,0.514286,0.773180,0.684874,0.112942,0.187723,0.615510,0.382041,0.457143,0.158367,0.542857,val_gen_auc_avg,0.697959,8.345653e-05
100,0.738249,0.147200,0.451658,0.030993,0.820543,0.725776,2.625332,0.752653,0.571429,0.755949,0.705882,0.108642,0.165301,0.752653,0.469388,0.506122,0.246531,0.614286,val_gen_auc_avg,0.752653,7.500000e-05
120,0.693901,0.174425,0.440541,0.039848,0.746276,0.694675,2.551242,0.800816,0.657143,0.785820,0.743697,0.105403,0.108848,0.767347,0.542857,0.686531,0.080816,0.585714,val_gen_auc_avg,0.800816,6.545085e-05
140,0.696058,0.159451,0.433903,0.050837,0.721578,0.710839,2.450886,0.804082,0.685714,0.791187,0.718487,0.113258,0.106806,0.790204,0.584490,0.448980,0.205714,0.614286,val_gen_auc_avg,0.804082,5.522642e-05
160,0.679412,0.148657,0.409516,0.016396,0.615706,0.650944,2.432511,0.764898,0.685714,0.778829,0.756303,0.096243,0.096224,0.813061,0.500408,0.429388,0.312653,0.642857,val_gen_auc_avg,0.764898,4.477358e-05
180,0.586190,0.362114,0.421933,0.221387,0.708958,0.644643,2.425070,0.807347,0.742857,0.750512,0.735294,0.110959,0.088100,0.761633,0.467755,0.501224,0.260408,0.700000,val_gen_auc_avg,0.807347,3.454915e-05
200,0.685252,0.146163,0.405390,0.020301,0.606740,0.649377,2.465893,0.776327,0.757143,0.763717,0.726891,0.119657,0.099711,0.832653,0.555102,0.377143,0.277551,0.785714,val_gen_auc_avg,0.776327,2.500000e-05
220,0.661122,0.173204,0.395279,0.034521,0.687153,0.649950,2.389398,0.798367,0.757143,0.771485,0.743697,0.077989,0.107829,0.803265,0.496327,0.467755,0.306939,0.757143,val_gen_auc_avg,0.798367,1.654347e-05
240,0.599239,0.257659,0.406677,0.175631,0.710501,0.622912,2.293902,0.777959,0.742857,0.750583,0.739496,0.133222,0.120587,0.778776,0.517551,0.389388,0.261224,0.757143,val_gen_auc_avg,0.777959,9.549150e-06
260,0.662209,0.102564,0.402924,0.009257,0.660492,0.687028,2.214503,0.766531,0.728571,0.758209,0.743697,0.146549,0.128487,0.853061,0.588571,0.516735,0.264490,0.800000,val_gen_auc_avg,0.766531,4.322727e-06
280,0.623245,0.154251,0.396441,0.036074,0.636796,0.658765,2.166758,0.831837,0.728571,0.736106,0.731092,0.138277,0.135570,0.862857,0.546939,0.504490,0.315918,0.742857,val_gen_auc_avg,0.831837,1.092620e-06
300,0.651361,0.157946,0.393995,0.031634,0.686878,0.628787,2.070603,0.817959,0.700000,0.750724,0.722689,0.139785,0.138333,0.695510,0.606531,0.557551,0.088980,0.671429,val_gen_auc_avg,0.817959,0.000000e+00
