epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.540892,1.487834,0.679369,0.711452,1.446071,1.453875,4.220614,0.399184,0.428571,0.469882,0.491597,0.177786,0.186766,0.531429,0.456327,0.487347,0.044082,0.528571,val_gen_auc_avg,0.399184,9.999726e-05
20,1.315319,0.608041,0.530500,0.457624,1.181714,1.362228,4.078930,0.570612,0.557143,0.478709,0.474790,0.167917,0.193820,0.493061,0.537959,0.407347,-0.044898,0.528571,val_gen_auc_avg,0.570612,9.890738e-05
40,0.990641,0.599394,0.461608,0.365105,0.967278,1.062832,3.407595,0.551837,0.528571,0.531742,0.508403,0.159074,0.160807,0.551837,0.448980,0.466122,0.085714,0.557143,val_gen_auc_avg,0.551837,9.567727e-05
60,0.871378,0.645765,0.436525,0.344757,0.800355,0.928190,3.099301,0.644082,0.500000,0.726926,0.554622,0.128757,0.181981,0.520816,0.401633,0.497143,0.023673,0.471429,val_gen_auc_avg,0.644082,9.045085e-05
80,0.809016,0.423577,0.437930,0.236030,0.868314,0.857903,2.868959,0.651429,0.585714,0.742956,0.663866,0.129207,0.194802,0.684082,0.382041,0.511020,0.173061,0.557143,val_gen_auc_avg,0.651429,8.345653e-05
100,0.803662,0.259769,0.413950,0.103190,0.864676,0.742750,2.728532,0.686531,0.614286,0.745428,0.735294,0.147930,0.121745,0.496327,0.524898,0.443265,-0.028571,0.557143,val_gen_auc_avg,0.686531,7.500000e-05
120,0.710866,0.163912,0.436914,0.148495,0.716034,0.743222,2.626832,0.763265,0.600000,0.745781,0.731092,0.124880,0.080282,0.710204,0.469388,0.447347,0.240816,0.557143,val_gen_auc_avg,0.763265,6.545085e-05
140,0.691028,0.281174,0.402441,0.066426,0.760619,0.654597,2.732694,0.816327,0.614286,0.730810,0.735294,0.104208,0.068058,0.677551,0.463673,0.440816,0.213878,0.614286,val_gen_auc_avg,0.816327,5.522642e-05
160,0.702781,0.488077,0.426069,0.355746,0.792042,0.776672,2.709555,0.732245,0.642857,0.755173,0.722689,0.114412,0.072995,0.771429,0.345306,0.591837,0.179592,0.671429,val_gen_auc_avg,0.732245,4.477358e-05
180,0.631087,0.397638,0.403839,0.247685,0.571708,0.667811,2.846843,0.711837,0.628571,0.744580,0.731092,0.106172,0.075662,0.697959,0.461224,0.408163,0.236735,0.685714,val_gen_auc_avg,0.711837,3.454915e-05
200,0.692178,0.132404,0.382687,0.037253,0.680467,0.679004,2.889093,0.736327,0.642857,0.723536,0.718487,0.133151,0.078715,0.712653,0.453061,0.441633,0.259592,0.600000,val_gen_auc_avg,0.736327,2.500000e-05
220,0.622890,0.410823,0.369581,0.300700,0.583400,0.692208,2.785395,0.692245,0.685714,0.759410,0.697479,0.127844,0.095095,0.737143,0.571429,0.534694,0.165714,0.671429,val_gen_auc_avg,0.692245,1.654347e-05
240,0.644114,0.126505,0.382797,0.013353,0.773741,0.669218,2.661747,0.820408,0.742857,0.719864,0.718487,0.152344,0.090423,0.711020,0.590204,0.456327,0.120816,0.642857,val_gen_auc_avg,0.820408,9.549150e-06
260,0.581575,0.278389,0.392117,0.138719,0.694990,0.659524,2.555753,0.814694,0.714286,0.740555,0.722689,0.144823,0.098772,0.782041,0.442449,0.402449,0.339592,0.728571,val_gen_auc_avg,0.814694,4.322727e-06
280,0.586711,0.275571,0.401639,0.131560,0.583177,0.659619,2.528959,0.789388,0.742857,0.727209,0.705882,0.135004,0.096631,0.789388,0.556735,0.509388,0.232653,0.785714,val_gen_auc_avg,0.789388,1.092620e-06
300,0.602280,0.185026,0.390867,0.039583,0.736988,0.642381,2.445809,0.750204,0.728571,0.712167,0.705882,0.158139,0.112279,0.714286,0.425306,0.436735,0.277551,0.700000,val_gen_auc_avg,0.750204,0.000000e+00
