epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.538873,2.253538,0.659189,0.710541,1.535012,1.549528,4.077594,0.446330,0.500000,0.545254,0.500000,0.025221,0.024711,0.554536,0.502424,0.510561,0.043975,0.500000,val_gen_auc_avg,0.446330,9.999726e-05
20,0.925893,0.607203,0.400034,0.601579,1.032337,1.070214,3.818397,0.542590,0.500000,0.489231,0.500000,0.049160,0.050047,0.552458,0.506579,0.543456,0.009003,0.500000,val_gen_auc_avg,0.542590,9.890738e-05
40,0.857786,0.386807,0.351267,0.518215,0.898206,0.839984,3.075426,0.630021,0.500000,0.584092,0.500000,0.039592,0.045284,0.561634,0.498269,0.428151,0.063366,0.500000,val_gen_auc_avg,0.630021,9.567727e-05
60,0.790903,0.324033,0.320123,0.319616,0.803587,0.691674,2.792131,0.513677,0.500000,0.588445,0.500000,0.066126,0.052304,0.536877,0.436115,0.520256,0.016620,0.500000,val_gen_auc_avg,0.513677,9.045085e-05
80,0.718485,0.183175,0.288389,0.218439,0.813911,0.769509,2.489502,0.550900,0.500000,0.708519,0.500000,0.115694,0.089020,0.533587,0.517832,0.571157,-0.037569,0.480263,val_gen_auc_avg,0.550900,8.345653e-05
100,0.771785,0.136897,0.279382,0.139579,0.798731,0.802675,2.433539,0.572195,0.493421,0.772457,0.511278,0.152206,0.098038,0.531510,0.540859,0.503116,-0.009349,0.532895,val_gen_auc_avg,0.572195,7.500000e-05
120,0.699681,0.420683,0.289083,0.322212,0.809933,0.744047,2.177048,0.555921,0.506579,0.797049,0.507519,0.183772,0.119850,0.556960,0.540166,0.499654,0.016794,0.539474,val_gen_auc_avg,0.555921,6.545085e-05
140,0.765451,0.094563,0.286121,0.064145,0.667607,0.804448,2.041972,0.482860,0.493421,0.808582,0.533835,0.225384,0.149209,0.546572,0.497403,0.553151,-0.006579,0.546053,val_gen_auc_avg,0.482860,5.522642e-05
160,0.675414,0.303938,0.251496,0.234034,0.674770,0.653415,1.809289,0.592278,0.526316,0.787099,0.609023,0.233414,0.156249,0.605436,0.498615,0.470568,0.106821,0.546053,val_gen_auc_avg,0.592278,4.477358e-05
180,0.747094,0.078588,0.270549,0.036002,0.715322,0.677584,1.724438,0.552112,0.559211,0.827746,0.661654,0.242389,0.173846,0.629501,0.430575,0.597126,0.032375,0.559211,val_gen_auc_avg,0.552112,3.454915e-05
200,0.667923,0.125365,0.252379,0.055259,0.762752,0.651596,1.619966,0.559037,0.526316,0.762508,0.657895,0.256917,0.162389,0.583276,0.367729,0.523719,0.059557,0.519737,val_gen_auc_avg,0.559037,2.500000e-05
220,0.611442,0.226434,0.249302,0.124694,0.775901,0.659513,1.461583,0.587950,0.585526,0.800554,0.748120,0.189406,0.139272,0.616517,0.497749,0.541551,0.074965,0.565789,val_gen_auc_avg,0.587950,1.654347e-05
240,0.706805,0.082057,0.257138,0.036549,0.727504,0.666377,1.356519,0.609245,0.585526,0.801345,0.751880,0.154804,0.133030,0.579294,0.538954,0.525623,0.040339,0.532895,val_gen_auc_avg,0.609245,9.549150e-06
260,0.644107,0.061175,0.251351,0.036799,0.692529,0.766949,1.284396,0.673650,0.578947,0.792470,0.751880,0.107283,0.104230,0.626731,0.501558,0.538089,0.088643,0.578947,val_gen_auc_avg,0.673650,4.322727e-06
280,0.645005,0.071171,0.253476,0.018768,0.649116,0.770781,1.233601,0.613747,0.578947,0.792131,0.725564,0.102238,0.097592,0.626558,0.492382,0.505540,0.121018,0.572368,val_gen_auc_avg,0.613747,1.092620e-06
300,0.610270,0.235779,0.259754,0.212127,0.619741,0.725093,1.203342,0.601108,0.578947,0.786534,0.740602,0.101277,0.083139,0.599550,0.558345,0.524584,0.041205,0.572368,val_gen_auc_avg,0.601108,0.000000e+00
