epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.599250,2.307792,0.677090,0.717815,1.520873,1.515893,4.459027,0.575312,0.500000,0.523998,0.500000,0.033116,0.034487,0.471607,0.509349,0.536357,-0.064751,0.500000,val_gen_auc_avg,0.575312,9.999726e-05
20,0.858237,0.610662,0.410435,0.584198,0.940712,0.930702,3.564089,0.512812,0.500000,0.554525,0.500000,0.038770,0.042309,0.471953,0.572195,0.520083,-0.100242,0.500000,val_gen_auc_avg,0.512812,9.890738e-05
40,0.901469,0.407861,0.369102,0.545594,0.862174,0.936944,2.750935,0.412050,0.500000,0.480977,0.500000,0.034433,0.030039,0.461046,0.512119,0.534626,-0.073580,0.500000,val_gen_auc_avg,0.412050,9.567727e-05
60,0.702414,0.405317,0.334113,0.390606,0.763179,0.725781,2.613797,0.539993,0.500000,0.594155,0.500000,0.048993,0.037432,0.563193,0.507445,0.495499,0.055748,0.506579,val_gen_auc_avg,0.539993,9.045085e-05
80,0.774789,0.329572,0.340772,0.382165,0.865561,0.890571,2.494174,0.589335,0.500000,0.791226,0.511278,0.143378,0.069863,0.482860,0.454986,0.522161,-0.039301,0.500000,val_gen_auc_avg,0.589335,8.345653e-05
100,0.681440,0.130305,0.314709,0.170284,0.726196,0.796731,2.375409,0.557999,0.506579,0.848720,0.563910,0.221700,0.125813,0.542763,0.527181,0.514543,0.015582,0.546053,val_gen_auc_avg,0.557999,7.500000e-05
120,0.775451,0.093160,0.291088,0.088837,0.788309,0.739097,2.153329,0.594010,0.539474,0.846232,0.680451,0.224364,0.129060,0.581717,0.602493,0.417590,-0.020776,0.519737,val_gen_auc_avg,0.594010,6.545085e-05
140,0.676499,0.146388,0.274918,0.087301,0.772021,0.652880,1.932550,0.535319,0.539474,0.869580,0.695489,0.238813,0.131856,0.629328,0.459141,0.559557,0.069771,0.598684,val_gen_auc_avg,0.535319,5.522642e-05
160,0.753675,0.100150,0.267935,0.059728,0.689063,0.688229,1.715870,0.531856,0.513158,0.861044,0.654135,0.236673,0.140312,0.555402,0.512985,0.495845,0.042417,0.539474,val_gen_auc_avg,0.531856,4.477358e-05
180,0.701277,0.075322,0.272853,0.041106,0.746223,0.708381,1.603037,0.477147,0.453947,0.847137,0.669173,0.240846,0.148726,0.579467,0.518871,0.512812,0.060596,0.526316,val_gen_auc_avg,0.477147,3.454915e-05
200,0.706483,0.059806,0.262354,0.030138,0.746343,0.681784,1.426023,0.535319,0.506579,0.842614,0.710526,0.236366,0.142208,0.547265,0.399411,0.507271,0.039993,0.506579,val_gen_auc_avg,0.535319,2.500000e-05
220,0.684980,0.056427,0.254925,0.054863,0.706817,0.680119,1.350342,0.505021,0.493421,0.834417,0.751880,0.245736,0.147328,0.585353,0.481994,0.534107,0.051247,0.526316,val_gen_auc_avg,0.505021,1.654347e-05
240,0.643639,0.105822,0.249447,0.064923,0.758068,0.656902,1.254930,0.533934,0.526316,0.820453,0.774436,0.231290,0.154682,0.503809,0.504155,0.580159,-0.076350,0.473684,val_gen_auc_avg,0.533934,9.549150e-06
260,0.684179,0.128195,0.259942,0.105416,0.792300,0.792482,1.217728,0.510388,0.552632,0.793883,0.751880,0.227247,0.154627,0.621711,0.380713,0.505021,0.116690,0.546053,val_gen_auc_avg,0.510388,4.322727e-06
280,0.670498,0.082130,0.235943,0.033839,0.713210,0.759658,1.175680,0.556614,0.565789,0.841088,0.774436,0.206730,0.144029,0.589508,0.508483,0.542590,0.046918,0.539474,val_gen_auc_avg,0.556614,1.092620e-06
300,0.695929,0.064655,0.258456,0.021385,0.773352,0.746033,1.141839,0.542417,0.572368,0.798067,0.763158,0.191426,0.147054,0.595048,0.498096,0.465893,0.096953,0.546053,val_gen_auc_avg,0.542417,0.000000e+00
