epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.607174,1.858465,0.650463,0.711250,1.595817,1.615459,4.308501,0.525714,0.500000,0.571923,0.500000,0.096287,0.093632,0.594286,0.422857,0.540408,0.053878,0.500000,val_gen_auc_avg,0.525714,9.999726e-05
20,1.231383,0.554368,0.513833,0.419711,1.292560,1.359302,3.991206,0.562449,0.557143,0.569098,0.500000,0.206950,0.194188,0.518367,0.637551,0.396735,-0.119184,0.428571,val_gen_auc_avg,0.562449,9.890738e-05
40,0.896867,0.390810,0.496315,0.358630,0.914472,0.919658,3.701445,0.730612,0.614286,0.608008,0.550420,0.224572,0.231796,0.554286,0.548571,0.520816,0.005714,0.557143,val_gen_auc_avg,0.730612,9.567727e-05
60,0.902487,0.295881,0.448918,0.155128,0.977765,0.926503,3.285544,0.616327,0.528571,0.628769,0.588235,0.200974,0.227945,0.573061,0.542857,0.504490,0.030204,0.557143,val_gen_auc_avg,0.616327,9.045085e-05
80,0.787572,0.375620,0.425544,0.157198,0.773290,0.817691,3.087433,0.725714,0.557143,0.677353,0.596639,0.141821,0.223068,0.688980,0.444082,0.503673,0.185306,0.500000,val_gen_auc_avg,0.725714,8.345653e-05
100,0.746325,0.124997,0.399621,0.045605,0.790470,0.755296,2.801863,0.599184,0.585714,0.719017,0.684874,0.105978,0.174239,0.663673,0.496327,0.372245,0.167347,0.657143,val_gen_auc_avg,0.599184,7.500000e-05
120,0.720195,0.194000,0.396621,0.051986,0.637001,0.781683,2.603621,0.744490,0.628571,0.731163,0.718487,0.095209,0.119894,0.635918,0.437551,0.376327,0.198367,0.585714,val_gen_auc_avg,0.744490,6.545085e-05
140,0.584091,0.522672,0.417081,0.446477,0.751583,0.640267,2.568280,0.680816,0.671429,0.735259,0.705882,0.094832,0.091545,0.733878,0.409796,0.555918,0.177959,0.671429,val_gen_auc_avg,0.680816,5.522642e-05
160,0.660340,0.231408,0.397811,0.097592,0.612018,0.678677,2.483238,0.756735,0.685714,0.733282,0.689076,0.071124,0.083928,0.737143,0.500408,0.558367,0.178776,0.671429,val_gen_auc_avg,0.756735,4.477358e-05
180,0.613264,0.194092,0.381964,0.048770,0.557215,0.674938,2.496762,0.694694,0.742857,0.688934,0.630252,0.071850,0.077952,0.744490,0.539592,0.453061,0.204898,0.714286,val_gen_auc_avg,0.694694,3.454915e-05
200,0.618887,0.099574,0.371057,0.022528,0.653382,0.604959,2.456942,0.737143,0.757143,0.694796,0.630252,0.059611,0.065953,0.755102,0.479184,0.502857,0.252245,0.700000,val_gen_auc_avg,0.737143,2.500000e-05
220,0.636458,0.128475,0.361414,0.014674,0.724917,0.655898,2.341734,0.782857,0.771429,0.684415,0.634454,0.076717,0.059063,0.725714,0.417143,0.527347,0.198367,0.714286,val_gen_auc_avg,0.782857,1.654347e-05
240,0.649719,0.127928,0.363498,0.020938,0.760717,0.655935,2.261908,0.701224,0.728571,0.671068,0.617647,0.070840,0.064831,0.720000,0.491429,0.470204,0.228571,0.714286,val_gen_auc_avg,0.701224,9.549150e-06
260,0.613244,0.155098,0.358924,0.038775,0.545197,0.690837,2.139187,0.723265,0.714286,0.634418,0.621849,0.077592,0.047732,0.730612,0.363265,0.537959,0.192653,0.714286,val_gen_auc_avg,0.723265,4.322727e-06
280,0.638083,0.153056,0.360455,0.064540,0.777361,0.602773,2.037026,0.737143,0.714286,0.651155,0.621849,0.058005,0.051277,0.689796,0.564082,0.564898,0.124898,0.685714,val_gen_auc_avg,0.737143,1.092620e-06
300,0.618032,0.141064,0.355166,0.059290,0.645775,0.640014,2.091768,0.673469,0.728571,0.638161,0.617647,0.058898,0.058388,0.649796,0.466122,0.562449,0.087347,0.642857,val_gen_auc_avg,0.673469,0.000000e+00
