epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.596785,1.542880,0.564199,0.718183,1.665993,1.663638,4.057810,0.524411,0.500000,0.514048,0.500000,0.048532,0.050685,0.458102,0.462950,0.498788,-0.040686,0.500000,val_gen_auc_avg,0.524411,9.999726e-05
20,0.849764,0.441013,0.401827,0.462683,0.844968,0.852840,3.738779,0.499827,0.500000,0.460625,0.500000,0.074950,0.077446,0.581025,0.503289,0.520602,0.060422,0.500000,val_gen_auc_avg,0.499827,9.890738e-05
40,0.826333,0.475553,0.333496,0.407268,0.879946,0.879074,3.086334,0.520429,0.500000,0.561705,0.500000,0.106874,0.096988,0.605609,0.450312,0.384349,0.155298,0.526316,val_gen_auc_avg,0.520429,9.567727e-05
60,0.670936,0.371175,0.319610,0.188040,0.743414,0.748403,2.651543,0.716066,0.519737,0.758607,0.503759,0.136409,0.113185,0.557825,0.604571,0.456198,-0.046745,0.500000,val_gen_auc_avg,0.716066,9.045085e-05
80,0.755416,0.072394,0.314256,0.086847,0.740472,0.727149,2.528062,0.734245,0.532895,0.817401,0.533835,0.161212,0.141712,0.620499,0.439404,0.488227,0.132271,0.552632,val_gen_auc_avg,0.734245,8.345653e-05
100,0.713511,0.076741,0.289342,0.041347,0.783040,0.755410,2.231124,0.703082,0.532895,0.853412,0.575188,0.170080,0.150461,0.665166,0.488747,0.525277,0.139889,0.592105,val_gen_auc_avg,0.703082,7.500000e-05
120,0.697918,0.289459,0.268140,0.173463,0.605914,0.648914,1.985885,0.749827,0.559211,0.881056,0.631579,0.190722,0.149028,0.743421,0.556960,0.566655,0.176766,0.559211,val_gen_auc_avg,0.749827,6.545085e-05
140,0.712014,0.084032,0.259186,0.043463,0.735672,0.708061,1.749809,0.756752,0.690789,0.860987,0.718045,0.197240,0.151141,0.698234,0.456371,0.508137,0.190097,0.539474,val_gen_auc_avg,0.756752,5.522642e-05
160,0.603705,0.136285,0.258960,0.101593,0.659761,0.682642,1.484674,0.768006,0.697368,0.835943,0.733083,0.180776,0.158119,0.737188,0.482687,0.487361,0.249827,0.598684,val_gen_auc_avg,0.768006,4.477358e-05
180,0.629836,0.107173,0.255050,0.082486,0.619721,0.670037,1.328724,0.793456,0.743421,0.871898,0.785714,0.172333,0.144122,0.776835,0.505367,0.571503,0.205332,0.638158,val_gen_auc_avg,0.793456,3.454915e-05
200,0.701420,0.061864,0.257198,0.029753,0.822126,0.732398,1.202018,0.775796,0.736842,0.873876,0.796992,0.140746,0.114622,0.761773,0.526662,0.551593,0.210180,0.625000,val_gen_auc_avg,0.775796,2.500000e-05
220,0.694743,0.055803,0.244493,0.023090,0.714732,0.613276,1.117271,0.758137,0.736842,0.843123,0.793233,0.111935,0.097281,0.718490,0.478532,0.480783,0.237708,0.618421,val_gen_auc_avg,0.758137,1.654347e-05
240,0.707025,0.052089,0.249573,0.016612,0.755361,0.552228,1.054733,0.730956,0.723684,0.850924,0.789474,0.093163,0.078289,0.741170,0.504675,0.490132,0.236496,0.651316,val_gen_auc_avg,0.730956,9.549150e-06
260,0.680326,0.046245,0.236141,0.021506,0.611707,0.726394,0.998285,0.740824,0.717105,0.845101,0.800752,0.092611,0.073415,0.735630,0.450312,0.459661,0.275970,0.651316,val_gen_auc_avg,0.740824,4.322727e-06
