epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.536975,1.897700,0.603136,0.704195,1.523651,1.549340,3.796114,0.526316,0.500000,0.485160,0.500000,0.026104,0.026687,0.427632,0.491690,0.521641,-0.094010,0.500000,val_gen_auc_avg,0.526316,9.999726e-05
20,0.923279,0.578742,0.362103,0.530436,0.947824,0.986907,3.396594,0.489958,0.500000,0.509469,0.500000,0.032626,0.032883,0.417763,0.486842,0.470048,-0.069079,0.500000,val_gen_auc_avg,0.489958,9.890738e-05
40,0.736812,0.441753,0.343830,0.450226,0.751093,0.783091,2.958207,0.526662,0.500000,0.513992,0.500000,0.025209,0.025734,0.591413,0.575312,0.546572,0.016101,0.500000,val_gen_auc_avg,0.526662,9.567727e-05
60,0.749707,0.195441,0.331806,0.229590,0.677092,0.707772,2.471338,0.601974,0.500000,0.592628,0.500000,0.038795,0.040410,0.514716,0.442348,0.472819,0.041898,0.500000,val_gen_auc_avg,0.601974,9.045085e-05
80,0.625490,0.156712,0.311858,0.198315,0.665360,0.633178,2.066287,0.750173,0.500000,0.713325,0.500000,0.048682,0.045771,0.544148,0.524411,0.424342,0.019737,0.500000,val_gen_auc_avg,0.750173,8.345653e-05
100,0.686721,0.092346,0.300124,0.080465,0.671159,0.677174,1.847997,0.696676,0.500000,0.761490,0.500000,0.064787,0.045118,0.561807,0.511253,0.599030,-0.037223,0.493421,val_gen_auc_avg,0.696676,7.500000e-05
120,0.610688,0.074689,0.277003,0.075764,0.575144,0.619354,1.634390,0.668802,0.500000,0.795070,0.500000,0.048165,0.051549,0.573234,0.514543,0.516447,0.056787,0.500000,val_gen_auc_avg,0.668802,6.545085e-05
140,0.560975,0.186988,0.274171,0.144402,0.665263,0.628662,1.514498,0.708276,0.500000,0.812256,0.507519,0.087287,0.081248,0.629675,0.450831,0.500000,0.129675,0.526316,val_gen_auc_avg,0.708276,5.522642e-05
160,0.614332,0.107860,0.257054,0.045653,0.615707,0.670122,1.367676,0.746537,0.539474,0.793318,0.507519,0.083794,0.083483,0.758830,0.488054,0.469183,0.270776,0.506579,val_gen_auc_avg,0.746537,4.477358e-05
180,0.638930,0.047470,0.250742,0.034981,0.586160,0.650635,1.304661,0.720568,0.526316,0.792583,0.522556,0.093620,0.096494,0.701870,0.505886,0.576524,0.125346,0.519737,val_gen_auc_avg,0.720568,3.454915e-05
200,0.610379,0.124385,0.255065,0.052594,0.685683,0.584999,1.174880,0.684903,0.493421,0.787778,0.530075,0.091158,0.098531,0.701350,0.453947,0.527181,0.174169,0.513158,val_gen_auc_avg,0.684903,2.500000e-05
220,0.679906,0.062094,0.260603,0.034109,0.784279,0.746108,1.124807,0.693213,0.506579,0.804568,0.548872,0.116121,0.101395,0.722992,0.420014,0.560249,0.162742,0.506579,val_gen_auc_avg,0.693213,1.654347e-05
240,0.592371,0.055311,0.235933,0.020940,0.695650,0.736108,1.077011,0.694079,0.532895,0.768218,0.515038,0.126764,0.114562,0.698927,0.517313,0.577043,0.121884,0.539474,val_gen_auc_avg,0.694079,9.549150e-06
260,0.666602,0.231596,0.255221,0.176813,0.749769,0.654250,1.041130,0.702389,0.526316,0.802250,0.537594,0.121289,0.110129,0.646295,0.490651,0.585526,0.060769,0.493421,val_gen_auc_avg,0.702389,4.322727e-06
280,0.548741,0.277206,0.264076,0.282110,0.672692,0.659990,1.020257,0.686461,0.500000,0.797049,0.548872,0.121565,0.116429,0.667590,0.456025,0.531163,0.136427,0.480263,val_gen_auc_avg,0.686461,1.092620e-06
300,0.657439,0.054752,0.239451,0.021672,0.723453,0.570106,0.975638,0.639889,0.506579,0.815818,0.537594,0.136631,0.118015,0.700831,0.559903,0.572195,0.128636,0.526316,val_gen_auc_avg,0.639889,0.000000e+00
