epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.315850,1.703568,0.568843,0.689867,1.328521,1.319606,3.563639,0.542590,0.500000,0.521171,0.500000,0.040311,0.038159,0.547091,0.474550,0.509349,0.037742,0.500000,val_gen_auc_avg,0.542590,9.999726e-05
20,0.881707,0.539227,0.379517,0.629437,0.910940,0.869864,3.258154,0.517313,0.500000,0.542936,0.500000,0.070830,0.064736,0.477666,0.467625,0.579986,-0.102320,0.500000,val_gen_auc_avg,0.517313,9.890738e-05
40,0.726201,0.485805,0.355105,0.575242,0.713964,0.669372,2.975147,0.585353,0.500000,0.540958,0.500000,0.083303,0.080359,0.449792,0.557825,0.498961,-0.108033,0.500000,val_gen_auc_avg,0.585353,9.567727e-05
60,0.655587,0.242193,0.339109,0.495234,0.723045,0.700338,2.692402,0.568040,0.500000,0.561422,0.500000,0.124971,0.107529,0.553497,0.413089,0.572542,-0.019044,0.532895,val_gen_auc_avg,0.568040,9.045085e-05
80,0.588029,0.243878,0.305455,0.251670,0.630984,0.653457,2.251482,0.525623,0.486842,0.701227,0.515038,0.186387,0.126382,0.531856,0.496537,0.501039,0.030817,0.519737,val_gen_auc_avg,0.525623,8.345653e-05
100,0.624436,0.132692,0.299701,0.155057,0.719900,0.702887,2.023907,0.608206,0.526316,0.784047,0.526316,0.250053,0.134528,0.526835,0.480956,0.533414,-0.006579,0.546053,val_gen_auc_avg,0.608206,7.500000e-05
120,0.651021,0.247225,0.276916,0.165319,0.615589,0.642968,1.801286,0.569771,0.578947,0.803550,0.582707,0.255170,0.148361,0.494287,0.498269,0.491170,-0.003982,0.460526,val_gen_auc_avg,0.569771,6.545085e-05
140,0.641254,0.097466,0.278616,0.086184,0.658653,0.635022,1.655941,0.500866,0.473684,0.792866,0.612782,0.254432,0.140514,0.543975,0.578947,0.640062,-0.096087,0.565789,val_gen_auc_avg,0.500866,5.522642e-05
160,0.628480,0.094167,0.287386,0.066154,0.680701,0.625425,1.557420,0.496364,0.506579,0.786308,0.586466,0.254854,0.136793,0.552285,0.435942,0.386773,0.116343,0.546053,val_gen_auc_avg,0.496364,4.477358e-05
180,0.616273,0.177327,0.260755,0.199853,0.580477,0.660312,1.365738,0.600935,0.559211,0.779015,0.597744,0.242831,0.124204,0.618940,0.483726,0.489439,0.129501,0.572368,val_gen_auc_avg,0.600935,3.454915e-05
200,0.634688,0.163269,0.249008,0.107603,0.609633,0.652712,1.315973,0.563366,0.532895,0.787156,0.631579,0.215209,0.121860,0.467971,0.469356,0.453255,-0.001385,0.453947,val_gen_auc_avg,0.563366,2.500000e-05
220,0.612496,0.070987,0.265379,0.052916,0.667430,0.596337,1.258760,0.565789,0.546053,0.773023,0.620301,0.225328,0.119444,0.538089,0.459488,0.485111,0.052978,0.519737,val_gen_auc_avg,0.565789,1.654347e-05
240,0.591374,0.118346,0.253409,0.095890,0.609146,0.555395,1.196825,0.628809,0.618421,0.778506,0.654135,0.186381,0.106595,0.546226,0.469875,0.438019,0.076350,0.513158,val_gen_auc_avg,0.628809,9.549150e-06
260,0.644074,0.092732,0.251049,0.050880,0.673719,0.628731,1.196180,0.584314,0.605263,0.762451,0.654135,0.177476,0.091518,0.537396,0.545706,0.497403,-0.008310,0.546053,val_gen_auc_avg,0.584314,4.322727e-06
280,0.642416,0.067566,0.259499,0.039328,0.732377,0.648015,1.148895,0.568386,0.578947,0.779976,0.650376,0.159072,0.097413,0.550035,0.492382,0.528566,0.021468,0.513158,val_gen_auc_avg,0.568386,1.092620e-06
300,0.590799,0.067735,0.256582,0.018452,0.741097,0.767417,1.146026,0.565443,0.546053,0.752897,0.646617,0.150553,0.087588,0.586046,0.442867,0.536877,0.049169,0.552632,val_gen_auc_avg,0.565443,0.000000e+00
