epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.447564,1.835805,0.600872,0.687844,1.454799,1.459024,4.467891,0.514197,0.500000,0.513596,0.500000,0.048718,0.052062,0.550727,0.540339,0.511946,0.010388,0.500000,val_gen_auc_avg,0.514197,9.999726e-05
20,1.032088,0.562187,0.389847,0.628470,1.076387,1.073026,3.951377,0.463123,0.500000,0.498841,0.500000,0.054246,0.059610,0.398026,0.419668,0.441828,-0.043802,0.493421,val_gen_auc_avg,0.463123,9.890738e-05
40,0.814395,0.489922,0.346041,0.571615,0.884134,0.883841,3.051871,0.605090,0.500000,0.529764,0.500000,0.050290,0.053772,0.471953,0.437154,0.475242,-0.003289,0.500000,val_gen_auc_avg,0.605090,9.567727e-05
60,0.682125,0.567164,0.321956,0.462006,0.793758,0.775059,2.622178,0.524065,0.500000,0.538866,0.500000,0.125585,0.117811,0.505886,0.519737,0.499307,-0.013850,0.500000,val_gen_auc_avg,0.524065,9.045085e-05
80,0.718493,0.215374,0.325667,0.261798,0.728735,0.707011,2.581423,0.590893,0.513158,0.699305,0.571429,0.255254,0.221231,0.561461,0.558172,0.476974,0.003289,0.526316,val_gen_auc_avg,0.590893,8.345653e-05
100,0.670874,0.154561,0.283450,0.190620,0.751831,0.727185,2.497026,0.580679,0.565789,0.771666,0.695489,0.231211,0.260645,0.539993,0.557825,0.564578,-0.024584,0.506579,val_gen_auc_avg,0.580679,7.500000e-05
120,0.703182,0.227519,0.305535,0.336837,0.588609,0.628218,2.385310,0.626558,0.539474,0.816270,0.744361,0.186055,0.244259,0.573061,0.500346,0.543109,0.029952,0.532895,val_gen_auc_avg,0.626558,6.545085e-05
140,0.698279,0.077908,0.273391,0.107806,0.712856,0.691346,2.110301,0.577909,0.565789,0.778054,0.729323,0.162423,0.208335,0.541724,0.472992,0.482514,0.059211,0.500000,val_gen_auc_avg,0.577909,5.522642e-05
160,0.581918,0.140480,0.264032,0.094906,0.631877,0.678902,1.781007,0.541724,0.532895,0.761264,0.695489,0.163455,0.125710,0.518006,0.558345,0.540686,-0.040339,0.486842,val_gen_auc_avg,0.541724,4.477358e-05
180,0.634486,0.128938,0.273627,0.135275,0.636922,0.702795,1.611363,0.549861,0.539474,0.740630,0.669173,0.139604,0.095481,0.554536,0.483726,0.519217,0.035319,0.546053,val_gen_auc_avg,0.549861,3.454915e-05
200,0.697481,0.052568,0.267370,0.033958,0.827385,0.752247,1.411273,0.598165,0.513158,0.783481,0.710526,0.115807,0.084992,0.580852,0.446503,0.520256,0.060596,0.539474,val_gen_auc_avg,0.598165,2.500000e-05
220,0.694944,0.094670,0.250508,0.038195,0.713080,0.625796,1.330566,0.565789,0.532895,0.781503,0.718045,0.116378,0.072185,0.541551,0.490651,0.461738,0.050900,0.578947,val_gen_auc_avg,0.565789,1.654347e-05
240,0.694374,0.063116,0.251976,0.038389,0.742342,0.560883,1.245168,0.492555,0.532895,0.755159,0.725564,0.110682,0.071275,0.466240,0.554709,0.505021,-0.088470,0.486842,val_gen_auc_avg,0.492555,9.549150e-06
260,0.654981,0.050220,0.246538,0.031018,0.603047,0.724550,1.202955,0.550035,0.526316,0.788682,0.744361,0.108912,0.071790,0.547611,0.528220,0.450139,0.019391,0.532895,val_gen_auc_avg,0.550035,4.322727e-06
280,0.657627,0.078972,0.262039,0.067406,0.710105,0.802581,1.183687,0.524411,0.546053,0.769518,0.725564,0.116105,0.085175,0.585526,0.453601,0.547784,0.037742,0.565789,val_gen_auc_avg,0.524411,1.092620e-06
300,0.650111,0.079241,0.245317,0.046320,0.817249,0.650344,1.138456,0.471434,0.532895,0.748657,0.733083,0.121152,0.072919,0.547091,0.475416,0.409280,0.071676,0.546053,val_gen_auc_avg,0.471434,0.000000e+00
