epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.599174,2.306240,0.676766,0.718999,1.517530,1.511042,4.446989,0.515409,0.500000,0.533495,0.500000,0.032453,0.032827,0.490305,0.510907,0.513158,-0.022853,0.500000,val_gen_auc_avg,0.515409,9.999726e-05
20,0.925985,0.593344,0.415782,0.602620,0.998433,0.995340,3.494801,0.593144,0.500000,0.502968,0.500000,0.044048,0.046643,0.523026,0.523719,0.501558,-0.000693,0.500000,val_gen_auc_avg,0.593144,9.890738e-05
40,0.767897,0.372830,0.369275,0.594604,0.798232,0.852237,2.634944,0.554709,0.500000,0.556334,0.500000,0.033663,0.033817,0.531337,0.523373,0.426247,0.007964,0.500000,val_gen_auc_avg,0.554709,9.567727e-05
60,0.643732,0.345184,0.334249,0.373672,0.725653,0.679761,2.452880,0.557825,0.500000,0.603087,0.500000,0.043721,0.033826,0.555229,0.439058,0.541898,0.013331,0.500000,val_gen_auc_avg,0.557825,9.045085e-05
80,0.678833,0.254197,0.334077,0.451614,0.737324,0.780509,2.253798,0.591932,0.500000,0.714568,0.503759,0.123353,0.065644,0.522680,0.457237,0.514197,0.008483,0.473684,val_gen_auc_avg,0.591932,8.345653e-05
100,0.653109,0.216028,0.308432,0.134768,0.696320,0.750153,2.048715,0.541205,0.500000,0.774323,0.597744,0.238497,0.168697,0.541032,0.551593,0.454813,-0.010561,0.532895,val_gen_auc_avg,0.541205,7.500000e-05
120,0.726814,0.072886,0.291149,0.054925,0.711711,0.646642,1.838580,0.585007,0.532895,0.770196,0.672932,0.244259,0.195940,0.516967,0.589335,0.381060,-0.072368,0.480263,val_gen_auc_avg,0.585007,6.545085e-05
140,0.662996,0.106327,0.278052,0.086637,0.773103,0.643513,1.715390,0.564404,0.572368,0.734694,0.650376,0.254791,0.204711,0.625000,0.535319,0.486669,0.089681,0.605263,val_gen_auc_avg,0.564404,5.522642e-05
160,0.720546,0.085725,0.271749,0.078799,0.655643,0.660235,1.593621,0.563539,0.532895,0.667364,0.586466,0.263009,0.204986,0.562673,0.567348,0.469529,-0.004675,0.539474,val_gen_auc_avg,0.563539,4.477358e-05
180,0.699752,0.085580,0.273407,0.028999,0.744970,0.699945,1.522513,0.517313,0.473684,0.636950,0.545113,0.228609,0.187504,0.484938,0.599723,0.541551,-0.114785,0.460526,val_gen_auc_avg,0.517313,3.454915e-05
200,0.694359,0.060711,0.262700,0.047837,0.704367,0.668661,1.343163,0.497576,0.493421,0.639493,0.563910,0.219814,0.185148,0.559730,0.460353,0.517313,0.042417,0.513158,val_gen_auc_avg,0.497576,2.500000e-05
220,0.670778,0.044798,0.250315,0.031902,0.680668,0.650220,1.309140,0.491517,0.500000,0.613319,0.526316,0.230381,0.179334,0.540166,0.500693,0.493940,0.039474,0.513158,val_gen_auc_avg,0.491517,1.654347e-05
240,0.624528,0.082064,0.248533,0.067389,0.735390,0.623615,1.238716,0.464508,0.460526,0.656227,0.571429,0.230328,0.197177,0.547438,0.540686,0.479571,0.006752,0.513158,val_gen_auc_avg,0.464508,9.549150e-06
260,0.670670,0.191018,0.259124,0.159887,0.766737,0.765377,1.203238,0.506752,0.539474,0.643564,0.586466,0.260299,0.176983,0.553843,0.431094,0.531163,0.022680,0.500000,val_gen_auc_avg,0.506752,4.322727e-06
280,0.665917,0.062193,0.238217,0.037202,0.711560,0.744074,1.176939,0.506233,0.532895,0.663915,0.624060,0.241914,0.194300,0.498096,0.509522,0.501731,-0.011427,0.467105,val_gen_auc_avg,0.506233,1.092620e-06
300,0.685262,0.077081,0.257729,0.027919,0.755731,0.729907,1.142959,0.486842,0.480263,0.674487,0.657895,0.224858,0.172088,0.562327,0.485803,0.443040,0.076524,0.519737,val_gen_auc_avg,0.486842,0.000000e+00
