epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.538759,2.252135,0.659278,0.708638,1.534650,1.549574,4.070076,0.449446,0.500000,0.513822,0.500000,0.023856,0.025417,0.600589,0.504328,0.496537,0.096260,0.500000,val_gen_auc_avg,0.449446,9.999726e-05
20,0.974337,0.539981,0.400387,0.594333,1.043269,1.077470,3.860808,0.479051,0.500000,0.494658,0.500000,0.051287,0.053587,0.598338,0.566309,0.520083,0.032029,0.500000,val_gen_auc_avg,0.479051,9.890738e-05
40,0.778852,0.363656,0.358477,0.475703,0.767590,0.724980,3.003091,0.615824,0.500000,0.547007,0.500000,0.055361,0.054840,0.583622,0.514197,0.514716,0.068906,0.500000,val_gen_auc_avg,0.615824,9.567727e-05
60,0.773354,0.264768,0.331100,0.347192,0.720287,0.638340,2.778497,0.486323,0.500000,0.579852,0.500000,0.069869,0.066427,0.540686,0.473684,0.501558,0.039127,0.500000,val_gen_auc_avg,0.486323,9.045085e-05
80,0.698548,0.236865,0.288992,0.284328,0.725062,0.716890,2.545114,0.564751,0.500000,0.709650,0.500000,0.108051,0.077543,0.493421,0.547611,0.511600,-0.054190,0.460526,val_gen_auc_avg,0.564751,8.345653e-05
100,0.778889,0.126810,0.284442,0.154100,0.807903,0.805157,2.387164,0.562673,0.519737,0.783312,0.507519,0.163488,0.094528,0.538608,0.518179,0.528393,0.010215,0.460526,val_gen_auc_avg,0.562673,7.500000e-05
120,0.633597,0.536651,0.278891,0.408970,0.710630,0.627446,2.232010,0.590201,0.513158,0.771609,0.518797,0.185809,0.090378,0.597472,0.526316,0.443213,0.071157,0.500000,val_gen_auc_avg,0.590201,6.545085e-05
140,0.694231,0.081154,0.276410,0.053456,0.617078,0.732276,2.169580,0.615824,0.526316,0.777263,0.526316,0.207659,0.100750,0.584834,0.442521,0.564404,0.020429,0.565789,val_gen_auc_avg,0.615824,5.522642e-05
160,0.651132,0.269273,0.245573,0.236406,0.632829,0.608335,1.970585,0.628116,0.526316,0.805190,0.530075,0.204339,0.109501,0.514716,0.492382,0.478359,0.022334,0.500000,val_gen_auc_avg,0.628116,4.477358e-05
180,0.717384,0.091963,0.266015,0.079624,0.680880,0.636366,1.915978,0.603532,0.546053,0.788739,0.533835,0.221345,0.126259,0.587950,0.507271,0.534280,0.053670,0.559211,val_gen_auc_avg,0.603532,3.454915e-05
200,0.665123,0.094766,0.251207,0.031171,0.746585,0.638377,1.769421,0.596087,0.532895,0.717225,0.548872,0.207207,0.167731,0.512812,0.502424,0.537223,-0.024411,0.493421,val_gen_auc_avg,0.596087,2.500000e-05
220,0.609321,0.090739,0.248115,0.070693,0.767217,0.643385,1.647931,0.544841,0.539474,0.722822,0.582707,0.257662,0.184211,0.524931,0.468144,0.506060,0.018871,0.559211,val_gen_auc_avg,0.544841,1.654347e-05
240,0.706309,0.050670,0.251667,0.013934,0.719105,0.644583,1.497168,0.538435,0.539474,0.735542,0.586466,0.253020,0.188379,0.521641,0.471260,0.444252,0.050381,0.532895,val_gen_auc_avg,0.538435,9.549150e-06
260,0.641824,0.049424,0.249145,0.026419,0.689900,0.745980,1.399208,0.588296,0.559211,0.764204,0.650376,0.235978,0.184673,0.565789,0.506579,0.424169,0.059211,0.572368,val_gen_auc_avg,0.588296,4.322727e-06
280,0.648054,0.053711,0.255380,0.055468,0.639108,0.759120,1.314845,0.539993,0.500000,0.790774,0.691729,0.230999,0.173324,0.543109,0.474896,0.478186,0.064924,0.519737,val_gen_auc_avg,0.539993,1.092620e-06
300,0.610882,0.205282,0.251623,0.207856,0.617687,0.710832,1.300515,0.546226,0.506579,0.747753,0.687970,0.221151,0.166342,0.536530,0.508137,0.561807,-0.025277,0.513158,val_gen_auc_avg,0.546226,0.000000e+00
