epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.582353,1.969709,0.621099,0.686702,1.652455,1.638558,4.097590,0.512639,0.500000,0.508452,0.500000,0.039786,0.035937,0.501731,0.481994,0.438539,0.019737,0.500000,val_gen_auc_avg,0.512639,9.999726e-05
20,0.854613,0.518911,0.389402,0.550904,0.864781,0.854510,3.534826,0.469875,0.500000,0.486347,0.500000,0.068296,0.072699,0.484938,0.470741,0.537050,-0.052112,0.493421,val_gen_auc_avg,0.469875,9.890738e-05
40,0.770157,0.387178,0.355653,0.385879,0.727418,0.675815,2.664253,0.636946,0.500000,0.569959,0.500000,0.045438,0.046787,0.498096,0.472299,0.507271,-0.009176,0.493421,val_gen_auc_avg,0.636946,9.567727e-05
60,0.731667,0.149543,0.309689,0.204493,0.789676,0.750116,2.335758,0.667763,0.500000,0.744304,0.500000,0.069867,0.064065,0.579640,0.548823,0.502597,0.030817,0.486842,val_gen_auc_avg,0.667763,9.045085e-05
80,0.682216,0.344756,0.289129,0.256618,0.744818,0.761777,2.157335,0.717452,0.500000,0.734015,0.500000,0.128564,0.110967,0.578255,0.447715,0.516794,0.061461,0.500000,val_gen_auc_avg,0.717452,8.345653e-05
100,0.707016,0.087016,0.298236,0.063444,0.809983,0.784868,2.069431,0.753289,0.532895,0.833286,0.552632,0.166948,0.146027,0.630540,0.484591,0.526835,0.103705,0.552632,val_gen_auc_avg,0.753289,7.500000e-05
120,0.738737,0.130684,0.275959,0.118571,0.719577,0.745919,1.898440,0.764716,0.618421,0.863248,0.605263,0.180974,0.147576,0.694598,0.505021,0.457929,0.189578,0.592105,val_gen_auc_avg,0.764716,6.545085e-05
140,0.668364,0.064546,0.266718,0.025466,0.707149,0.690809,1.679251,0.745499,0.625000,0.856069,0.665414,0.173481,0.149267,0.734938,0.498096,0.562154,0.172784,0.559211,val_gen_auc_avg,0.745499,5.522642e-05
160,0.658501,0.064886,0.273897,0.032615,0.711304,0.661872,1.544626,0.742209,0.677632,0.864831,0.751880,0.157200,0.146305,0.734591,0.491170,0.478532,0.243421,0.552632,val_gen_auc_avg,0.742209,4.477358e-05
180,0.626637,0.222460,0.250802,0.193078,0.601725,0.679036,1.386835,0.740651,0.717105,0.873311,0.815789,0.152124,0.132424,0.746711,0.493421,0.547091,0.199619,0.618421,val_gen_auc_avg,0.740651,3.454915e-05
