epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.453110,1.557904,0.683300,0.786304,1.589067,1.569364,3.812160,0.528163,0.571429,0.504696,0.483193,0.195517,0.201300,0.421224,0.502857,0.453061,-0.081633,0.471429,val_gen_auc_avg,0.528163,9.999726e-05
20,1.210274,0.723135,0.502766,0.475534,1.085936,1.236970,3.599472,0.533061,0.485714,0.490785,0.483193,0.223923,0.224273,0.516735,0.464490,0.385306,0.052245,0.557143,val_gen_auc_avg,0.533061,9.890738e-05
40,1.000641,0.768372,0.433374,0.413658,1.022941,1.102208,3.287524,0.560000,0.500000,0.522633,0.542017,0.221746,0.217619,0.619592,0.480816,0.700408,-0.080816,0.514286,val_gen_auc_avg,0.560000,9.567727e-05
60,0.930634,0.220736,0.453192,0.175708,0.994873,1.007578,2.995896,0.640000,0.500000,0.620578,0.579832,0.146843,0.224780,0.530612,0.458776,0.503673,0.026939,0.557143,val_gen_auc_avg,0.640000,9.045085e-05
80,0.845369,0.256428,0.430792,0.117018,0.957885,0.866225,2.776860,0.659592,0.542857,0.725584,0.705882,0.147806,0.190233,0.567347,0.389388,0.481633,0.085714,0.528571,val_gen_auc_avg,0.659592,8.345653e-05
100,0.835609,0.184903,0.429851,0.073782,0.881994,0.827368,2.569155,0.704490,0.657143,0.748888,0.693277,0.142444,0.128852,0.786939,0.429388,0.586939,0.200000,0.785714,val_gen_auc_avg,0.704490,7.500000e-05
120,0.738941,0.289516,0.417365,0.101969,0.813834,0.770245,2.441662,0.713469,0.628571,0.728409,0.684874,0.158533,0.104995,0.788571,0.547755,0.492245,0.240816,0.685714,val_gen_auc_avg,0.713469,6.545085e-05
140,0.715408,0.178450,0.419503,0.099710,0.776368,0.733328,2.356522,0.709388,0.642857,0.759057,0.680672,0.154293,0.088310,0.641633,0.648980,0.464490,-0.007347,0.628571,val_gen_auc_avg,0.709388,5.522642e-05
160,0.725451,0.184295,0.399133,0.022148,0.674047,0.672226,2.315061,0.645714,0.642857,0.739849,0.663866,0.158148,0.088784,0.731429,0.481633,0.459592,0.249796,0.700000,val_gen_auc_avg,0.645714,4.477358e-05
180,0.624191,0.363717,0.429974,0.280996,0.778894,0.680250,2.238558,0.628571,0.614286,0.757997,0.684874,0.158188,0.096431,0.577143,0.486531,0.458776,0.090612,0.557143,val_gen_auc_avg,0.628571,3.454915e-05
200,0.682029,0.165433,0.382266,0.015989,0.613962,0.644387,2.133344,0.733061,0.657143,0.743945,0.676471,0.166478,0.094287,0.680000,0.435918,0.464490,0.215510,0.628571,val_gen_auc_avg,0.733061,2.500000e-05
220,0.673463,0.140139,0.384896,0.018995,0.711755,0.656916,2.031573,0.773878,0.685714,0.751148,0.655462,0.176699,0.099141,0.679184,0.459592,0.475102,0.204082,0.671429,val_gen_auc_avg,0.773878,1.654347e-05
240,0.602226,0.212401,0.403758,0.149752,0.744634,0.623905,1.965109,0.701224,0.671429,0.752772,0.684874,0.163247,0.106856,0.709388,0.565714,0.488163,0.143673,0.628571,val_gen_auc_avg,0.701224,9.549150e-06
260,0.672074,0.100038,0.384302,0.009598,0.682655,0.693521,1.835562,0.568163,0.657143,0.748605,0.684874,0.188212,0.110238,0.770612,0.542857,0.594286,0.176327,0.728571,val_gen_auc_avg,0.568163,4.322727e-06
280,0.626249,0.170285,0.377684,0.063495,0.658627,0.666714,1.792930,0.738776,0.657143,0.707012,0.689076,0.167933,0.107155,0.675102,0.482449,0.545306,0.129796,0.685714,val_gen_auc_avg,0.738776,1.092620e-06
300,0.662059,0.136336,0.379852,0.025185,0.708881,0.627937,1.744287,0.726531,0.628571,0.747829,0.693277,0.152207,0.103830,0.615510,0.608163,0.626939,-0.011429,0.600000,val_gen_auc_avg,0.726531,0.000000e+00
