epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.582352,1.969243,0.620591,0.687802,1.641586,1.628285,4.097476,0.592798,0.500000,0.510317,0.500000,0.040520,0.036513,0.546572,0.479744,0.414993,0.066828,0.493421,val_gen_auc_avg,0.592798,9.999726e-05
20,0.825418,0.594742,0.371699,0.537652,0.816018,0.790030,3.513081,0.473857,0.500000,0.519362,0.500000,0.065159,0.070619,0.582064,0.417590,0.559903,0.022161,0.500000,val_gen_auc_avg,0.473857,9.890738e-05
40,0.754107,0.343576,0.357074,0.348867,0.730958,0.708851,2.578251,0.657548,0.500000,0.520945,0.500000,0.042918,0.042055,0.475416,0.459314,0.510907,-0.035492,0.506579,val_gen_auc_avg,0.657548,9.567727e-05
60,0.670243,0.224544,0.306353,0.196204,0.762058,0.754787,2.206615,0.630194,0.500000,0.659280,0.500000,0.057319,0.056410,0.576524,0.478012,0.522334,0.054190,0.493421,val_gen_auc_avg,0.630194,9.045085e-05
80,0.664138,0.270436,0.294368,0.240252,0.713094,0.763875,2.052860,0.603012,0.500000,0.724801,0.500000,0.100364,0.082195,0.568733,0.449273,0.571849,-0.003116,0.500000,val_gen_auc_avg,0.603012,8.345653e-05
100,0.708279,0.098904,0.297280,0.061021,0.794567,0.791750,1.917588,0.719183,0.526316,0.785516,0.507519,0.151333,0.114956,0.631060,0.456198,0.565270,0.065789,0.526316,val_gen_auc_avg,0.719183,7.500000e-05
120,0.735023,0.163876,0.261434,0.081035,0.694264,0.729863,1.745252,0.706891,0.578947,0.821867,0.578947,0.163779,0.139671,0.744460,0.516794,0.498269,0.227666,0.552632,val_gen_auc_avg,0.706891,6.545085e-05
140,0.715898,0.054297,0.264866,0.036616,0.740554,0.746712,1.562138,0.757445,0.710526,0.784329,0.676692,0.168869,0.155996,0.710007,0.522334,0.518352,0.187673,0.585526,val_gen_auc_avg,0.757445,5.522642e-05
160,0.677594,0.073597,0.270564,0.020624,0.747147,0.700032,1.439835,0.718144,0.703947,0.795466,0.729323,0.135669,0.136909,0.685076,0.495325,0.496537,0.188539,0.539474,val_gen_auc_avg,0.718144,4.477358e-05
180,0.659468,0.190805,0.266401,0.205622,0.610130,0.687919,1.265988,0.667763,0.690789,0.791848,0.729323,0.112546,0.112410,0.679882,0.524758,0.520083,0.155125,0.585526,val_gen_auc_avg,0.667763,3.454915e-05
200,0.684348,0.127578,0.257016,0.081536,0.667273,0.740651,1.151649,0.720048,0.684211,0.755667,0.736842,0.096962,0.099141,0.688539,0.517832,0.472819,0.170706,0.572368,val_gen_auc_avg,0.720048,2.500000e-05
220,0.673067,0.063230,0.254928,0.016029,0.729170,0.666900,1.102001,0.705159,0.684211,0.755724,0.725564,0.071019,0.077520,0.732687,0.653913,0.516620,0.078774,0.631579,val_gen_auc_avg,0.705159,1.654347e-05
240,0.659579,0.086242,0.241696,0.051943,0.681311,0.621905,1.038003,0.682999,0.677632,0.747979,0.725564,0.064358,0.071642,0.728705,0.514024,0.465893,0.214681,0.644737,val_gen_auc_avg,0.682999,9.549150e-06
260,0.697334,0.042692,0.238775,0.026303,0.741116,0.688528,0.995587,0.686115,0.684211,0.739556,0.721805,0.065308,0.071045,0.674515,0.456544,0.434557,0.217971,0.578947,val_gen_auc_avg,0.686115,4.322727e-06
280,0.708185,0.061173,0.249948,0.013012,0.804333,0.726539,0.961893,0.688193,0.671053,0.746226,0.718045,0.071445,0.064717,0.646814,0.543109,0.505540,0.103705,0.552632,val_gen_auc_avg,0.688193,1.092620e-06
300,0.655872,0.050869,0.246547,0.006755,0.802534,0.844071,0.939958,0.682825,0.684211,0.757250,0.725564,0.053177,0.068584,0.663262,0.474204,0.485111,0.178151,0.644737,val_gen_auc_avg,0.682825,0.000000e+00
