epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.606694,1.858279,0.650780,0.706448,1.587908,1.607276,4.297180,0.544490,0.500000,0.454276,0.500000,0.105407,0.096793,0.564898,0.413878,0.629388,-0.064490,0.500000,val_gen_auc_avg,0.544490,9.999726e-05
20,1.283275,0.598621,0.486332,0.489750,1.262014,1.370670,4.048715,0.626122,0.500000,0.599675,0.521008,0.178678,0.187297,0.493878,0.508571,0.431837,-0.014694,0.542857,val_gen_auc_avg,0.626122,9.890738e-05
40,0.975135,0.467280,0.463256,0.293227,0.973479,0.973511,4.056089,0.630204,0.514286,0.570016,0.504202,0.212849,0.186841,0.360000,0.416327,0.421224,-0.061224,0.385714,val_gen_auc_avg,0.630204,9.567727e-05
60,0.975393,0.275760,0.454678,0.157383,1.020423,0.974565,3.757713,0.772245,0.685714,0.602853,0.575630,0.223562,0.199528,0.640000,0.472653,0.603265,0.036735,0.614286,val_gen_auc_avg,0.772245,9.045085e-05
80,0.819039,0.339833,0.425900,0.171998,0.791450,0.839743,3.480149,0.695510,0.585714,0.652355,0.558824,0.243575,0.208308,0.569796,0.659592,0.552653,-0.089796,0.557143,val_gen_auc_avg,0.695510,8.345653e-05
100,0.722340,0.203593,0.397553,0.078648,0.762656,0.721395,3.324886,0.731429,0.614286,0.646847,0.563025,0.232073,0.168849,0.678367,0.554286,0.520000,0.124082,0.628571,val_gen_auc_avg,0.731429,7.500000e-05
120,0.725145,0.162187,0.399038,0.064743,0.634211,0.749435,3.151400,0.746939,0.685714,0.682367,0.554622,0.198006,0.126612,0.655510,0.498776,0.531429,0.124082,0.614286,val_gen_auc_avg,0.746939,6.545085e-05
140,0.591155,0.426142,0.430650,0.427264,0.751217,0.642578,3.008792,0.781224,0.700000,0.625944,0.516807,0.175153,0.088158,0.724082,0.454694,0.508571,0.215510,0.685714,val_gen_auc_avg,0.781224,5.522642e-05
160,0.640276,0.217367,0.416619,0.153729,0.582720,0.643502,2.601536,0.776327,0.728571,0.643104,0.529412,0.110968,0.047861,0.715918,0.527347,0.480816,0.188571,0.685714,val_gen_auc_avg,0.776327,4.477358e-05
180,0.605914,0.191954,0.375184,0.052809,0.552768,0.661033,2.510523,0.756735,0.700000,0.665984,0.537815,0.088347,0.039102,0.741224,0.537959,0.507755,0.203265,0.685714,val_gen_auc_avg,0.756735,3.454915e-05
200,0.638122,0.114441,0.367257,0.036951,0.697332,0.611521,2.330460,0.780408,0.685714,0.664678,0.550420,0.095483,0.028439,0.773878,0.448163,0.648980,0.124898,0.700000,val_gen_auc_avg,0.780408,2.500000e-05
220,0.624503,0.104117,0.362440,0.016587,0.724145,0.647933,2.193466,0.752653,0.642857,0.684203,0.546218,0.084144,0.027342,0.691429,0.404898,0.457143,0.234286,0.642857,val_gen_auc_avg,0.752653,1.654347e-05
240,0.631696,0.134892,0.361739,0.015376,0.762738,0.635152,2.081768,0.737143,0.671429,0.703552,0.558824,0.072971,0.031579,0.715102,0.499592,0.512653,0.202449,0.671429,val_gen_auc_avg,0.737143,9.549150e-06
260,0.610186,0.155524,0.357387,0.050126,0.539519,0.682094,1.950799,0.765714,0.671429,0.682226,0.550420,0.097104,0.043080,0.782857,0.531429,0.573878,0.208980,0.742857,val_gen_auc_avg,0.765714,4.322727e-06
280,0.633523,0.160427,0.356553,0.051129,0.784765,0.594593,1.825451,0.757551,0.657143,0.695219,0.563025,0.089336,0.042762,0.750204,0.614694,0.571429,0.135510,0.728571,val_gen_auc_avg,0.757551,1.092620e-06
300,0.618714,0.141076,0.351475,0.064709,0.642160,0.633058,1.812250,0.755102,0.671429,0.723113,0.584034,0.087343,0.053416,0.692245,0.517551,0.475918,0.174694,0.642857,val_gen_auc_avg,0.755102,0.000000e+00
