epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.447745,1.840301,0.601186,0.687939,1.455524,1.459752,4.469162,0.466066,0.500000,0.526938,0.500000,0.047379,0.051630,0.539301,0.540686,0.500346,-0.001385,0.500000,val_gen_auc_avg,0.466066,9.999726e-05
20,0.970347,0.503229,0.382548,0.624114,0.958549,0.988885,3.884902,0.536530,0.500000,0.518910,0.500000,0.056130,0.056293,0.431094,0.466759,0.517313,-0.086219,0.500000,val_gen_auc_avg,0.536530,9.890738e-05
40,0.816174,0.602139,0.331087,0.583151,0.928994,0.898701,2.921492,0.510215,0.500000,0.521850,0.500000,0.063479,0.059331,0.542763,0.510734,0.439231,0.032029,0.513158,val_gen_auc_avg,0.510215,9.567727e-05
60,0.668774,0.378868,0.332927,0.427742,0.807726,0.773562,2.508616,0.590028,0.500000,0.582509,0.500000,0.118910,0.104316,0.476108,0.467278,0.422957,0.008830,0.493421,val_gen_auc_avg,0.590028,9.045085e-05
80,0.657135,0.223005,0.326330,0.199387,0.673055,0.659309,2.411047,0.575658,0.526316,0.600204,0.507519,0.205311,0.160302,0.538262,0.525450,0.476281,0.012812,0.539474,val_gen_auc_avg,0.575658,8.345653e-05
100,0.658829,0.154767,0.287773,0.178639,0.752998,0.713783,2.254272,0.612188,0.592105,0.744417,0.560150,0.228257,0.202458,0.481648,0.496191,0.538608,-0.056960,0.467105,val_gen_auc_avg,0.612188,7.500000e-05
120,0.665237,0.217659,0.296918,0.225367,0.587699,0.621924,2.191511,0.628463,0.578947,0.813274,0.706767,0.216527,0.201609,0.590893,0.493940,0.529605,0.061288,0.625000,val_gen_auc_avg,0.628463,6.545085e-05
140,0.672976,0.103577,0.280287,0.076592,0.695108,0.677594,1.943842,0.572542,0.585526,0.796484,0.718045,0.170426,0.145909,0.541032,0.521468,0.494460,0.019564,0.532895,val_gen_auc_avg,0.572542,5.522642e-05
160,0.566685,0.115823,0.266107,0.113085,0.619350,0.662599,1.699606,0.596607,0.552632,0.763412,0.736842,0.190462,0.148672,0.592278,0.542244,0.522334,0.050035,0.572368,val_gen_auc_avg,0.596607,4.477358e-05
180,0.601340,0.120716,0.261361,0.114418,0.610094,0.667453,1.526104,0.653566,0.592105,0.786647,0.725564,0.221798,0.167161,0.591759,0.515755,0.411704,0.076004,0.572368,val_gen_auc_avg,0.653566,3.454915e-05
200,0.678241,0.090821,0.268729,0.061496,0.810535,0.721209,1.386429,0.616863,0.565789,0.785290,0.714286,0.242623,0.203747,0.579120,0.427112,0.513504,0.065616,0.605263,val_gen_auc_avg,0.616863,2.500000e-05
220,0.682603,0.084999,0.257020,0.070217,0.707648,0.618085,1.327886,0.634522,0.592105,0.745209,0.665414,0.255597,0.208976,0.514889,0.435942,0.522334,-0.007445,0.506579,val_gen_auc_avg,0.634522,1.654347e-05
240,0.678890,0.115453,0.255917,0.047500,0.727480,0.550029,1.250308,0.553497,0.513158,0.734581,0.665414,0.244239,0.213343,0.504848,0.535492,0.544148,-0.039301,0.506579,val_gen_auc_avg,0.553497,9.549150e-06
260,0.656009,0.074311,0.244827,0.029825,0.608802,0.725139,1.205489,0.514543,0.486842,0.737181,0.680451,0.244386,0.207509,0.509003,0.502424,0.530298,-0.021295,0.500000,val_gen_auc_avg,0.514543,4.322727e-06
280,0.658482,0.138800,0.266241,0.079769,0.710664,0.803757,1.195095,0.501731,0.486842,0.705580,0.631579,0.222529,0.209039,0.578082,0.524238,0.475242,0.053843,0.559211,val_gen_auc_avg,0.501731,1.092620e-06
300,0.644334,0.085727,0.244635,0.068201,0.809945,0.665501,1.173884,0.485803,0.486842,0.732602,0.676692,0.227570,0.204933,0.516620,0.498961,0.529432,-0.012812,0.493421,val_gen_auc_avg,0.485803,0.000000e+00
