epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.449285,1.844930,0.649111,0.688042,1.442000,1.448029,4.578514,0.423673,0.500000,0.510698,0.500000,0.127860,0.110797,0.485714,0.304490,0.542041,-0.056327,0.514286,val_gen_auc_avg,0.423673,9.999726e-05
20,1.235391,0.568587,0.542851,0.465333,1.155506,1.307927,4.330330,0.620408,0.614286,0.559283,0.512605,0.210999,0.210644,0.537959,0.580408,0.548571,-0.042449,0.528571,val_gen_auc_avg,0.620408,9.890738e-05
40,0.996689,0.605825,0.479927,0.426605,1.073281,1.053196,3.703434,0.615510,0.485714,0.634630,0.533613,0.175844,0.206953,0.594286,0.444898,0.393469,0.149388,0.585714,val_gen_auc_avg,0.615510,9.567727e-05
60,0.909842,0.376142,0.448587,0.239823,1.088270,0.973504,3.312030,0.588571,0.500000,0.631523,0.529412,0.125697,0.178834,0.631837,0.524082,0.524898,0.106939,0.571429,val_gen_auc_avg,0.588571,9.045085e-05
80,0.805641,0.553769,0.427139,0.290238,0.841308,0.854616,3.039523,0.663673,0.500000,0.658922,0.508403,0.102101,0.150366,0.516735,0.484898,0.584490,-0.067755,0.485714,val_gen_auc_avg,0.663673,8.345653e-05
100,0.748639,0.188473,0.433287,0.131171,0.823646,0.765040,2.802406,0.482449,0.500000,0.651225,0.500000,0.084916,0.135178,0.608980,0.498776,0.475918,0.110204,0.528571,val_gen_auc_avg,0.482449,7.500000e-05
120,0.717176,0.168533,0.411723,0.036507,0.674458,0.788572,2.619554,0.465306,0.500000,0.673964,0.525210,0.101087,0.142072,0.582041,0.422857,0.558367,0.023673,0.514286,val_gen_auc_avg,0.465306,6.545085e-05
140,0.578197,0.722820,0.406097,0.404369,0.807881,0.663046,2.405985,0.497959,0.514286,0.678271,0.571429,0.112905,0.164284,0.697143,0.374694,0.653878,0.043265,0.557143,val_gen_auc_avg,0.497959,5.522642e-05
160,0.680212,0.362762,0.401364,0.270275,0.673110,0.717426,2.290292,0.709388,0.514286,0.686745,0.605042,0.107186,0.161644,0.569796,0.528163,0.552653,0.017143,0.542857,val_gen_auc_avg,0.709388,4.477358e-05
180,0.624826,0.162311,0.388944,0.058274,0.577295,0.710864,2.173910,0.489796,0.528571,0.702563,0.647059,0.105632,0.169421,0.616327,0.497959,0.453061,0.118367,0.585714,val_gen_auc_avg,0.489796,3.454915e-05
200,0.664220,0.103766,0.380162,0.035123,0.771243,0.675647,2.055294,0.570612,0.557143,0.726855,0.676471,0.138597,0.145811,0.643265,0.452245,0.475102,0.168163,0.585714,val_gen_auc_avg,0.570612,2.500000e-05
220,0.663416,0.092454,0.363818,0.007938,0.822878,0.718317,1.950734,0.614694,0.557143,0.715204,0.684874,0.124039,0.147709,0.655510,0.488980,0.587755,0.067755,0.557143,val_gen_auc_avg,0.614694,1.654347e-05
240,0.690139,0.101820,0.361878,0.038985,0.873230,0.719242,1.799854,0.673469,0.600000,0.759833,0.693277,0.121072,0.127036,0.717551,0.461224,0.395102,0.256327,0.671429,val_gen_auc_avg,0.673469,9.549150e-06
260,0.646816,0.147962,0.359392,0.041005,0.628723,0.758519,1.688911,0.659592,0.628571,0.753972,0.718487,0.126961,0.105554,0.671020,0.556735,0.453878,0.114286,0.685714,val_gen_auc_avg,0.659592,4.322727e-06
280,0.674097,0.116254,0.354334,0.021189,0.897179,0.661280,1.557960,0.654694,0.642857,0.744721,0.726891,0.125062,0.104612,0.702857,0.574694,0.404898,0.128163,0.671429,val_gen_auc_avg,0.654694,1.092620e-06
300,0.649218,0.129632,0.352909,0.040435,0.735609,0.703287,1.577919,0.732245,0.671429,0.772262,0.722689,0.107632,0.098017,0.702041,0.523265,0.466939,0.178776,0.657143,val_gen_auc_avg,0.732245,0.000000e+00
