epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.580349,1.649590,0.686850,0.694134,1.620608,1.661378,3.989724,0.525714,0.500000,0.469176,0.474790,0.179270,0.172660,0.408163,0.517551,0.519184,-0.111020,0.485714,val_gen_auc_avg,0.525714,9.999726e-05
20,1.246586,0.628087,0.513135,0.406495,1.190497,1.242993,3.839091,0.667755,0.542857,0.533225,0.500000,0.197771,0.202980,0.608980,0.504490,0.647347,-0.038367,0.557143,val_gen_auc_avg,0.667755,9.890738e-05
40,0.777612,0.542737,0.488070,0.294442,0.996631,0.875171,3.242777,0.668571,0.614286,0.602712,0.550420,0.264282,0.232053,0.532245,0.625306,0.628571,-0.096327,0.542857,val_gen_auc_avg,0.668571,9.567727e-05
60,0.725703,0.281311,0.445302,0.106730,0.749703,0.735628,2.899209,0.754286,0.614286,0.645858,0.596639,0.230347,0.202311,0.573061,0.414694,0.608163,-0.035102,0.585714,val_gen_auc_avg,0.754286,9.045085e-05
80,0.781189,0.287431,0.419187,0.146388,0.783246,0.801417,2.923047,0.717551,0.657143,0.691618,0.642857,0.197690,0.142722,0.700408,0.531429,0.519184,0.168980,0.628571,val_gen_auc_avg,0.717551,8.345653e-05
100,0.722762,0.233297,0.410292,0.103415,0.881433,0.793562,2.621782,0.760816,0.642857,0.687522,0.638655,0.126706,0.112654,0.622041,0.518367,0.581224,0.040816,0.585714,val_gen_auc_avg,0.760816,7.500000e-05
120,0.669577,0.231485,0.419866,0.054351,0.729843,0.701499,2.549809,0.739592,0.600000,0.705671,0.668067,0.121466,0.081291,0.693061,0.576327,0.398367,0.116735,0.628571,val_gen_auc_avg,0.739592,6.545085e-05
140,0.656734,0.109644,0.420041,0.012946,0.704224,0.667066,2.487216,0.752653,0.600000,0.712450,0.659664,0.080266,0.078674,0.751837,0.355918,0.481633,0.270204,0.685714,val_gen_auc_avg,0.752653,5.522642e-05
160,0.678213,0.215158,0.393263,0.013009,0.626177,0.686142,2.431849,0.607347,0.614286,0.717605,0.680672,0.078902,0.067762,0.706939,0.384490,0.413878,0.293061,0.628571,val_gen_auc_avg,0.607347,4.477358e-05
180,0.605948,0.140060,0.393256,0.011989,0.699151,0.652774,2.460225,0.666122,0.614286,0.701645,0.684874,0.069456,0.063008,0.727347,0.479184,0.486531,0.240816,0.671429,val_gen_auc_avg,0.666122,3.454915e-05
200,0.555355,0.480102,0.398395,0.248618,0.678176,0.620817,2.417199,0.622857,0.600000,0.696632,0.684874,0.064847,0.061960,0.688163,0.337959,0.427755,0.260408,0.614286,val_gen_auc_avg,0.622857,2.500000e-05
220,0.605619,0.201124,0.392897,0.066291,0.609308,0.623842,2.257784,0.623673,0.628571,0.694372,0.689076,0.063056,0.058211,0.733061,0.550204,0.512653,0.182857,0.671429,val_gen_auc_avg,0.623673,1.654347e-05
240,0.610290,0.110667,0.395960,0.013993,0.697821,0.627704,2.227379,0.726531,0.614286,0.699527,0.693277,0.063013,0.061329,0.711020,0.591020,0.490612,0.120000,0.628571,val_gen_auc_avg,0.726531,9.549150e-06
260,0.654391,0.137107,0.376247,0.018485,0.589557,0.598171,2.121789,0.737959,0.642857,0.700939,0.680672,0.052496,0.065713,0.719184,0.534694,0.477551,0.184490,0.657143,val_gen_auc_avg,0.737959,4.322727e-06
280,0.625052,0.145996,0.374754,0.012474,0.629272,0.640664,2.078214,0.698776,0.628571,0.682367,0.689076,0.068241,0.065151,0.708571,0.604898,0.468571,0.103673,0.671429,val_gen_auc_avg,0.698776,1.092620e-06
300,0.608701,0.135200,0.371248,0.039170,0.626536,0.641469,2.003592,0.654694,0.614286,0.718664,0.684874,0.066047,0.064777,0.789388,0.341224,0.539592,0.249796,0.700000,val_gen_auc_avg,0.654694,0.000000e+00
