epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.448643,2.192012,0.641744,0.789786,1.458454,1.463974,3.708866,0.411877,0.500000,0.504212,0.500000,0.032623,0.032747,0.550035,0.460007,0.507791,0.042244,0.500000,val_gen_auc_avg,0.411877,9.999726e-05
20,0.978068,0.471211,0.397851,0.495006,1.039871,1.021579,3.458423,0.426073,0.500000,0.499293,0.500000,0.047314,0.047049,0.478532,0.497749,0.532375,-0.053843,0.500000,val_gen_auc_avg,0.426073,9.890738e-05
40,0.925241,0.298586,0.345030,0.331584,0.933091,0.990548,2.702414,0.564058,0.500000,0.508225,0.500000,0.040344,0.035220,0.501385,0.481821,0.567175,-0.065789,0.506579,val_gen_auc_avg,0.564058,9.567727e-05
60,0.840268,0.213010,0.322240,0.178246,0.897995,0.864780,2.526791,0.719875,0.500000,0.735372,0.500000,0.080555,0.065516,0.577562,0.473338,0.531163,0.046399,0.506579,val_gen_auc_avg,0.719875,9.045085e-05
80,0.730330,0.412706,0.298932,0.257633,0.764004,0.840926,2.418328,0.789820,0.519737,0.776697,0.500000,0.132753,0.109229,0.645602,0.484591,0.534453,0.111150,0.519737,val_gen_auc_avg,0.789820,8.345653e-05
100,0.723139,0.158495,0.317442,0.191358,0.756965,0.845927,2.205147,0.800381,0.539474,0.830007,0.533835,0.153852,0.135810,0.689751,0.501385,0.448407,0.188366,0.546053,val_gen_auc_avg,0.800381,7.500000e-05
120,0.762161,0.092351,0.281411,0.051684,0.764341,0.710311,2.037627,0.782548,0.559211,0.836622,0.560150,0.182149,0.166056,0.757271,0.536184,0.541378,0.215893,0.526316,val_gen_auc_avg,0.782548,6.545085e-05
140,0.686709,0.105056,0.263840,0.070843,0.782635,0.663854,1.885985,0.649931,0.519737,0.814461,0.601504,0.216163,0.189460,0.810076,0.521295,0.484245,0.288781,0.611842,val_gen_auc_avg,0.649931,5.522642e-05
160,0.777631,0.092691,0.274250,0.054002,0.715226,0.710566,1.702680,0.659280,0.578947,0.732715,0.597744,0.220409,0.180290,0.794321,0.564058,0.483726,0.230263,0.625000,val_gen_auc_avg,0.659280,4.477358e-05
180,0.726724,0.074117,0.269056,0.042616,0.760531,0.723029,1.577397,0.702909,0.605263,0.748714,0.609023,0.205967,0.203573,0.763850,0.507791,0.465374,0.256060,0.605263,val_gen_auc_avg,0.702909,3.454915e-05
200,0.733889,0.057050,0.265894,0.014610,0.797526,0.736899,1.410713,0.769564,0.763158,0.791396,0.729323,0.191791,0.183739,0.762119,0.494979,0.549688,0.212431,0.611842,val_gen_auc_avg,0.769564,2.500000e-05
220,0.691385,0.069849,0.263345,0.023490,0.719245,0.687689,1.362223,0.769391,0.769737,0.830064,0.800752,0.140684,0.135747,0.778220,0.502943,0.500693,0.275277,0.671053,val_gen_auc_avg,0.769391,1.654347e-05
