epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.447499,1.836610,0.600671,0.688321,1.446071,1.450898,4.475578,0.463123,0.500000,0.554356,0.500000,0.049791,0.053381,0.527008,0.541378,0.529605,-0.014370,0.500000,val_gen_auc_avg,0.463123,9.999726e-05
20,0.929672,0.545946,0.386491,0.595274,0.899985,0.932628,3.857197,0.491863,0.500000,0.527051,0.500000,0.056868,0.050095,0.453601,0.453082,0.502078,-0.048476,0.500000,val_gen_auc_avg,0.491863,9.890738e-05
40,0.833627,0.488997,0.346105,0.563945,0.923461,0.869515,3.009739,0.496537,0.500000,0.513822,0.500000,0.062493,0.059971,0.520602,0.484938,0.499654,0.020949,0.500000,val_gen_auc_avg,0.496537,9.567727e-05
60,0.727447,0.366974,0.339694,0.502924,0.850370,0.822451,2.595637,0.580679,0.500000,0.637515,0.500000,0.144942,0.125621,0.400796,0.528913,0.465374,-0.128116,0.480263,val_gen_auc_avg,0.580679,9.045085e-05
80,0.693928,0.251907,0.323120,0.265252,0.701431,0.676189,2.486960,0.622749,0.546053,0.699305,0.563910,0.236758,0.196145,0.547957,0.472472,0.505194,0.042763,0.552632,val_gen_auc_avg,0.622749,8.345653e-05
100,0.677058,0.118190,0.288624,0.111985,0.762435,0.723545,2.203115,0.609938,0.552632,0.818701,0.646617,0.231974,0.201867,0.494460,0.486842,0.500866,-0.006406,0.506579,val_gen_auc_avg,0.609938,7.500000e-05
120,0.701381,0.223914,0.296489,0.296443,0.605242,0.638344,2.055794,0.634695,0.572368,0.864775,0.703008,0.248279,0.166142,0.501904,0.497922,0.577043,-0.075139,0.500000,val_gen_auc_avg,0.634695,6.545085e-05
140,0.705719,0.163024,0.269757,0.162606,0.749341,0.721907,1.920292,0.567348,0.552632,0.857991,0.710526,0.250288,0.142661,0.584834,0.454467,0.526316,0.058518,0.565789,val_gen_auc_avg,0.567348,5.522642e-05
160,0.568019,0.104110,0.268066,0.093480,0.624802,0.665027,1.745355,0.662396,0.625000,0.832890,0.646617,0.279153,0.153615,0.565270,0.484765,0.513331,0.051939,0.578947,val_gen_auc_avg,0.662396,4.477358e-05
180,0.611123,0.165812,0.273892,0.155070,0.617355,0.663836,1.633689,0.539993,0.493421,0.849963,0.605263,0.262829,0.174454,0.572022,0.448234,0.492382,0.079640,0.546053,val_gen_auc_avg,0.539993,3.454915e-05
200,0.660065,0.086388,0.265835,0.061673,0.787321,0.715205,1.465845,0.609938,0.539474,0.821188,0.590226,0.258831,0.166187,0.581717,0.467452,0.619460,-0.037742,0.572368,val_gen_auc_avg,0.609938,2.500000e-05
220,0.686059,0.061938,0.253222,0.039747,0.714266,0.625440,1.422989,0.561461,0.539474,0.803494,0.586466,0.232533,0.154467,0.597645,0.479744,0.538781,0.058864,0.565789,val_gen_auc_avg,0.561461,1.654347e-05
240,0.678375,0.078141,0.256077,0.066127,0.736687,0.563442,1.310177,0.554363,0.539474,0.800554,0.642857,0.230990,0.154006,0.597472,0.490478,0.508830,0.088643,0.572368,val_gen_auc_avg,0.554363,9.549150e-06
260,0.647370,0.084970,0.248916,0.044588,0.603446,0.717142,1.294965,0.587950,0.559211,0.841370,0.635338,0.220842,0.147415,0.564578,0.487361,0.461219,0.077216,0.559211,val_gen_auc_avg,0.587950,4.322727e-06
280,0.649139,0.140873,0.263671,0.087968,0.715501,0.789330,1.287361,0.569252,0.598684,0.833625,0.691729,0.219316,0.139884,0.606821,0.535492,0.514543,0.071330,0.592105,val_gen_auc_avg,0.569252,1.092620e-06
300,0.639214,0.098951,0.250770,0.070722,0.809002,0.657393,1.235245,0.567348,0.585526,0.819097,0.710526,0.197862,0.126018,0.606302,0.506752,0.483553,0.099550,0.578947,val_gen_auc_avg,0.567348,0.000000e+00
