epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.316083,1.796869,0.635558,0.688819,1.395479,1.376164,3.724374,0.419592,0.485714,0.492338,0.500000,0.130941,0.134885,0.393469,0.547755,0.564898,-0.171429,0.542857,val_gen_auc_avg,0.419592,9.999726e-05
20,1.047965,0.839468,0.473474,0.447567,1.024364,1.029225,3.550656,0.557551,0.528571,0.532519,0.521008,0.216096,0.216883,0.540408,0.469388,0.538776,0.001633,0.514286,val_gen_auc_avg,0.557551,9.890738e-05
40,0.804742,0.562375,0.472604,0.438637,1.109435,0.997716,3.280296,0.662857,0.542857,0.554269,0.542017,0.241632,0.237345,0.470204,0.455510,0.583673,-0.113469,0.442857,val_gen_auc_avg,0.662857,9.567727e-05
60,0.725604,0.549101,0.428552,0.283177,0.801228,0.785570,3.028186,0.500408,0.542857,0.619024,0.567227,0.224659,0.225965,0.545306,0.373061,0.518367,0.026939,0.528571,val_gen_auc_avg,0.500408,9.045085e-05
80,0.776216,0.575190,0.443360,0.294199,0.821302,0.834701,2.803554,0.488980,0.457143,0.677283,0.642857,0.242930,0.250716,0.649796,0.528163,0.555918,0.093878,0.628571,val_gen_auc_avg,0.488980,8.345653e-05
100,0.693264,0.295730,0.430455,0.121237,0.841568,0.759142,2.688042,0.631020,0.600000,0.680390,0.621849,0.248679,0.210779,0.577143,0.533878,0.387755,0.043265,0.557143,val_gen_auc_avg,0.631020,7.500000e-05
120,0.681321,0.183544,0.434095,0.062181,0.773465,0.699122,2.515787,0.622041,0.528571,0.725373,0.672269,0.243914,0.180611,0.617143,0.537143,0.372245,0.080000,0.657143,val_gen_auc_avg,0.622041,6.545085e-05
140,0.646296,0.201421,0.407548,0.033361,0.713269,0.667588,2.374955,0.673469,0.614286,0.730528,0.617647,0.227598,0.160119,0.860408,0.601633,0.596735,0.258776,0.814286,val_gen_auc_avg,0.673469,5.522642e-05
160,0.694422,0.166090,0.404951,0.037891,0.612331,0.699157,2.338420,0.799184,0.700000,0.752772,0.680672,0.208224,0.153881,0.648980,0.254694,0.538776,0.110204,0.642857,val_gen_auc_avg,0.799184,4.477358e-05
180,0.586803,0.155715,0.398703,0.029824,0.671119,0.644537,2.286151,0.752653,0.714286,0.727209,0.689076,0.204774,0.135599,0.728980,0.532245,0.564082,0.164898,0.671429,val_gen_auc_avg,0.752653,3.454915e-05
200,0.555671,0.532213,0.393180,0.269527,0.668657,0.616303,2.282619,0.800816,0.728571,0.781513,0.722689,0.154305,0.114075,0.797551,0.378776,0.391837,0.405714,0.800000,val_gen_auc_avg,0.800816,2.500000e-05
220,0.614997,0.245199,0.393054,0.084471,0.635102,0.631878,2.155933,0.766531,0.671429,0.774168,0.705882,0.118495,0.098785,0.820408,0.528980,0.467755,0.291429,0.714286,val_gen_auc_avg,0.766531,1.654347e-05
240,0.592116,0.158937,0.377436,0.054186,0.706021,0.619865,2.174465,0.706939,0.657143,0.766189,0.705882,0.115997,0.085340,0.688980,0.422041,0.432653,0.256327,0.657143,val_gen_auc_avg,0.706939,9.549150e-06
260,0.651624,0.127153,0.376319,0.024325,0.609843,0.594201,2.089803,0.813878,0.642857,0.727562,0.710084,0.096282,0.075089,0.746939,0.557551,0.371429,0.189388,0.685714,val_gen_auc_avg,0.813878,4.322727e-06
280,0.617581,0.141069,0.367747,0.019837,0.643524,0.640874,2.057529,0.807347,0.700000,0.752136,0.722689,0.096378,0.085569,0.706122,0.525714,0.494694,0.180408,0.714286,val_gen_auc_avg,0.807347,1.092620e-06
300,0.602346,0.150133,0.383787,0.018377,0.639209,0.638907,1.989326,0.706939,0.657143,0.736389,0.701681,0.091833,0.076056,0.751837,0.437551,0.555918,0.195918,0.714286,val_gen_auc_avg,0.706939,0.000000e+00
