epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.453181,1.559915,0.683465,0.781560,1.555516,1.534191,3.810916,0.560816,0.528571,0.481110,0.483193,0.200497,0.201744,0.386122,0.502857,0.440000,-0.116735,0.457143,val_gen_auc_avg,0.560816,9.999726e-05
20,1.192052,0.675679,0.515229,0.497493,1.081933,1.236478,3.488600,0.418776,0.442857,0.416072,0.449580,0.213465,0.230675,0.503673,0.535510,0.313469,-0.031837,0.557143,val_gen_auc_avg,0.418776,9.890738e-05
40,1.057068,0.914417,0.433409,0.468820,1.108792,1.125136,3.148196,0.582857,0.500000,0.608290,0.525210,0.215941,0.205776,0.476735,0.490612,0.520000,-0.043265,0.457143,val_gen_auc_avg,0.582857,9.567727e-05
60,0.732235,0.262929,0.457133,0.188263,0.807044,0.850354,2.917340,0.705306,0.528571,0.627498,0.567227,0.156416,0.211477,0.605714,0.591020,0.367347,0.014694,0.585714,val_gen_auc_avg,0.705306,9.045085e-05
80,0.741969,0.180808,0.440356,0.081471,0.808314,0.785831,2.748165,0.758367,0.671429,0.714003,0.655462,0.133354,0.196747,0.640000,0.440816,0.506939,0.133061,0.542857,val_gen_auc_avg,0.758367,8.345653e-05
100,0.726623,0.185281,0.429303,0.051761,0.844583,0.749964,2.717946,0.773878,0.685714,0.688864,0.642857,0.118375,0.145867,0.699592,0.488980,0.416327,0.210612,0.628571,val_gen_auc_avg,0.773878,7.500000e-05
120,0.685019,0.178096,0.410701,0.063859,0.732915,0.705512,2.683033,0.755918,0.728571,0.720076,0.621849,0.102725,0.095657,0.703673,0.524082,0.576327,0.127347,0.657143,val_gen_auc_avg,0.755918,6.545085e-05
140,0.621019,0.211653,0.392603,0.095451,0.634183,0.661648,2.624301,0.780408,0.714286,0.715133,0.621849,0.066029,0.072261,0.742041,0.602449,0.460408,0.139592,0.700000,val_gen_auc_avg,0.780408,5.522642e-05
160,0.666843,0.156220,0.391601,0.023391,0.571532,0.636993,2.533247,0.786122,0.700000,0.718593,0.613445,0.056815,0.071624,0.693878,0.564898,0.461224,0.128980,0.700000,val_gen_auc_avg,0.786122,4.477358e-05
180,0.555606,0.270046,0.418970,0.220568,0.673351,0.623399,2.423998,0.680816,0.714286,0.711249,0.621849,0.060473,0.048109,0.702857,0.487347,0.515102,0.187755,0.742857,val_gen_auc_avg,0.680816,3.454915e-05
200,0.641035,0.158214,0.371293,0.010555,0.527542,0.614047,2.233607,0.826122,0.671429,0.707436,0.617647,0.053066,0.053823,0.772245,0.528163,0.457959,0.244082,0.685714,val_gen_auc_avg,0.826122,2.500000e-05
220,0.627047,0.117234,0.367559,0.022044,0.623696,0.644162,2.116988,0.807347,0.700000,0.673116,0.617647,0.041620,0.055395,0.804082,0.502857,0.531429,0.272653,0.714286,val_gen_auc_avg,0.807347,1.654347e-05
240,0.539329,0.260849,0.384580,0.204842,0.637797,0.587936,1.965229,0.742857,0.671429,0.678130,0.630252,0.041522,0.053233,0.703673,0.398367,0.445714,0.257959,0.685714,val_gen_auc_avg,0.742857,9.549150e-06
260,0.616384,0.123365,0.368675,0.007518,0.588775,0.664895,1.913347,0.791837,0.671429,0.686180,0.630252,0.043292,0.057662,0.797551,0.494694,0.497959,0.299592,0.714286,val_gen_auc_avg,0.791837,4.322727e-06
280,0.576697,0.162162,0.361852,0.056321,0.569034,0.644421,1.799100,0.706122,0.671429,0.693878,0.617647,0.042555,0.050812,0.717551,0.497143,0.543673,0.173878,0.728571,val_gen_auc_avg,0.706122,1.092620e-06
300,0.621445,0.104600,0.366314,0.008919,0.622377,0.602615,1.776054,0.743673,0.671429,0.702352,0.626050,0.034899,0.060166,0.717551,0.549388,0.381224,0.168163,0.714286,val_gen_auc_avg,0.743673,0.000000e+00
