epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.580415,1.650574,0.687574,0.690448,1.622024,1.662015,3.983317,0.517551,0.500000,0.534426,0.495798,0.183457,0.170308,0.451429,0.520000,0.469388,-0.068571,0.514286,val_gen_auc_avg,0.517551,9.999726e-05
20,1.031973,0.599891,0.508370,0.385024,1.015607,1.074900,3.737895,0.544490,0.542857,0.572135,0.512605,0.206581,0.194187,0.427755,0.493878,0.568980,-0.141224,0.428571,val_gen_auc_avg,0.544490,9.890738e-05
40,0.917222,0.556159,0.466902,0.348894,1.060640,0.975191,3.307154,0.605714,0.585714,0.620154,0.596639,0.224309,0.233715,0.584490,0.505306,0.464490,0.079184,0.557143,val_gen_auc_avg,0.605714,9.567727e-05
60,0.764059,0.253072,0.464941,0.257981,0.779606,0.810207,2.927553,0.577959,0.614286,0.652426,0.592437,0.201196,0.239659,0.528980,0.528980,0.532245,-0.003265,0.528571,val_gen_auc_avg,0.577959,9.045085e-05
80,0.792365,0.292499,0.427690,0.160981,0.766521,0.829477,2.820409,0.677551,0.657143,0.731940,0.701681,0.194022,0.204183,0.635102,0.488163,0.421224,0.146939,0.571429,val_gen_auc_avg,0.677551,8.345653e-05
100,0.704968,0.237565,0.399078,0.090763,0.810940,0.761688,2.777465,0.697959,0.657143,0.711744,0.638655,0.169041,0.150572,0.569796,0.441633,0.538776,0.031020,0.485714,val_gen_auc_avg,0.697959,7.500000e-05
120,0.696938,0.220021,0.404879,0.016189,0.744434,0.717746,2.718245,0.618776,0.614286,0.701928,0.647059,0.197283,0.116041,0.730612,0.528980,0.513469,0.201633,0.685714,val_gen_auc_avg,0.618776,6.545085e-05
140,0.616033,0.111074,0.405523,0.023944,0.663037,0.614294,2.668079,0.724898,0.728571,0.715769,0.613445,0.179049,0.120677,0.694694,0.571429,0.607347,0.087347,0.657143,val_gen_auc_avg,0.724898,5.522642e-05
160,0.730997,0.162169,0.380508,0.027952,0.620485,0.721241,2.578392,0.732245,0.728571,0.720641,0.613445,0.151728,0.102808,0.703673,0.496327,0.438367,0.207347,0.614286,val_gen_auc_avg,0.732245,4.477358e-05
180,0.624814,0.113101,0.377954,0.038838,0.682093,0.671213,2.539114,0.748571,0.671429,0.730810,0.613445,0.132147,0.087192,0.723265,0.492245,0.501224,0.222041,0.685714,val_gen_auc_avg,0.748571,3.454915e-05
200,0.576455,0.514191,0.390049,0.314165,0.704478,0.632626,2.327331,0.745306,0.700000,0.688864,0.579832,0.120978,0.068539,0.659592,0.481633,0.437551,0.177959,0.642857,val_gen_auc_avg,0.745306,2.500000e-05
220,0.633564,0.305472,0.368041,0.105504,0.644823,0.642764,2.069190,0.772245,0.700000,0.732646,0.584034,0.087210,0.057009,0.685714,0.440816,0.519184,0.166531,0.671429,val_gen_auc_avg,0.772245,1.654347e-05
240,0.639856,0.106246,0.373378,0.025902,0.752631,0.637654,2.035911,0.698776,0.671429,0.725373,0.592437,0.091817,0.047497,0.684082,0.474286,0.463673,0.209796,0.671429,val_gen_auc_avg,0.698776,9.549150e-06
260,0.711727,0.128262,0.352423,0.014421,0.629330,0.610446,1.854424,0.715102,0.700000,0.711744,0.609244,0.082620,0.051778,0.761633,0.511020,0.494694,0.250612,0.700000,val_gen_auc_avg,0.715102,4.322727e-06
280,0.666535,0.103623,0.359305,0.011267,0.697800,0.655973,1.761855,0.730612,0.700000,0.724243,0.630252,0.065041,0.040944,0.634286,0.537143,0.594286,0.040000,0.614286,val_gen_auc_avg,0.730612,1.092620e-06
300,0.650473,0.104226,0.349609,0.022973,0.685529,0.648052,1.703231,0.695510,0.685714,0.688581,0.638655,0.076896,0.043312,0.696327,0.563265,0.356735,0.133061,0.657143,val_gen_auc_avg,0.695510,0.000000e+00
