epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.605674,1.406631,0.749190,0.720359,1.531721,1.551214,4.430008,0.573878,0.542857,0.522633,0.500000,0.204804,0.194316,0.498776,0.454694,0.520816,-0.022041,0.500000,val_gen_auc_avg,0.573878,9.999726e-05
20,1.176591,0.555053,0.533565,0.427711,1.156656,1.128729,4.012137,0.560816,0.500000,0.540710,0.525210,0.171576,0.189039,0.523265,0.530612,0.338776,-0.007347,0.485714,val_gen_auc_avg,0.560816,9.890738e-05
40,1.029749,0.656217,0.444960,0.411099,1.089154,1.110932,3.507735,0.608980,0.500000,0.685827,0.529412,0.101719,0.164317,0.625306,0.475102,0.583673,0.041633,0.542857,val_gen_auc_avg,0.608980,9.567727e-05
60,0.907016,0.307138,0.471848,0.203426,1.064565,1.038837,3.285737,0.622857,0.500000,0.703834,0.521008,0.087888,0.164222,0.491429,0.467755,0.436735,0.023673,0.528571,val_gen_auc_avg,0.622857,9.045085e-05
80,0.876944,0.280691,0.426453,0.132986,0.948020,0.891487,3.080256,0.653061,0.528571,0.750441,0.600840,0.129481,0.191849,0.607347,0.429388,0.392653,0.177959,0.557143,val_gen_auc_avg,0.653061,8.345653e-05
100,0.829115,0.238915,0.445288,0.090293,0.918636,0.827380,2.864512,0.771429,0.585714,0.722195,0.663866,0.132311,0.181072,0.761633,0.556735,0.519184,0.204898,0.628571,val_gen_auc_avg,0.771429,7.500000e-05
120,0.710736,0.151085,0.426496,0.089202,0.781255,0.718935,2.685312,0.784490,0.628571,0.737377,0.701681,0.139233,0.176704,0.644082,0.480000,0.616327,0.027755,0.585714,val_gen_auc_avg,0.784490,6.545085e-05
140,0.688391,0.282309,0.412034,0.128794,0.732453,0.682312,2.614474,0.756735,0.600000,0.731516,0.693277,0.119709,0.142772,0.623673,0.665306,0.479184,-0.041633,0.628571,val_gen_auc_avg,0.756735,5.522642e-05
160,0.684791,0.184116,0.406269,0.052504,0.623742,0.667171,2.440450,0.715918,0.600000,0.759833,0.714286,0.120506,0.111385,0.679184,0.520000,0.548571,0.130612,0.657143,val_gen_auc_avg,0.715918,4.477358e-05
180,0.543783,0.407547,0.385485,0.203882,0.678493,0.608217,2.360005,0.764082,0.642857,0.739778,0.726891,0.118520,0.085019,0.706122,0.443265,0.398367,0.262857,0.657143,val_gen_auc_avg,0.764082,3.454915e-05
200,0.634362,0.082858,0.386047,0.011707,0.539026,0.604268,2.238816,0.818776,0.642857,0.717817,0.718487,0.076767,0.055450,0.658776,0.528163,0.528163,0.130612,0.657143,val_gen_auc_avg,0.818776,2.500000e-05
220,0.628234,0.125456,0.386081,0.018291,0.649546,0.613857,2.095684,0.821224,0.642857,0.742603,0.701681,0.100235,0.056149,0.824490,0.414694,0.497143,0.327347,0.742857,val_gen_auc_avg,0.821224,1.654347e-05
240,0.554533,0.254964,0.381803,0.167293,0.679620,0.581182,1.989374,0.833469,0.671429,0.706800,0.701681,0.086664,0.056151,0.799184,0.462041,0.412245,0.337143,0.714286,val_gen_auc_avg,0.833469,9.549150e-06
260,0.628678,0.102798,0.376833,0.009246,0.620029,0.658526,1.879407,0.763265,0.671429,0.733635,0.701681,0.087433,0.062996,0.771429,0.593469,0.509388,0.177959,0.757143,val_gen_auc_avg,0.763265,4.322727e-06
280,0.600094,0.197205,0.362276,0.042812,0.604987,0.632533,1.745478,0.805714,0.657143,0.713438,0.693277,0.098543,0.045776,0.763265,0.555102,0.557551,0.205714,0.742857,val_gen_auc_avg,0.805714,1.092620e-06
300,0.642753,0.107836,0.374731,0.021577,0.658932,0.600155,1.705347,0.680816,0.614286,0.731057,0.705882,0.094518,0.049923,0.742857,0.517551,0.542041,0.200816,0.742857,val_gen_auc_avg,0.680816,0.000000e+00
