epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.179969,1.636643,0.684878,0.729554,2.159118,2.112345,4.401881,0.435102,0.500000,0.528706,0.521008,0.244565,0.233897,0.508571,0.627755,0.464490,-0.119184,0.514286,val_gen_auc_avg,0.435102,9.999726e-05
20,1.168405,0.662109,0.510194,0.446645,1.227076,1.124667,4.114853,0.528980,0.528571,0.493892,0.462185,0.229013,0.224970,0.455510,0.447347,0.440816,0.008163,0.485714,val_gen_auc_avg,0.528980,9.890738e-05
40,0.854175,0.476626,0.460583,0.322676,0.937185,0.955940,3.611619,0.570612,0.557143,0.563096,0.554622,0.241517,0.239842,0.439184,0.527347,0.447347,-0.088163,0.471429,val_gen_auc_avg,0.570612,9.567727e-05
60,0.861846,0.484828,0.459018,0.322229,0.796115,0.880685,3.141072,0.760000,0.700000,0.655038,0.592437,0.248987,0.211640,0.432653,0.444082,0.409796,-0.011429,0.442857,val_gen_auc_avg,0.760000,9.045085e-05
80,0.777308,0.275767,0.431881,0.130231,0.802527,0.802855,2.933990,0.775510,0.742857,0.694089,0.638655,0.233071,0.189223,0.675918,0.546939,0.523265,0.128980,0.614286,val_gen_auc_avg,0.775510,8.345653e-05
100,0.766712,0.180538,0.399018,0.079264,0.821849,0.690883,2.719594,0.737959,0.700000,0.708495,0.621849,0.214982,0.143322,0.639184,0.553469,0.533878,0.085714,0.700000,val_gen_auc_avg,0.737959,7.500000e-05
120,0.683538,0.141759,0.410166,0.024951,0.680668,0.701256,2.630018,0.715102,0.714286,0.706659,0.638655,0.184264,0.137832,0.760000,0.546122,0.565714,0.194286,0.700000,val_gen_auc_avg,0.715102,6.545085e-05
140,0.664244,0.157585,0.393327,0.032810,0.771431,0.612251,2.580462,0.780408,0.600000,0.712308,0.668067,0.155575,0.132513,0.663673,0.596735,0.536327,0.066939,0.628571,val_gen_auc_avg,0.780408,5.522642e-05
160,0.639102,0.357566,0.401592,0.285493,0.731411,0.706712,2.406630,0.724082,0.671429,0.677989,0.621849,0.122492,0.121443,0.755102,0.416327,0.542041,0.213061,0.728571,val_gen_auc_avg,0.724082,4.477358e-05
180,0.641040,0.299956,0.381847,0.116574,0.556945,0.656365,2.361457,0.761633,0.628571,0.666478,0.626050,0.129514,0.123531,0.781224,0.540408,0.517551,0.240816,0.728571,val_gen_auc_avg,0.761633,3.454915e-05
200,0.686349,0.124664,0.353222,0.014102,0.667790,0.663170,2.211204,0.794286,0.657143,0.683709,0.626050,0.103355,0.127654,0.702857,0.444082,0.474286,0.228571,0.685714,val_gen_auc_avg,0.794286,2.500000e-05
220,0.663941,0.382962,0.379045,0.197483,0.599541,0.736229,2.082322,0.751837,0.671429,0.669515,0.600840,0.103715,0.131745,0.655510,0.563265,0.572245,0.083265,0.614286,val_gen_auc_avg,0.751837,1.654347e-05
240,0.681415,0.099139,0.357956,0.020067,0.831521,0.701609,2.021775,0.778776,0.628571,0.632300,0.621849,0.112692,0.123924,0.783673,0.472653,0.461224,0.311020,0.714286,val_gen_auc_avg,0.778776,9.549150e-06
260,0.602855,0.248522,0.374375,0.107643,0.717354,0.688440,1.985044,0.731429,0.614286,0.665843,0.617647,0.114028,0.131103,0.722449,0.460408,0.401633,0.262041,0.685714,val_gen_auc_avg,0.731429,4.322727e-06
280,0.612538,0.206909,0.370692,0.090988,0.598415,0.680862,1.939472,0.800000,0.671429,0.671775,0.613445,0.121971,0.124202,0.709388,0.649796,0.461224,0.059592,0.700000,val_gen_auc_avg,0.800000,1.092620e-06
300,0.624373,0.145704,0.367943,0.065181,0.755076,0.666084,1.865621,0.764898,0.642857,0.660193,0.617647,0.129625,0.133108,0.669388,0.379592,0.433469,0.235918,0.614286,val_gen_auc_avg,0.764898,0.000000e+00
