epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.448510,2.197325,0.642085,0.792593,1.457782,1.464044,3.709117,0.454986,0.500000,0.481825,0.500000,0.031837,0.034437,0.521295,0.461565,0.533241,-0.011946,0.506579,val_gen_auc_avg,0.454986,9.999726e-05
20,0.954120,0.497062,0.394665,0.539087,1.047031,1.041842,3.405330,0.483553,0.500000,0.514387,0.500000,0.045912,0.045020,0.414993,0.449273,0.523373,-0.108380,0.500000,val_gen_auc_avg,0.483553,9.890738e-05
40,0.967725,0.337954,0.361544,0.390351,0.925258,0.962222,2.633602,0.478532,0.500000,0.490022,0.500000,0.038256,0.031705,0.498788,0.413089,0.541205,-0.042417,0.506579,val_gen_auc_avg,0.478532,9.567727e-05
60,0.731156,0.246293,0.326949,0.197728,0.775497,0.709148,2.346163,0.677632,0.500000,0.727232,0.500000,0.065705,0.046834,0.513158,0.437327,0.502078,0.011080,0.493421,val_gen_auc_avg,0.677632,9.045085e-05
80,0.713636,0.243754,0.305723,0.178442,0.749773,0.788339,2.133006,0.748788,0.493421,0.763921,0.500000,0.106200,0.075131,0.692001,0.619287,0.560076,0.072715,0.519737,val_gen_auc_avg,0.748788,8.345653e-05
100,0.685425,0.083374,0.317879,0.032029,0.725792,0.805373,2.022166,0.730956,0.500000,0.813726,0.507519,0.129504,0.098392,0.744460,0.528566,0.472126,0.215893,0.539474,val_gen_auc_avg,0.730956,7.500000e-05
120,0.720362,0.066765,0.286537,0.058503,0.715131,0.661760,1.817213,0.722992,0.500000,0.834530,0.518797,0.165817,0.121204,0.734072,0.565097,0.538435,0.168975,0.493421,val_gen_auc_avg,0.722992,6.545085e-05
140,0.706716,0.119968,0.265992,0.041956,0.808053,0.706463,1.729764,0.715028,0.519737,0.757759,0.511278,0.173753,0.147549,0.719010,0.553670,0.512465,0.165339,0.572368,val_gen_auc_avg,0.715028,5.522642e-05
160,0.717540,0.065076,0.275055,0.038591,0.657737,0.659612,1.614787,0.684037,0.500000,0.776189,0.548872,0.198212,0.150172,0.743248,0.521468,0.493075,0.221780,0.644737,val_gen_auc_avg,0.684037,4.477358e-05
180,0.705106,0.069321,0.276142,0.023888,0.729288,0.697349,1.511724,0.706891,0.585526,0.776302,0.593985,0.209476,0.161212,0.682479,0.487708,0.542417,0.140062,0.552632,val_gen_auc_avg,0.706891,3.454915e-05
200,0.735471,0.049863,0.272969,0.018424,0.777006,0.727210,1.362405,0.747230,0.677632,0.779581,0.699248,0.196059,0.150419,0.688193,0.462431,0.504155,0.184037,0.605263,val_gen_auc_avg,0.747230,2.500000e-05
220,0.686713,0.055398,0.269721,0.031059,0.699633,0.665726,1.320715,0.689404,0.703947,0.808864,0.736842,0.147507,0.113679,0.652008,0.573753,0.549861,0.078255,0.552632,val_gen_auc_avg,0.689404,1.654347e-05
240,0.640010,0.080380,0.253415,0.050526,0.743685,0.646530,1.248346,0.682306,0.703947,0.809430,0.751880,0.107928,0.085054,0.635734,0.419668,0.529605,0.106129,0.572368,val_gen_auc_avg,0.682306,9.549150e-06
260,0.696133,0.187442,0.268063,0.130750,0.792190,0.786032,1.214051,0.677458,0.690789,0.781220,0.736842,0.085871,0.072376,0.677632,0.384176,0.555921,0.121711,0.631579,val_gen_auc_avg,0.677458,4.322727e-06
280,0.668562,0.056701,0.248519,0.015457,0.701321,0.742293,1.184776,0.708795,0.697368,0.771892,0.721805,0.081323,0.065225,0.643006,0.448407,0.464335,0.178670,0.618421,val_gen_auc_avg,0.708795,1.092620e-06
300,0.701545,0.059779,0.258455,0.023936,0.763976,0.718522,1.153096,0.728186,0.690789,0.753350,0.721805,0.071683,0.071950,0.738573,0.497749,0.495325,0.240824,0.684211,val_gen_auc_avg,0.728186,0.000000e+00
