epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.599083,2.305801,0.676661,0.710012,1.520011,1.513627,4.443080,0.531163,0.500000,0.536265,0.500000,0.034624,0.032705,0.478532,0.507964,0.516447,-0.037916,0.500000,val_gen_auc_avg,0.531163,9.999726e-05
20,0.914749,0.502489,0.403889,0.595383,1.025243,1.039197,3.487339,0.519217,0.500000,0.505908,0.500000,0.044852,0.045864,0.510215,0.533760,0.439404,-0.023546,0.500000,val_gen_auc_avg,0.519217,9.890738e-05
40,0.753580,0.394944,0.353339,0.539524,0.766638,0.851185,2.757466,0.506406,0.500000,0.551077,0.500000,0.029720,0.026534,0.522853,0.501904,0.451870,0.020949,0.500000,val_gen_auc_avg,0.506406,9.567727e-05
60,0.637480,0.430438,0.326258,0.411165,0.678721,0.655487,2.373852,0.577735,0.500000,0.624795,0.500000,0.023318,0.015278,0.536704,0.449965,0.517486,0.019217,0.500000,val_gen_auc_avg,0.577735,9.045085e-05
80,0.665838,0.272848,0.310157,0.261326,0.705089,0.767174,2.045945,0.652528,0.500000,0.628413,0.500000,0.035519,0.020150,0.473165,0.564924,0.527528,-0.091759,0.500000,val_gen_auc_avg,0.652528,8.345653e-05
100,0.627956,0.150699,0.302996,0.155521,0.655807,0.713785,1.835057,0.565097,0.493421,0.777715,0.500000,0.127472,0.067047,0.498269,0.542244,0.501385,-0.043975,0.506579,val_gen_auc_avg,0.565097,7.500000e-05
120,0.721670,0.070811,0.295510,0.089685,0.712905,0.634337,1.676690,0.615824,0.565789,0.794788,0.518797,0.197326,0.095714,0.589335,0.609938,0.461046,-0.020602,0.585526,val_gen_auc_avg,0.615824,6.545085e-05
140,0.652990,0.143636,0.276199,0.102143,0.733888,0.605254,1.535718,0.592971,0.552632,0.786704,0.545113,0.222099,0.100644,0.665859,0.505021,0.508830,0.157029,0.592105,val_gen_auc_avg,0.592971,5.522642e-05
160,0.715020,0.101107,0.274204,0.088018,0.628888,0.622770,1.426717,0.600935,0.578947,0.785912,0.612782,0.205178,0.098954,0.579986,0.480956,0.478878,0.099030,0.539474,val_gen_auc_avg,0.600935,4.477358e-05
180,0.693995,0.075702,0.275336,0.042758,0.724293,0.679714,1.334671,0.550035,0.500000,0.778280,0.620301,0.199788,0.095218,0.587084,0.572715,0.510561,0.014370,0.598684,val_gen_auc_avg,0.550035,3.454915e-05
200,0.682818,0.082435,0.269306,0.074233,0.700414,0.631691,1.177744,0.524758,0.519737,0.788343,0.642857,0.197902,0.107583,0.529259,0.422265,0.496191,0.033068,0.486842,val_gen_auc_avg,0.524758,2.500000e-05
220,0.661003,0.051354,0.256989,0.054174,0.670949,0.628639,1.132739,0.516620,0.526316,0.774832,0.669173,0.195235,0.106714,0.524065,0.484765,0.506752,0.017313,0.513158,val_gen_auc_avg,0.516620,1.654347e-05
240,0.615122,0.120736,0.253940,0.098946,0.715877,0.604302,1.080482,0.494633,0.493421,0.774493,0.748120,0.180101,0.118137,0.527008,0.523199,0.454294,0.003809,0.447368,val_gen_auc_avg,0.494633,9.549150e-06
260,0.667091,0.139538,0.270835,0.118984,0.759718,0.741286,1.056795,0.438193,0.532895,0.762282,0.740602,0.168282,0.117484,0.613227,0.451524,0.548476,0.064751,0.572368,val_gen_auc_avg,0.438193,4.322727e-06
280,0.655938,0.069120,0.240078,0.028060,0.681529,0.714582,1.019271,0.551420,0.526316,0.770140,0.740602,0.149800,0.118632,0.560942,0.474723,0.376039,0.086219,0.526316,val_gen_auc_avg,0.551420,1.092620e-06
300,0.678469,0.074727,0.261116,0.050055,0.740313,0.696562,0.997517,0.496537,0.526316,0.779128,0.740602,0.150311,0.138504,0.589855,0.579294,0.500346,0.010561,0.506579,val_gen_auc_avg,0.496537,0.000000e+00
