epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.596607,1.542369,0.564229,0.715689,1.674031,1.671450,4.052129,0.492382,0.500000,0.470236,0.500000,0.050180,0.051062,0.449965,0.463296,0.520256,-0.070291,0.500000,val_gen_auc_avg,0.492382,9.999726e-05
20,0.907813,0.497922,0.429936,0.487919,0.875257,0.886068,3.706863,0.473165,0.500000,0.507660,0.500000,0.076927,0.077435,0.600589,0.476801,0.534626,0.065963,0.500000,val_gen_auc_avg,0.473165,9.890738e-05
40,0.786387,0.473911,0.356527,0.439123,0.842914,0.839140,3.167272,0.657202,0.500000,0.656566,0.500000,0.112944,0.101360,0.511080,0.471434,0.426420,0.039647,0.513158,val_gen_auc_avg,0.657202,9.567727e-05
60,0.690659,0.292200,0.342724,0.275756,0.792593,0.787465,2.851027,0.702043,0.519737,0.813839,0.496241,0.131511,0.103781,0.492729,0.494287,0.539474,-0.046745,0.434211,val_gen_auc_avg,0.702043,9.045085e-05
80,0.673145,0.307813,0.332520,0.278083,0.711724,0.683704,2.707092,0.787916,0.585526,0.835321,0.537594,0.159208,0.116428,0.673996,0.504328,0.466759,0.169668,0.565789,val_gen_auc_avg,0.787916,8.345653e-05
100,0.705347,0.130485,0.319783,0.087437,0.769149,0.747800,2.531916,0.756925,0.644737,0.849059,0.593985,0.162319,0.127883,0.741343,0.495325,0.528566,0.212777,0.664474,val_gen_auc_avg,0.756925,7.500000e-05
120,0.698131,0.194990,0.301020,0.243075,0.590933,0.640393,2.252156,0.763504,0.697368,0.857482,0.718045,0.163336,0.127643,0.744979,0.525970,0.547611,0.197368,0.651316,val_gen_auc_avg,0.763504,6.545085e-05
140,0.679301,0.107597,0.283403,0.071729,0.693016,0.680695,2.082369,0.779086,0.664474,0.860139,0.703008,0.151371,0.130740,0.707237,0.505713,0.491863,0.201524,0.572368,val_gen_auc_avg,0.779086,5.522642e-05
160,0.597388,0.153273,0.270937,0.119821,0.643153,0.693429,1.899367,0.755713,0.677632,0.859743,0.680451,0.162478,0.128054,0.711046,0.477666,0.512985,0.198061,0.578947,val_gen_auc_avg,0.755713,4.477358e-05
180,0.648638,0.149133,0.280627,0.124244,0.641975,0.696309,1.715056,0.762812,0.684211,0.849737,0.680451,0.152564,0.113724,0.754328,0.416551,0.560422,0.193906,0.605263,val_gen_auc_avg,0.762812,3.454915e-05
200,0.711284,0.101349,0.270263,0.031632,0.852954,0.764553,1.548380,0.769737,0.710526,0.846006,0.680451,0.141354,0.101349,0.710699,0.516794,0.447715,0.193906,0.565789,val_gen_auc_avg,0.769737,2.500000e-05
220,0.715939,0.050484,0.255845,0.016115,0.750754,0.649780,1.433223,0.731648,0.671053,0.825315,0.672932,0.105676,0.090385,0.684211,0.471434,0.581025,0.103186,0.598684,val_gen_auc_avg,0.731648,1.654347e-05
240,0.729797,0.065050,0.257268,0.020459,0.801282,0.594851,1.292398,0.720222,0.690789,0.832043,0.672932,0.114659,0.081553,0.702216,0.516620,0.521814,0.180402,0.572368,val_gen_auc_avg,0.720222,9.549150e-06
260,0.690772,0.052952,0.250290,0.040509,0.627460,0.762977,1.238572,0.723511,0.717105,0.831081,0.687970,0.101250,0.082651,0.682479,0.442521,0.474030,0.208449,0.592105,val_gen_auc_avg,0.723511,4.322727e-06
280,0.692205,0.110245,0.260504,0.076169,0.742882,0.829136,1.198168,0.773199,0.703947,0.850020,0.691729,0.100829,0.087250,0.746364,0.509003,0.543109,0.203255,0.625000,val_gen_auc_avg,0.773199,1.092620e-06
300,0.683134,0.074327,0.256269,0.036059,0.843182,0.687328,1.164232,0.755540,0.677632,0.840692,0.703008,0.102633,0.085768,0.706717,0.600242,0.574792,0.106475,0.559211,val_gen_auc_avg,0.755540,0.000000e+00
