epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.534860,1.761071,0.675271,0.705050,1.425761,1.471660,3.968750,0.454694,0.500000,0.529765,0.491597,0.164666,0.153444,0.565714,0.506939,0.448163,0.058776,0.528571,val_gen_auc_avg,0.454694,9.999726e-05
20,0.975125,0.595723,0.517153,0.472433,1.099626,1.177524,3.447923,0.462857,0.428571,0.527081,0.495798,0.215772,0.204348,0.467755,0.707755,0.644082,-0.240000,0.514286,val_gen_auc_avg,0.462857,9.890738e-05
40,1.040839,0.585396,0.470261,0.416181,1.049842,1.086133,3.160019,0.582857,0.600000,0.501730,0.453782,0.242190,0.242092,0.515102,0.491429,0.573878,-0.058776,0.485714,val_gen_auc_avg,0.582857,9.567727e-05
60,1.008240,0.622666,0.452039,0.361994,0.827575,1.030961,2.990340,0.624490,0.514286,0.630464,0.571429,0.177204,0.212985,0.622857,0.462041,0.530612,0.092245,0.571429,val_gen_auc_avg,0.624490,9.045085e-05
80,0.805115,0.423630,0.460837,0.328579,0.820386,0.868623,2.842020,0.687347,0.528571,0.702069,0.621849,0.177222,0.217450,0.600000,0.446531,0.630204,-0.030204,0.585714,val_gen_auc_avg,0.687347,8.345653e-05
100,0.810720,0.249890,0.431478,0.166363,0.659446,0.796358,2.751644,0.787755,0.657143,0.746699,0.672269,0.176217,0.201956,0.544490,0.461224,0.375510,0.083265,0.514286,val_gen_auc_avg,0.787755,7.500000e-05
120,0.737075,0.375345,0.403314,0.255006,0.670289,0.679393,2.748472,0.762449,0.700000,0.738225,0.710084,0.154334,0.156219,0.709388,0.475918,0.433469,0.233469,0.700000,val_gen_auc_avg,0.762449,6.545085e-05
140,0.729305,0.224039,0.413225,0.058620,0.676026,0.769096,2.724240,0.766531,0.728571,0.721559,0.743697,0.165128,0.151745,0.714286,0.395918,0.381224,0.318367,0.671429,val_gen_auc_avg,0.766531,5.522642e-05
160,0.648587,0.138784,0.416191,0.052216,0.681629,0.685236,2.615808,0.808163,0.742857,0.748393,0.726891,0.179234,0.139591,0.651429,0.492245,0.447347,0.159184,0.628571,val_gen_auc_avg,0.808163,4.477358e-05
180,0.683020,0.247324,0.399816,0.068298,0.573112,0.735462,2.429151,0.763265,0.685714,0.793306,0.743697,0.151881,0.154246,0.704490,0.641633,0.517551,0.062857,0.700000,val_gen_auc_avg,0.763265,3.454915e-05
200,0.652813,0.175594,0.399615,0.021808,0.654486,0.660724,2.434830,0.782041,0.700000,0.771838,0.752101,0.179447,0.167208,0.626939,0.413878,0.333878,0.213061,0.642857,val_gen_auc_avg,0.782041,2.500000e-05
220,0.664303,0.216417,0.393856,0.068870,0.629052,0.664971,2.231121,0.817143,0.714286,0.759268,0.739496,0.186793,0.159152,0.688980,0.547755,0.532245,0.141224,0.657143,val_gen_auc_avg,0.817143,1.654347e-05
240,0.674984,0.142495,0.379896,0.023301,0.641830,0.634689,2.120335,0.857143,0.700000,0.773533,0.726891,0.143026,0.159337,0.746939,0.474286,0.550204,0.196735,0.671429,val_gen_auc_avg,0.857143,9.549150e-06
260,0.617363,0.236948,0.388505,0.091500,0.682301,0.691784,2.021218,0.836735,0.700000,0.737801,0.701681,0.129845,0.163741,0.723265,0.413878,0.518367,0.204898,0.685714,val_gen_auc_avg,0.836735,4.322727e-06
280,0.612556,0.153968,0.370344,0.008766,0.648404,0.605990,1.911822,0.765714,0.671429,0.732999,0.710084,0.111531,0.169129,0.733061,0.571429,0.521633,0.161633,0.642857,val_gen_auc_avg,0.765714,1.092620e-06
300,0.628253,0.161889,0.384805,0.030575,0.615091,0.697744,1.858123,0.770612,0.671429,0.764706,0.722689,0.142558,0.176300,0.733878,0.572245,0.515102,0.161633,0.657143,val_gen_auc_avg,0.770612,0.000000e+00
