epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.537417,1.896662,0.603329,0.703781,1.700703,1.721868,3.788554,0.494460,0.500000,0.500481,0.500000,0.027280,0.026623,0.474377,0.489958,0.505194,-0.030817,0.500000,val_gen_auc_avg,0.494460,9.999726e-05
20,0.828734,0.542691,0.366497,0.523091,0.863709,0.912557,3.263537,0.492729,0.500000,0.505512,0.500000,0.021436,0.023561,0.541032,0.474377,0.494806,0.046226,0.500000,val_gen_auc_avg,0.492729,9.890738e-05
40,0.798852,0.412255,0.326678,0.432913,0.790276,0.823345,2.613719,0.630194,0.500000,0.589462,0.500000,0.037786,0.030294,0.545187,0.480956,0.586219,-0.041032,0.500000,val_gen_auc_avg,0.630194,9.567727e-05
60,0.802777,0.188300,0.330461,0.181375,0.704420,0.729639,2.380500,0.677112,0.500000,0.605461,0.500000,0.057528,0.051386,0.520949,0.462777,0.483553,0.037396,0.500000,val_gen_auc_avg,0.677112,9.045085e-05
80,0.638108,0.125507,0.304828,0.123778,0.675449,0.665808,2.203699,0.705679,0.500000,0.817401,0.500000,0.080610,0.080374,0.527008,0.548476,0.454120,-0.021468,0.480263,val_gen_auc_avg,0.705679,8.345653e-05
100,0.732448,0.154806,0.294441,0.112947,0.704901,0.726281,2.020345,0.769044,0.506579,0.842049,0.500000,0.107017,0.083370,0.692348,0.514024,0.568213,0.124134,0.506579,val_gen_auc_avg,0.769044,7.500000e-05
120,0.674307,0.063998,0.274378,0.055812,0.641862,0.702880,1.817714,0.817348,0.526316,0.841201,0.511278,0.121749,0.094180,0.728012,0.559903,0.559557,0.168109,0.532895,val_gen_auc_avg,0.817348,6.545085e-05
140,0.671086,0.183596,0.269805,0.130073,0.783096,0.752845,1.664031,0.769217,0.526316,0.861439,0.511278,0.148754,0.114148,0.676593,0.479398,0.469702,0.197195,0.506579,val_gen_auc_avg,0.769217,5.522642e-05
160,0.716351,0.071225,0.252663,0.043121,0.701994,0.778889,1.501277,0.764024,0.611842,0.841766,0.545113,0.167501,0.119679,0.770256,0.534280,0.486323,0.235976,0.526316,val_gen_auc_avg,0.764024,4.477358e-05
180,0.708726,0.040901,0.249668,0.023976,0.657477,0.731164,1.416544,0.759176,0.638158,0.862118,0.646617,0.164172,0.148250,0.733726,0.543975,0.565963,0.167763,0.519737,val_gen_auc_avg,0.759176,3.454915e-05
200,0.683717,0.086145,0.258057,0.031455,0.763877,0.670018,1.288224,0.785665,0.730263,0.834869,0.740602,0.153346,0.135249,0.698580,0.489439,0.467798,0.209141,0.546053,val_gen_auc_avg,0.785665,2.500000e-05
220,0.762653,0.056436,0.253999,0.023444,0.866039,0.826640,1.200306,0.771988,0.717105,0.853638,0.748120,0.133079,0.123837,0.764716,0.501731,0.519737,0.244979,0.585526,val_gen_auc_avg,0.771988,1.654347e-05
240,0.665618,0.056177,0.236440,0.019480,0.770367,0.822225,1.127581,0.794668,0.730263,0.853355,0.796992,0.112169,0.098839,0.776835,0.529952,0.498269,0.246884,0.611842,val_gen_auc_avg,0.794668,9.549150e-06
260,0.728342,0.201112,0.253672,0.190562,0.816897,0.745326,1.107543,0.766794,0.723684,0.872407,0.785714,0.104713,0.105587,0.712777,0.506233,0.548476,0.164301,0.592105,val_gen_auc_avg,0.766794,4.322727e-06
280,0.612068,0.353185,0.257311,0.278463,0.746194,0.728671,1.089399,0.792071,0.736842,0.838883,0.785714,0.093567,0.091799,0.741690,0.435076,0.592798,0.148892,0.625000,val_gen_auc_avg,0.792071,1.092620e-06
300,0.725923,0.044924,0.236061,0.014091,0.798472,0.646095,1.039580,0.790166,0.736842,0.838035,0.766917,0.097874,0.100226,0.722472,0.468317,0.604744,0.117729,0.598684,val_gen_auc_avg,0.790166,0.000000e+00
