epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.595851,1.544261,0.563974,0.718695,1.651403,1.648536,4.069684,0.442348,0.500000,0.494262,0.500000,0.051220,0.051902,0.414820,0.467625,0.517313,-0.102493,0.500000,val_gen_auc_avg,0.442348,9.999726e-05
20,0.912964,0.459692,0.384818,0.532010,0.905413,0.966028,3.627367,0.536530,0.500000,0.533948,0.500000,0.090844,0.090067,0.507271,0.462084,0.525796,-0.018525,0.500000,val_gen_auc_avg,0.536530,9.890738e-05
40,0.762357,0.449368,0.340523,0.456775,0.817402,0.807982,2.976931,0.571157,0.500000,0.611114,0.500000,0.098388,0.104529,0.493940,0.449619,0.410492,0.044321,0.513158,val_gen_auc_avg,0.571157,9.567727e-05
60,0.645069,0.173466,0.324549,0.242235,0.720977,0.722927,2.554743,0.644737,0.500000,0.702301,0.500000,0.105026,0.087259,0.497403,0.520949,0.491170,-0.023546,0.506579,val_gen_auc_avg,0.644737,9.045085e-05
80,0.625321,0.220860,0.310256,0.208073,0.606339,0.590869,2.202451,0.715374,0.500000,0.736503,0.496241,0.091196,0.084330,0.491343,0.502770,0.554536,-0.063193,0.493421,val_gen_auc_avg,0.715374,8.345653e-05
100,0.641950,0.085190,0.294030,0.101788,0.704207,0.677441,1.961521,0.683345,0.500000,0.817288,0.500000,0.078027,0.058589,0.562154,0.503116,0.578428,-0.016274,0.519737,val_gen_auc_avg,0.683345,7.500000e-05
120,0.616815,0.341230,0.270051,0.268160,0.515456,0.556268,1.699342,0.599030,0.500000,0.818701,0.500000,0.072025,0.054047,0.555229,0.430575,0.608726,-0.053497,0.486842,val_gen_auc_avg,0.599030,6.545085e-05
140,0.662528,0.104574,0.272484,0.086581,0.670261,0.639523,1.525600,0.687846,0.500000,0.812822,0.500000,0.069805,0.042963,0.589508,0.507964,0.477493,0.081544,0.506579,val_gen_auc_avg,0.687846,5.522642e-05
160,0.539479,0.066276,0.267347,0.077324,0.579149,0.610369,1.345301,0.607514,0.493421,0.813783,0.500000,0.065837,0.038288,0.706025,0.555921,0.533760,0.150104,0.552632,val_gen_auc_avg,0.607514,4.477358e-05
180,0.578537,0.136213,0.260533,0.095058,0.565786,0.617174,1.301836,0.564058,0.500000,0.797388,0.496241,0.054809,0.041036,0.627424,0.511773,0.551593,0.075831,0.519737,val_gen_auc_avg,0.564058,3.454915e-05
200,0.638284,0.066872,0.268347,0.025332,0.770496,0.688738,1.224617,0.587604,0.506579,0.812539,0.496241,0.112092,0.066879,0.667590,0.509522,0.528220,0.139370,0.598684,val_gen_auc_avg,0.587604,2.500000e-05
220,0.643070,0.078306,0.251482,0.027958,0.657681,0.576813,1.171282,0.589855,0.500000,0.787156,0.522556,0.146213,0.095822,0.705852,0.495845,0.496364,0.209488,0.578947,val_gen_auc_avg,0.589855,1.654347e-05
240,0.660043,0.057080,0.256683,0.025201,0.705919,0.518281,1.120079,0.645949,0.559211,0.817118,0.631579,0.206152,0.147765,0.688885,0.534626,0.429017,0.154259,0.618421,val_gen_auc_avg,0.645949,9.549150e-06
260,0.633278,0.046275,0.248155,0.024889,0.560353,0.684482,1.091881,0.640755,0.598684,0.825541,0.703008,0.212868,0.145427,0.678324,0.429882,0.481302,0.197022,0.625000,val_gen_auc_avg,0.640755,4.322727e-06
280,0.624653,0.104653,0.259737,0.087170,0.657636,0.756011,1.079200,0.726801,0.651316,0.817061,0.699248,0.183597,0.130718,0.709314,0.561807,0.559730,0.147507,0.638158,val_gen_auc_avg,0.726801,1.092620e-06
300,0.609513,0.078203,0.251807,0.055492,0.749828,0.604311,1.051634,0.705159,0.664474,0.806773,0.770677,0.147693,0.113804,0.674342,0.540339,0.513504,0.134003,0.572368,val_gen_auc_avg,0.705159,0.000000e+00
