epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.315862,1.706685,0.568870,0.691977,1.328759,1.319636,3.566050,0.572195,0.500000,0.551642,0.500000,0.041727,0.035155,0.579813,0.478705,0.527701,0.052112,0.500000,val_gen_auc_avg,0.572195,9.999726e-05
20,0.802153,0.581455,0.366853,0.653998,0.846331,0.821240,3.154372,0.431787,0.500000,0.562836,0.500000,0.062203,0.060500,0.468663,0.434211,0.477320,-0.008657,0.500000,val_gen_auc_avg,0.431787,9.890738e-05
40,0.723044,0.401676,0.353875,0.498090,0.698619,0.663426,2.926145,0.595048,0.500000,0.533552,0.500000,0.084463,0.087218,0.562846,0.547265,0.504501,0.015582,0.473684,val_gen_auc_avg,0.595048,9.567727e-05
60,0.703271,0.310720,0.340718,0.462593,0.822160,0.743772,2.681024,0.505021,0.493421,0.641811,0.500000,0.100810,0.089849,0.506752,0.543283,0.570464,-0.063712,0.519737,val_gen_auc_avg,0.505021,9.045085e-05
80,0.593821,0.336419,0.308249,0.321578,0.645691,0.655264,2.333684,0.478878,0.493421,0.702979,0.500000,0.179143,0.078068,0.574619,0.489093,0.528220,0.046399,0.539474,val_gen_auc_avg,0.478878,8.345653e-05
100,0.609163,0.201387,0.292598,0.238065,0.720462,0.696827,2.025061,0.658934,0.532895,0.806829,0.507519,0.216272,0.092846,0.517832,0.498442,0.527355,-0.009522,0.467105,val_gen_auc_avg,0.658934,7.500000e-05
120,0.666972,0.159809,0.281325,0.164323,0.619965,0.641715,1.763851,0.510388,0.480263,0.816609,0.545113,0.256341,0.123354,0.540166,0.511427,0.579813,-0.039647,0.500000,val_gen_auc_avg,0.510388,6.545085e-05
140,0.619099,0.116991,0.286514,0.102906,0.638846,0.618367,1.598473,0.559557,0.519737,0.811295,0.631579,0.263273,0.126773,0.604224,0.460007,0.578601,0.025623,0.546053,val_gen_auc_avg,0.559557,5.522642e-05
160,0.611143,0.069627,0.286366,0.069763,0.647336,0.606786,1.483560,0.596953,0.565789,0.804342,0.635338,0.253980,0.120043,0.622749,0.446849,0.427458,0.175900,0.578947,val_gen_auc_avg,0.596953,4.477358e-05
180,0.586001,0.285079,0.256331,0.268930,0.554376,0.626733,1.353023,0.581025,0.539474,0.788682,0.661654,0.198531,0.117617,0.603705,0.532375,0.412916,0.071330,0.592105,val_gen_auc_avg,0.581025,3.454915e-05
200,0.629597,0.126438,0.254556,0.128804,0.602138,0.652551,1.323986,0.627078,0.618421,0.801911,0.691729,0.192953,0.099806,0.564058,0.423303,0.543109,0.020949,0.532895,val_gen_auc_avg,0.627078,2.500000e-05
220,0.618716,0.059029,0.259161,0.017053,0.673174,0.600872,1.299036,0.592278,0.598684,0.764373,0.695489,0.170726,0.087583,0.626385,0.504501,0.496537,0.121884,0.598684,val_gen_auc_avg,0.592278,1.654347e-05
240,0.589359,0.085118,0.255887,0.055025,0.612873,0.559395,1.238029,0.683172,0.631579,0.779807,0.695489,0.168161,0.086572,0.620152,0.533934,0.465201,0.086219,0.578947,val_gen_auc_avg,0.683172,9.549150e-06
260,0.630575,0.079993,0.251882,0.040762,0.654631,0.623423,1.211332,0.649411,0.625000,0.788456,0.703008,0.161363,0.084910,0.597992,0.487361,0.489785,0.108206,0.578947,val_gen_auc_avg,0.649411,4.322727e-06
280,0.631180,0.070335,0.256823,0.045307,0.710996,0.641030,1.187323,0.603012,0.638158,0.780259,0.699248,0.147366,0.093403,0.620672,0.514370,0.596260,0.024411,0.578947,val_gen_auc_avg,0.603012,1.092620e-06
300,0.581222,0.076666,0.260672,0.025836,0.729350,0.768246,1.182826,0.608553,0.598684,0.780598,0.718045,0.154370,0.098341,0.661704,0.445810,0.501039,0.160665,0.605263,val_gen_auc_avg,0.608553,0.000000e+00
