epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.596410,1.543540,0.564242,0.718657,1.659959,1.659325,4.064658,0.521468,0.500000,0.521171,0.500000,0.057496,0.053484,0.479398,0.461738,0.491690,-0.012292,0.506579,val_gen_auc_avg,0.521468,9.999726e-05
20,0.938887,0.414055,0.398095,0.500942,0.874399,0.884284,3.682575,0.523719,0.500000,0.521002,0.500000,0.093357,0.093124,0.430055,0.520429,0.570983,-0.140928,0.480263,val_gen_auc_avg,0.523719,9.890738e-05
40,0.795388,0.425861,0.345799,0.418927,0.835649,0.817211,2.987209,0.674688,0.500000,0.606196,0.500000,0.110738,0.102226,0.549342,0.479398,0.417763,0.069945,0.513158,val_gen_auc_avg,0.674688,9.567727e-05
60,0.651037,0.183421,0.331599,0.202347,0.683962,0.680091,2.546970,0.701697,0.500000,0.738934,0.500000,0.100568,0.078289,0.568386,0.528913,0.514716,0.039474,0.519737,val_gen_auc_avg,0.701697,9.045085e-05
80,0.678378,0.144298,0.305859,0.121590,0.661935,0.639721,2.194064,0.743421,0.500000,0.786138,0.500000,0.119417,0.084960,0.552805,0.524411,0.426766,0.028393,0.552632,val_gen_auc_avg,0.743421,8.345653e-05
100,0.686275,0.090716,0.293932,0.087349,0.732610,0.691294,1.794407,0.724204,0.493421,0.775736,0.500000,0.115865,0.069281,0.650796,0.420014,0.503116,0.147680,0.572368,val_gen_auc_avg,0.724204,7.500000e-05
120,0.663422,0.174668,0.282969,0.231630,0.550323,0.585584,1.596006,0.714508,0.513158,0.801006,0.503759,0.122385,0.077352,0.691309,0.399931,0.546053,0.145256,0.526316,val_gen_auc_avg,0.714508,6.545085e-05
140,0.672789,0.086558,0.273355,0.072873,0.709930,0.659038,1.403736,0.686288,0.526316,0.785969,0.530075,0.167735,0.102432,0.654259,0.539474,0.481302,0.114785,0.519737,val_gen_auc_avg,0.686288,5.522642e-05
160,0.557361,0.119858,0.258979,0.092080,0.616330,0.643020,1.240440,0.649931,0.526316,0.805585,0.548872,0.196887,0.134140,0.704813,0.577562,0.560076,0.127251,0.585526,val_gen_auc_avg,0.649931,4.477358e-05
180,0.577642,0.194561,0.261052,0.134371,0.591837,0.623477,1.180405,0.673650,0.598684,0.802985,0.605263,0.211235,0.148874,0.689058,0.539127,0.552805,0.136253,0.585526,val_gen_auc_avg,0.673650,3.454915e-05
200,0.666865,0.059201,0.262495,0.030357,0.793260,0.690064,1.123586,0.688712,0.611842,0.822997,0.669173,0.199812,0.163179,0.663262,0.497057,0.592452,0.070810,0.565789,val_gen_auc_avg,0.688712,2.500000e-05
220,0.667121,0.054748,0.250793,0.023610,0.693012,0.587122,1.070863,0.694079,0.644737,0.789813,0.725564,0.150093,0.130022,0.659280,0.525623,0.587604,0.071676,0.559211,val_gen_auc_avg,0.694079,1.654347e-05
240,0.671788,0.083468,0.255471,0.024484,0.734231,0.533176,1.033559,0.664820,0.631579,0.774210,0.744361,0.128532,0.112190,0.649238,0.563539,0.425727,0.085699,0.539474,val_gen_auc_avg,0.664820,9.549150e-06
260,0.637295,0.051260,0.243331,0.026587,0.583390,0.689840,0.998636,0.628982,0.638158,0.766974,0.744361,0.107378,0.099041,0.616343,0.413262,0.443040,0.173303,0.559211,val_gen_auc_avg,0.628982,4.322727e-06
280,0.641802,0.107320,0.253406,0.081766,0.690573,0.768650,1.004598,0.612015,0.631579,0.784442,0.721805,0.110699,0.097481,0.662396,0.454640,0.586565,0.075831,0.539474,val_gen_auc_avg,0.612015,1.092620e-06
300,0.625349,0.069163,0.243349,0.033901,0.776408,0.619646,0.983396,0.598511,0.638158,0.774493,0.740602,0.117438,0.106896,0.640235,0.492555,0.565963,0.074273,0.493421,val_gen_auc_avg,0.598511,0.000000e+00
