epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.447652,1.837971,0.601030,0.687610,1.453034,1.458311,4.470531,0.511427,0.500000,0.556334,0.500000,0.052001,0.051668,0.525796,0.541551,0.507271,-0.015755,0.500000,val_gen_auc_avg,0.511427,9.999726e-05
20,0.894608,0.552666,0.379337,0.620279,0.848115,0.894244,3.803390,0.439924,0.500000,0.535135,0.500000,0.041474,0.046162,0.481994,0.527874,0.535665,-0.053670,0.500000,val_gen_auc_avg,0.439924,9.890738e-05
40,0.731720,0.503947,0.330778,0.566271,0.811156,0.785573,2.923951,0.603878,0.500000,0.471762,0.500000,0.038019,0.041867,0.518179,0.528913,0.425208,-0.010734,0.500000,val_gen_auc_avg,0.603878,9.567727e-05
60,0.659506,0.390920,0.321455,0.479207,0.774481,0.748070,2.469419,0.539127,0.500000,0.599638,0.500000,0.081638,0.075006,0.465547,0.423650,0.435596,0.029952,0.506579,val_gen_auc_avg,0.539127,9.045085e-05
80,0.668018,0.262123,0.310641,0.250557,0.683011,0.670907,2.251983,0.609591,0.500000,0.745378,0.503759,0.139983,0.105087,0.570810,0.422091,0.493767,0.077043,0.486842,val_gen_auc_avg,0.609591,8.345653e-05
100,0.641440,0.174161,0.281281,0.201061,0.758043,0.717357,2.023463,0.553151,0.513158,0.759455,0.533835,0.213377,0.160911,0.437327,0.548823,0.588123,-0.150796,0.447368,val_gen_auc_avg,0.553151,7.500000e-05
120,0.678308,0.316078,0.277939,0.342334,0.588200,0.630567,1.894491,0.570810,0.546053,0.716434,0.597744,0.247402,0.182936,0.498961,0.484591,0.495152,0.003809,0.506579,val_gen_auc_avg,0.570810,6.545085e-05
140,0.685749,0.142636,0.263144,0.145584,0.741689,0.702586,1.691759,0.547265,0.513158,0.734015,0.597744,0.263843,0.192551,0.606648,0.497057,0.490305,0.109591,0.585526,val_gen_auc_avg,0.547265,5.522642e-05
160,0.592498,0.119832,0.266398,0.145150,0.649454,0.698932,1.532590,0.621711,0.552632,0.718413,0.597744,0.261042,0.186246,0.635734,0.498615,0.449965,0.137119,0.572368,val_gen_auc_avg,0.621711,4.477358e-05
180,0.603644,0.185446,0.267211,0.178567,0.612734,0.666837,1.426172,0.594183,0.546053,0.704619,0.515038,0.277456,0.181681,0.567001,0.540512,0.472819,0.026489,0.526316,val_gen_auc_avg,0.594183,3.454915e-05
200,0.676735,0.078883,0.260458,0.068616,0.809699,0.726225,1.313607,0.593837,0.572368,0.735598,0.575188,0.276536,0.189548,0.615824,0.442001,0.513677,0.102147,0.532895,val_gen_auc_avg,0.593837,2.500000e-05
220,0.679256,0.069948,0.251720,0.054262,0.703878,0.610981,1.284100,0.584834,0.506579,0.684380,0.548872,0.279099,0.166286,0.564578,0.453601,0.601627,-0.037050,0.513158,val_gen_auc_avg,0.584834,1.654347e-05
240,0.681917,0.056685,0.247733,0.042544,0.741267,0.557843,1.198273,0.578947,0.513158,0.687659,0.515038,0.280497,0.160528,0.593490,0.506233,0.455159,0.087258,0.565789,val_gen_auc_avg,0.578947,9.549150e-06
260,0.644998,0.054694,0.249319,0.042757,0.598708,0.718724,1.161043,0.628636,0.526316,0.722426,0.601504,0.270123,0.165450,0.617729,0.483726,0.456544,0.134003,0.559211,val_gen_auc_avg,0.628636,4.322727e-06
280,0.640799,0.138505,0.264430,0.088127,0.701829,0.792832,1.179983,0.612708,0.598684,0.718017,0.578947,0.259169,0.159779,0.603012,0.522853,0.545014,0.057999,0.526316,val_gen_auc_avg,0.612708,1.092620e-06
300,0.634518,0.086029,0.243021,0.060929,0.813425,0.651680,1.146343,0.599030,0.506579,0.716321,0.586466,0.233912,0.159329,0.605263,0.523026,0.515928,0.082237,0.493421,val_gen_auc_avg,0.599030,0.000000e+00
