epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.537687,1.897041,0.602921,0.703972,1.716424,1.737542,3.783759,0.517659,0.500000,0.475041,0.500000,0.026179,0.025547,0.459661,0.492036,0.521814,-0.062154,0.500000,val_gen_auc_avg,0.517659,9.999726e-05
20,0.876972,0.544936,0.358134,0.529845,0.938592,0.986112,3.287503,0.481821,0.500000,0.555543,0.500000,0.026647,0.025788,0.455506,0.500346,0.447888,-0.044841,0.500000,val_gen_auc_avg,0.481821,9.890738e-05
40,0.830651,0.322863,0.332393,0.393233,0.807458,0.875596,2.549718,0.532375,0.500000,0.504381,0.500000,0.036923,0.033789,0.545706,0.548130,0.469702,-0.002424,0.500000,val_gen_auc_avg,0.532375,9.567727e-05
60,0.837841,0.180736,0.328114,0.218348,0.747653,0.780894,2.239413,0.601281,0.500000,0.652665,0.500000,0.044361,0.045200,0.496018,0.440443,0.512119,-0.016101,0.493421,val_gen_auc_avg,0.601281,9.045085e-05
80,0.668565,0.176235,0.288873,0.104035,0.727416,0.726429,1.997002,0.666205,0.500000,0.713833,0.500000,0.063727,0.062901,0.526835,0.590374,0.439751,-0.063539,0.500000,val_gen_auc_avg,0.666205,8.345653e-05
100,0.782828,0.078183,0.284474,0.063002,0.746919,0.754955,1.845824,0.668629,0.506579,0.784047,0.500000,0.094023,0.075880,0.433172,0.526662,0.529086,-0.095914,0.486842,val_gen_auc_avg,0.668629,7.500000e-05
120,0.707725,0.078100,0.271794,0.089756,0.650296,0.719654,1.640321,0.661011,0.500000,0.813048,0.496241,0.126731,0.108917,0.546226,0.527008,0.514370,0.019217,0.552632,val_gen_auc_avg,0.661011,6.545085e-05
140,0.698519,0.170721,0.262804,0.143969,0.827985,0.781247,1.495007,0.688193,0.500000,0.851490,0.537594,0.173451,0.150146,0.616170,0.490824,0.472472,0.125346,0.539474,val_gen_auc_avg,0.688193,5.522642e-05
160,0.754007,0.050210,0.249431,0.052155,0.749696,0.820910,1.333240,0.726454,0.585526,0.860365,0.605263,0.204233,0.166933,0.699792,0.500000,0.540512,0.159280,0.546053,val_gen_auc_avg,0.726454,4.477358e-05
180,0.706021,0.045467,0.235349,0.030029,0.663612,0.751468,1.260575,0.712258,0.638158,0.852733,0.748120,0.211930,0.167204,0.715374,0.506752,0.632618,0.082756,0.578947,val_gen_auc_avg,0.712258,3.454915e-05
200,0.738707,0.064284,0.248341,0.064717,0.820262,0.723168,1.155162,0.751558,0.703947,0.871219,0.808271,0.170357,0.151067,0.723684,0.417071,0.546226,0.177458,0.565789,val_gen_auc_avg,0.751558,2.500000e-05
