epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.453128,1.565436,0.683615,0.783249,1.528934,1.507469,3.815136,0.476735,0.500000,0.527293,0.512605,0.199578,0.204090,0.447347,0.501224,0.425306,-0.053878,0.500000,val_gen_auc_avg,0.476735,9.999726e-05
20,1.308196,0.865881,0.515917,0.481408,1.156650,1.285476,3.570989,0.432653,0.457143,0.477932,0.445378,0.213098,0.212096,0.593469,0.544490,0.520816,0.048980,0.585714,val_gen_auc_avg,0.432653,9.890738e-05
40,0.907016,0.777499,0.441642,0.395991,0.968144,1.003063,3.317553,0.537959,0.514286,0.567050,0.529412,0.225153,0.220621,0.529796,0.450612,0.477551,0.052245,0.500000,val_gen_auc_avg,0.537959,9.567727e-05
60,0.728389,0.314937,0.442865,0.142495,0.805576,0.829576,3.132211,0.535510,0.500000,0.582657,0.508403,0.145522,0.164218,0.471837,0.565714,0.434286,-0.093878,0.500000,val_gen_auc_avg,0.535510,9.045085e-05
80,0.767226,0.274935,0.439954,0.109403,0.765466,0.821376,2.910358,0.633469,0.500000,0.644093,0.512605,0.120025,0.184857,0.470204,0.417959,0.453061,0.017143,0.471429,val_gen_auc_avg,0.633469,8.345653e-05
100,0.692548,0.274816,0.442155,0.040244,0.749971,0.723526,2.638490,0.667755,0.500000,0.659770,0.567227,0.125630,0.210370,0.555102,0.596735,0.502041,-0.041633,0.557143,val_gen_auc_avg,0.667755,7.500000e-05
120,0.737088,0.217919,0.420570,0.054309,0.750962,0.741692,2.517249,0.733061,0.514286,0.705176,0.617647,0.169274,0.242262,0.650612,0.527347,0.615510,0.035102,0.585714,val_gen_auc_avg,0.733061,6.545085e-05
140,0.649790,0.209285,0.415866,0.110418,0.709051,0.677100,2.469402,0.737143,0.585714,0.720994,0.676471,0.151213,0.217702,0.684082,0.551837,0.480816,0.132245,0.600000,val_gen_auc_avg,0.737143,5.522642e-05
160,0.672852,0.139651,0.412338,0.037712,0.603657,0.642046,2.394925,0.742857,0.542857,0.712167,0.693277,0.174175,0.154219,0.711020,0.400816,0.506939,0.204082,0.671429,val_gen_auc_avg,0.742857,4.477358e-05
180,0.540449,0.359671,0.427362,0.198538,0.650288,0.606526,2.378335,0.741224,0.614286,0.713297,0.689076,0.194806,0.148345,0.734694,0.558367,0.572245,0.162449,0.700000,val_gen_auc_avg,0.741224,3.454915e-05
200,0.636150,0.186282,0.378733,0.013574,0.532291,0.605841,2.318217,0.839184,0.714286,0.674740,0.626050,0.177999,0.146472,0.786939,0.473469,0.458776,0.313469,0.657143,val_gen_auc_avg,0.839184,2.500000e-05
220,0.637255,0.149071,0.381352,0.033629,0.644003,0.623477,2.255884,0.857143,0.771429,0.685827,0.605042,0.144505,0.121175,0.804898,0.534694,0.546939,0.257959,0.742857,val_gen_auc_avg,0.857143,1.654347e-05
240,0.551974,0.263092,0.392203,0.143785,0.656148,0.573995,2.165624,0.844898,0.771429,0.674952,0.621849,0.116679,0.091639,0.823673,0.454694,0.465306,0.358367,0.742857,val_gen_auc_avg,0.844898,9.549150e-06
260,0.635311,0.107761,0.381951,0.004785,0.604240,0.658168,2.047751,0.795918,0.785714,0.681378,0.605042,0.103533,0.075059,0.848980,0.488163,0.460408,0.360816,0.757143,val_gen_auc_avg,0.795918,4.322727e-06
280,0.598029,0.152170,0.377452,0.056203,0.593573,0.636102,1.989197,0.818776,0.785714,0.674034,0.600840,0.106137,0.074189,0.826939,0.514286,0.443265,0.312653,0.771429,val_gen_auc_avg,0.818776,1.092620e-06
300,0.632866,0.150880,0.377247,0.023710,0.640054,0.599827,1.955787,0.827755,0.771429,0.659205,0.605042,0.089192,0.073586,0.802449,0.606531,0.521633,0.195918,0.771429,val_gen_auc_avg,0.827755,0.000000e+00
