epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.316034,1.797021,0.635439,0.690166,1.379743,1.361528,3.734700,0.394286,0.514286,0.508721,0.504202,0.130071,0.135689,0.408163,0.542041,0.540408,-0.133878,0.528571,val_gen_auc_avg,0.394286,9.999726e-05
20,1.293168,0.867855,0.487931,0.474828,1.255413,1.302824,3.603596,0.626939,0.614286,0.518254,0.525210,0.204380,0.221794,0.540408,0.477551,0.494694,0.045714,0.585714,val_gen_auc_avg,0.626939,9.890738e-05
40,0.827748,0.639249,0.469406,0.387794,1.111169,1.016728,3.363699,0.547755,0.514286,0.529835,0.504202,0.238357,0.248422,0.542041,0.546122,0.555918,-0.013878,0.528571,val_gen_auc_avg,0.547755,9.567727e-05
60,0.768884,0.497046,0.432092,0.254608,0.732652,0.834028,3.232404,0.440816,0.500000,0.578914,0.512605,0.232540,0.238659,0.444898,0.642449,0.356735,-0.197551,0.428571,val_gen_auc_avg,0.440816,9.045085e-05
80,0.781008,0.385937,0.435509,0.218534,0.826864,0.832877,3.147416,0.690612,0.614286,0.708778,0.647059,0.208896,0.227174,0.484082,0.488163,0.513469,-0.029388,0.471429,val_gen_auc_avg,0.690612,8.345653e-05
100,0.701604,0.215615,0.424531,0.126299,0.841691,0.776435,3.246624,0.702857,0.542857,0.703905,0.701681,0.178029,0.180726,0.582041,0.589388,0.577143,-0.007347,0.514286,val_gen_auc_avg,0.702857,7.500000e-05
120,0.667151,0.233561,0.405425,0.072293,0.720662,0.679097,3.246560,0.706939,0.600000,0.733211,0.697479,0.164528,0.154635,0.584490,0.377959,0.478367,0.106122,0.585714,val_gen_auc_avg,0.706939,6.545085e-05
140,0.670185,0.108245,0.399210,0.044087,0.732840,0.673155,3.036968,0.665306,0.628571,0.718240,0.680672,0.159076,0.148573,0.696327,0.412245,0.591837,0.104490,0.614286,val_gen_auc_avg,0.665306,5.522642e-05
160,0.725418,0.119993,0.388745,0.029946,0.630012,0.724251,2.878731,0.743673,0.585714,0.730528,0.710084,0.173584,0.129326,0.610612,0.429388,0.589388,0.021224,0.557143,val_gen_auc_avg,0.743673,4.477358e-05
180,0.607677,0.168965,0.380890,0.040294,0.702923,0.683572,2.714131,0.782041,0.700000,0.725584,0.710084,0.127456,0.109640,0.723265,0.480816,0.426122,0.242449,0.671429,val_gen_auc_avg,0.782041,3.454915e-05
200,0.582588,0.406193,0.390589,0.344931,0.710728,0.654839,2.552865,0.728980,0.671429,0.734694,0.705882,0.142123,0.103660,0.840816,0.463673,0.359184,0.377143,0.742857,val_gen_auc_avg,0.728980,2.500000e-05
220,0.626171,0.210047,0.374590,0.088152,0.642048,0.636264,2.302624,0.738776,0.657143,0.743027,0.701681,0.140751,0.096906,0.742041,0.594286,0.415510,0.147755,0.700000,val_gen_auc_avg,0.738776,1.654347e-05
240,0.610571,0.144644,0.356851,0.014358,0.722890,0.637572,2.265387,0.727347,0.685714,0.753266,0.697479,0.136556,0.085210,0.698776,0.479184,0.386122,0.219592,0.671429,val_gen_auc_avg,0.727347,9.549150e-06
260,0.670855,0.122686,0.367242,0.024256,0.621840,0.606499,2.154517,0.681633,0.685714,0.710896,0.680672,0.111133,0.087521,0.782041,0.420408,0.456327,0.325714,0.657143,val_gen_auc_avg,0.681633,4.322727e-06
280,0.638276,0.145264,0.351110,0.018091,0.666341,0.658433,2.070899,0.812245,0.714286,0.716263,0.701681,0.101562,0.080358,0.742857,0.550204,0.635102,0.107755,0.700000,val_gen_auc_avg,0.812245,1.092620e-06
300,0.624795,0.136301,0.362561,0.012346,0.662267,0.656688,2.015960,0.754286,0.714286,0.713226,0.689076,0.109361,0.084021,0.665306,0.483265,0.484898,0.180408,0.642857,val_gen_auc_avg,0.754286,0.000000e+00
