epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.607259,1.852544,0.650608,0.710901,1.570046,1.584527,4.304764,0.396735,0.500000,0.523480,0.500000,0.092577,0.089389,0.533061,0.420408,0.592653,-0.059592,0.514286,val_gen_auc_avg,0.396735,9.999726e-05
20,1.161001,0.558644,0.526048,0.486366,1.160569,1.286953,4.022034,0.471020,0.528571,0.510769,0.478992,0.192958,0.170477,0.507755,0.481633,0.440816,0.026122,0.514286,val_gen_auc_avg,0.471020,9.890738e-05
40,0.929451,0.430989,0.476110,0.295471,0.955762,0.959611,3.856807,0.555102,0.485714,0.598898,0.575630,0.219082,0.229862,0.498776,0.539592,0.422857,-0.040816,0.528571,val_gen_auc_avg,0.555102,9.567727e-05
60,0.810637,0.232944,0.459850,0.101011,0.882959,0.813003,3.596890,0.706939,0.642857,0.725019,0.676471,0.215112,0.226585,0.520000,0.505306,0.534694,-0.014694,0.514286,val_gen_auc_avg,0.706939,9.045085e-05
80,0.774859,0.323676,0.439462,0.103198,0.792710,0.780891,3.395690,0.823673,0.671429,0.726997,0.676471,0.172711,0.192599,0.622857,0.632653,0.498776,-0.009796,0.514286,val_gen_auc_avg,0.823673,8.345653e-05
100,0.699227,0.174661,0.414402,0.045249,0.765734,0.691583,3.057396,0.698776,0.614286,0.734764,0.676471,0.175123,0.145170,0.670204,0.408163,0.515918,0.154286,0.585714,val_gen_auc_avg,0.698776,7.500000e-05
120,0.731793,0.149131,0.425778,0.049463,0.648028,0.757994,2.774541,0.703673,0.642857,0.716828,0.672269,0.155920,0.131824,0.760816,0.606531,0.505306,0.154286,0.728571,val_gen_auc_avg,0.703673,6.545085e-05
140,0.628235,0.457765,0.435940,0.418057,0.788211,0.694351,2.529601,0.728163,0.657143,0.739425,0.676471,0.132259,0.099740,0.658776,0.466122,0.571429,0.087347,0.628571,val_gen_auc_avg,0.728163,5.522642e-05
160,0.672751,0.284703,0.409215,0.100812,0.658209,0.683103,2.510181,0.678367,0.657143,0.695219,0.638655,0.117048,0.090043,0.711837,0.537143,0.440816,0.174694,0.628571,val_gen_auc_avg,0.678367,4.477358e-05
180,0.608350,0.239540,0.409680,0.066641,0.588022,0.662134,2.477478,0.782041,0.685714,0.674882,0.638655,0.106586,0.079344,0.680816,0.502857,0.556735,0.124082,0.657143,val_gen_auc_avg,0.782041,3.454915e-05
200,0.645033,0.132913,0.392677,0.048303,0.682221,0.616590,2.440979,0.718367,0.657143,0.705176,0.634454,0.087427,0.058333,0.792653,0.540408,0.518367,0.252245,0.685714,val_gen_auc_avg,0.718367,2.500000e-05
220,0.614550,0.117494,0.388700,0.014317,0.710956,0.610775,2.478366,0.737143,0.671429,0.716192,0.609244,0.091931,0.058542,0.727347,0.383673,0.534694,0.192653,0.700000,val_gen_auc_avg,0.737143,1.654347e-05
240,0.632526,0.116413,0.392477,0.008773,0.735553,0.619285,2.463544,0.711020,0.657143,0.704611,0.600840,0.068409,0.048539,0.706939,0.435918,0.470204,0.236735,0.657143,val_gen_auc_avg,0.711020,9.549150e-06
260,0.591410,0.130742,0.385294,0.027214,0.537980,0.643393,2.318726,0.777959,0.671429,0.708566,0.600840,0.092264,0.046650,0.738776,0.472653,0.510204,0.228571,0.714286,val_gen_auc_avg,0.777959,4.322727e-06
280,0.613801,0.200590,0.382449,0.078190,0.754527,0.566362,2.247831,0.743673,0.685714,0.657934,0.588235,0.071100,0.048653,0.775510,0.550204,0.531429,0.225306,0.728571,val_gen_auc_avg,0.743673,1.092620e-06
300,0.595242,0.140180,0.375574,0.054022,0.633820,0.595263,2.250201,0.736327,0.671429,0.687946,0.575630,0.090464,0.046393,0.673469,0.440816,0.637551,0.035918,0.628571,val_gen_auc_avg,0.736327,0.000000e+00
