epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.599178,2.304277,0.677075,0.722514,1.513976,1.510724,4.447243,0.544841,0.500000,0.520663,0.500000,0.030490,0.032549,0.457410,0.504155,0.496884,-0.046745,0.500000,val_gen_auc_avg,0.544841,9.999726e-05
20,0.911010,0.543544,0.409891,0.590970,0.947683,0.965834,3.547796,0.561807,0.500000,0.471140,0.500000,0.051039,0.055631,0.499827,0.518179,0.522853,-0.023026,0.493421,val_gen_auc_avg,0.561807,9.890738e-05
40,0.752468,0.357432,0.366327,0.560841,0.764597,0.834565,2.759073,0.551073,0.500000,0.498163,0.500000,0.035828,0.033982,0.487881,0.461738,0.490824,-0.002943,0.500000,val_gen_auc_avg,0.551073,9.567727e-05
60,0.646811,0.342461,0.343026,0.479571,0.686362,0.664258,2.416857,0.565097,0.500000,0.595568,0.500000,0.036721,0.027024,0.632791,0.492036,0.529778,0.103012,0.519737,val_gen_auc_avg,0.565097,9.045085e-05
80,0.631443,0.284777,0.318447,0.352648,0.661082,0.715968,2.019441,0.542590,0.500000,0.669908,0.500000,0.114701,0.069211,0.447542,0.509003,0.450831,-0.061461,0.480263,val_gen_auc_avg,0.542590,8.345653e-05
100,0.620028,0.195101,0.316443,0.164832,0.663195,0.723602,1.943691,0.526662,0.473684,0.737577,0.515038,0.211668,0.147289,0.493940,0.472126,0.468663,0.021814,0.493421,val_gen_auc_avg,0.526662,7.500000e-05
120,0.663659,0.138331,0.295092,0.126743,0.678264,0.602588,1.844344,0.605263,0.526316,0.782803,0.586466,0.238032,0.161438,0.579294,0.582929,0.498961,-0.003636,0.559211,val_gen_auc_avg,0.605263,6.545085e-05
140,0.612046,0.178469,0.280293,0.138479,0.705017,0.573115,1.749903,0.569079,0.559211,0.792187,0.642857,0.238386,0.148308,0.601627,0.479051,0.474550,0.122576,0.546053,val_gen_auc_avg,0.569079,5.522642e-05
160,0.684213,0.151362,0.278837,0.099697,0.624593,0.596439,1.648540,0.600416,0.578947,0.775567,0.624060,0.218896,0.131160,0.609591,0.494114,0.390235,0.115478,0.578947,val_gen_auc_avg,0.600416,4.477358e-05
180,0.650022,0.136274,0.284752,0.066839,0.674719,0.628422,1.550607,0.581025,0.552632,0.739160,0.612782,0.207339,0.132313,0.559211,0.509349,0.497403,0.049861,0.559211,val_gen_auc_avg,0.581025,3.454915e-05
200,0.658779,0.052507,0.276528,0.040132,0.675095,0.613950,1.371495,0.563539,0.552632,0.735316,0.605263,0.224054,0.114690,0.572542,0.466932,0.498615,0.073927,0.539474,val_gen_auc_avg,0.563539,2.500000e-05
220,0.610823,0.075576,0.258138,0.059698,0.607750,0.575755,1.307035,0.505367,0.480263,0.707558,0.582707,0.205612,0.112346,0.550900,0.495152,0.529259,0.021641,0.532895,val_gen_auc_avg,0.505367,1.654347e-05
240,0.571218,0.103555,0.260516,0.074425,0.686263,0.557691,1.238681,0.519391,0.500000,0.694330,0.541353,0.206575,0.119823,0.451524,0.527355,0.454294,-0.075831,0.427632,val_gen_auc_avg,0.519391,9.549150e-06
260,0.618575,0.190455,0.268178,0.175086,0.717412,0.686099,1.185154,0.493248,0.480263,0.687998,0.578947,0.214252,0.118547,0.550900,0.460007,0.553497,-0.002597,0.546053,val_gen_auc_avg,0.493248,4.322727e-06
280,0.617911,0.080574,0.247718,0.037447,0.648649,0.658848,1.145256,0.509349,0.532895,0.696082,0.545113,0.217559,0.123932,0.545706,0.444945,0.522507,0.023199,0.506579,val_gen_auc_avg,0.509349,1.092620e-06
300,0.633024,0.062964,0.267842,0.034505,0.704801,0.641818,1.105988,0.498269,0.480263,0.702697,0.541353,0.223571,0.136661,0.603359,0.455332,0.471087,0.132271,0.585526,val_gen_auc_avg,0.498269,0.000000e+00
