epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.511007,2.127594,0.632166,0.715975,1.496642,1.493253,3.569136,0.476281,0.500000,0.514953,0.500000,0.011137,0.011652,0.527008,0.379675,0.543629,-0.016620,0.500000,val_gen_auc_avg,0.476281,9.999726e-05
20,0.897120,0.610405,0.354512,0.611931,0.946918,1.017913,3.310512,0.463470,0.500000,0.544802,0.500000,0.061156,0.054347,0.491863,0.491517,0.577043,-0.085180,0.493421,val_gen_auc_avg,0.463470,9.890738e-05
40,0.693230,0.376911,0.356577,0.534382,0.734459,0.733785,2.662187,0.587258,0.500000,0.507717,0.500000,0.071328,0.064117,0.584834,0.522853,0.514370,0.061981,0.519737,val_gen_auc_avg,0.587258,9.567727e-05
60,0.745950,0.311385,0.325001,0.392247,0.707802,0.694466,2.299600,0.509349,0.500000,0.626265,0.500000,0.080137,0.062362,0.549342,0.457237,0.545533,0.003809,0.493421,val_gen_auc_avg,0.509349,9.045085e-05
80,0.635834,0.178196,0.309774,0.225510,0.681917,0.657979,2.069184,0.662742,0.500000,0.752671,0.500000,0.149781,0.065803,0.562673,0.485630,0.449792,0.077043,0.500000,val_gen_auc_avg,0.662742,8.345653e-05
100,0.638187,0.186079,0.303838,0.114609,0.631434,0.637450,1.784213,0.621711,0.578947,0.772966,0.552632,0.232866,0.107316,0.574792,0.413262,0.572195,0.002597,0.500000,val_gen_auc_avg,0.621711,7.500000e-05
120,0.617445,0.119776,0.278631,0.140083,0.590882,0.607532,1.593617,0.643352,0.598684,0.809260,0.593985,0.248305,0.135480,0.559211,0.537569,0.565789,-0.006579,0.513158,val_gen_auc_avg,0.643352,6.545085e-05
140,0.617729,0.177791,0.265738,0.173262,0.712292,0.673414,1.429673,0.534280,0.532895,0.799028,0.687970,0.269825,0.187824,0.539127,0.477666,0.472299,0.061461,0.493421,val_gen_auc_avg,0.534280,5.522642e-05
160,0.668996,0.099684,0.271042,0.089374,0.674287,0.708798,1.283586,0.530298,0.486842,0.739669,0.657895,0.313485,0.210726,0.631060,0.525277,0.409972,0.105783,0.611842,val_gen_auc_avg,0.530298,4.477358e-05
180,0.636357,0.108722,0.262504,0.065918,0.607434,0.641026,1.240407,0.535838,0.532895,0.733450,0.627820,0.292179,0.202784,0.581371,0.504501,0.546745,0.034626,0.539474,val_gen_auc_avg,0.535838,3.454915e-05
200,0.646108,0.075546,0.266046,0.073961,0.754618,0.624373,1.127299,0.547957,0.500000,0.711290,0.586466,0.273894,0.186749,0.554017,0.503463,0.568560,-0.014543,0.532895,val_gen_auc_avg,0.547957,2.500000e-05
220,0.718864,0.091344,0.260092,0.044742,0.844334,0.793460,1.075750,0.554536,0.559211,0.759568,0.646617,0.279131,0.177352,0.552805,0.559211,0.544668,-0.006406,0.565789,val_gen_auc_avg,0.554536,1.654347e-05
240,0.623850,0.070426,0.246628,0.063868,0.742831,0.760738,1.017634,0.620499,0.546053,0.736559,0.616541,0.255080,0.167574,0.580506,0.484418,0.532548,0.047957,0.532895,val_gen_auc_avg,0.620499,9.549150e-06
260,0.701174,0.201535,0.253135,0.141153,0.785841,0.703262,1.014292,0.556787,0.539474,0.746509,0.650376,0.254487,0.159705,0.481129,0.452562,0.562500,-0.081371,0.486842,val_gen_auc_avg,0.556787,4.322727e-06
280,0.585170,0.374054,0.258052,0.315492,0.708749,0.678818,0.991687,0.630194,0.625000,0.764260,0.650376,0.241436,0.144700,0.580332,0.472126,0.555748,0.024584,0.539474,val_gen_auc_avg,0.630194,1.092620e-06
300,0.696014,0.070315,0.244143,0.039148,0.763351,0.604653,0.976259,0.636773,0.598684,0.752162,0.676692,0.233871,0.149502,0.565097,0.528220,0.448234,0.036877,0.526316,val_gen_auc_avg,0.636773,0.000000e+00
