epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.538933,2.254292,0.659436,0.712069,1.535104,1.549093,4.077077,0.467105,0.500000,0.523772,0.500000,0.026161,0.026214,0.550208,0.500173,0.517313,0.032895,0.500000,val_gen_auc_avg,0.467105,9.999726e-05
20,0.852766,0.631483,0.398819,0.588574,0.905022,0.939669,3.846680,0.486496,0.500000,0.512352,0.500000,0.052851,0.046182,0.616343,0.592278,0.539127,0.024065,0.500000,val_gen_auc_avg,0.486496,9.890738e-05
40,0.741865,0.385146,0.347968,0.450136,0.792074,0.726165,3.067489,0.597126,0.500000,0.523546,0.500000,0.046034,0.045758,0.522507,0.511946,0.410665,0.010561,0.500000,val_gen_auc_avg,0.597126,9.567727e-05
60,0.704591,0.281496,0.329506,0.289313,0.700150,0.621835,2.626463,0.546399,0.500000,0.612980,0.500000,0.071083,0.055588,0.529259,0.405471,0.487188,0.042071,0.506579,val_gen_auc_avg,0.546399,9.045085e-05
80,0.674473,0.222667,0.300691,0.399544,0.716837,0.691645,2.304106,0.587431,0.500000,0.654588,0.500000,0.111857,0.085626,0.461911,0.517313,0.506060,-0.055402,0.480263,val_gen_auc_avg,0.587431,8.345653e-05
100,0.774951,0.103843,0.284062,0.127577,0.811508,0.780123,2.169245,0.594183,0.493421,0.716208,0.503759,0.168743,0.120079,0.444425,0.448407,0.504155,-0.059730,0.500000,val_gen_auc_avg,0.594183,7.500000e-05
120,0.669565,0.510068,0.278994,0.392169,0.772507,0.664966,1.932552,0.594356,0.526316,0.755159,0.515038,0.224655,0.141978,0.539127,0.463470,0.457929,0.075658,0.513158,val_gen_auc_avg,0.594356,6.545085e-05
140,0.743903,0.089527,0.277137,0.087836,0.666389,0.771445,1.839328,0.595741,0.559211,0.786704,0.578947,0.259924,0.173911,0.568040,0.494806,0.568386,-0.000346,0.578947,val_gen_auc_avg,0.595741,5.522642e-05
160,0.683724,0.249077,0.251982,0.218134,0.688986,0.644737,1.585016,0.651143,0.618421,0.795523,0.646617,0.251931,0.170482,0.532375,0.476801,0.519217,0.013158,0.493421,val_gen_auc_avg,0.651143,4.477358e-05
180,0.747385,0.069415,0.261224,0.051937,0.723691,0.657516,1.505910,0.626039,0.559211,0.839335,0.706767,0.240561,0.171966,0.609938,0.452909,0.541724,0.068213,0.592105,val_gen_auc_avg,0.626039,3.454915e-05
200,0.700435,0.071571,0.251797,0.042088,0.819647,0.678809,1.391210,0.610630,0.605263,0.834191,0.733083,0.196112,0.143647,0.591932,0.536011,0.561634,0.030298,0.559211,val_gen_auc_avg,0.610630,2.500000e-05
220,0.617492,0.146951,0.242897,0.095970,0.807783,0.661681,1.281436,0.641447,0.625000,0.817514,0.706767,0.158526,0.135251,0.626385,0.461738,0.484938,0.141447,0.605263,val_gen_auc_avg,0.641447,1.654347e-05
240,0.717825,0.062395,0.252125,0.014599,0.753128,0.662444,1.216462,0.624481,0.572368,0.818644,0.755639,0.151834,0.128722,0.565616,0.441482,0.457064,0.108553,0.532895,val_gen_auc_avg,0.624481,9.549150e-06
260,0.652673,0.062881,0.244928,0.030692,0.713987,0.770990,1.187617,0.658241,0.585526,0.808808,0.733083,0.108404,0.115696,0.610803,0.491170,0.544148,0.066655,0.585526,val_gen_auc_avg,0.658241,4.322727e-06
280,0.655562,0.066309,0.248035,0.043499,0.660489,0.778761,1.128763,0.613227,0.605263,0.802476,0.729323,0.125302,0.099351,0.627424,0.456025,0.465720,0.161704,0.605263,val_gen_auc_avg,0.613227,1.092620e-06
300,0.620171,0.191595,0.258841,0.196914,0.640268,0.730185,1.127170,0.650796,0.598684,0.795692,0.706767,0.109253,0.098239,0.630886,0.479917,0.417590,0.150970,0.592105,val_gen_auc_avg,0.650796,0.000000e+00
