epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.580131,1.652309,0.687761,0.697481,1.633764,1.676647,3.992396,0.524082,0.500000,0.521856,0.487395,0.181814,0.174105,0.429388,0.520816,0.394286,-0.091429,0.471429,val_gen_auc_avg,0.524082,9.999726e-05
20,1.122140,0.733625,0.496724,0.450022,1.107810,1.163144,3.813532,0.588571,0.514286,0.476449,0.504202,0.186011,0.176844,0.449796,0.465306,0.470204,-0.020408,0.471429,val_gen_auc_avg,0.588571,9.890738e-05
40,0.889527,0.522861,0.461038,0.301323,1.155458,1.021571,3.293683,0.652245,0.585714,0.578278,0.592437,0.248811,0.230723,0.490612,0.462041,0.477551,0.013061,0.500000,val_gen_auc_avg,0.652245,9.567727e-05
60,0.749827,0.453963,0.435137,0.169457,0.760263,0.802592,2.931600,0.791837,0.700000,0.594732,0.563025,0.240683,0.238872,0.577143,0.377959,0.485714,0.091429,0.500000,val_gen_auc_avg,0.791837,9.045085e-05
80,0.799478,0.375676,0.424787,0.169786,0.792136,0.819066,2.642967,0.732245,0.714286,0.654120,0.588235,0.235201,0.230581,0.694694,0.489796,0.480000,0.204898,0.628571,val_gen_auc_avg,0.732245,8.345653e-05
100,0.710799,0.158312,0.417238,0.074290,0.837185,0.765300,2.539433,0.773061,0.714286,0.661465,0.609244,0.211840,0.133572,0.579592,0.483265,0.622857,-0.043265,0.585714,val_gen_auc_avg,0.773061,7.500000e-05
120,0.694186,0.252957,0.419242,0.069631,0.787072,0.726866,2.416647,0.762449,0.628571,0.721136,0.663866,0.172521,0.091364,0.768163,0.521633,0.366531,0.246531,0.685714,val_gen_auc_avg,0.762449,6.545085e-05
140,0.678635,0.142484,0.405527,0.013398,0.737588,0.687737,2.370380,0.808163,0.742857,0.694442,0.609244,0.194709,0.115851,0.757551,0.457959,0.577143,0.180408,0.700000,val_gen_auc_avg,0.808163,5.522642e-05
160,0.721239,0.183826,0.393493,0.024547,0.619971,0.714762,2.362294,0.749388,0.700000,0.673611,0.588235,0.182596,0.113624,0.804082,0.482449,0.441633,0.321633,0.742857,val_gen_auc_avg,0.749388,4.477358e-05
180,0.610961,0.140824,0.387573,0.008628,0.704598,0.663210,2.365792,0.800816,0.800000,0.713791,0.550420,0.162712,0.092408,0.771429,0.437551,0.471837,0.299592,0.757143,val_gen_auc_avg,0.800816,3.454915e-05
200,0.579901,0.531011,0.402726,0.279615,0.669528,0.642168,2.237585,0.775510,0.757143,0.705529,0.584034,0.140670,0.093914,0.812245,0.471020,0.379592,0.341224,0.757143,val_gen_auc_avg,0.775510,2.500000e-05
220,0.619880,0.260959,0.399666,0.095727,0.623395,0.632537,2.193281,0.805714,0.771429,0.704329,0.575630,0.161485,0.088398,0.801633,0.491429,0.479184,0.310204,0.771429,val_gen_auc_avg,0.805714,1.654347e-05
240,0.622220,0.128091,0.393506,0.016602,0.712228,0.639060,2.184165,0.789388,0.742857,0.735188,0.584034,0.145207,0.081385,0.745306,0.507755,0.434286,0.237551,0.757143,val_gen_auc_avg,0.789388,9.549150e-06
260,0.666043,0.151043,0.382555,0.015243,0.595728,0.604662,2.133134,0.813878,0.757143,0.710119,0.592437,0.155616,0.073484,0.789388,0.514286,0.517551,0.271837,0.742857,val_gen_auc_avg,0.813878,4.322727e-06
280,0.631378,0.115768,0.384771,0.009422,0.636490,0.645186,2.098434,0.747755,0.742857,0.702210,0.600840,0.145742,0.072608,0.735510,0.577143,0.520816,0.158367,0.728571,val_gen_auc_avg,0.747755,1.092620e-06
300,0.616181,0.113654,0.380763,0.021458,0.630055,0.644642,2.077199,0.782041,0.728571,0.711532,0.600840,0.142486,0.075688,0.738776,0.470204,0.389388,0.268571,0.685714,val_gen_auc_avg,0.782041,0.000000e+00
