epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.460480,1.815071,0.648864,0.703748,1.487667,1.487376,4.571460,0.501224,0.500000,0.510628,0.500000,0.128213,0.113458,0.488163,0.316735,0.563265,-0.075102,0.514286,val_gen_auc_avg,0.501224,9.999726e-05
20,1.183581,0.655400,0.532024,0.460636,1.286860,1.264728,4.200044,0.467755,0.485714,0.497281,0.491597,0.213616,0.195038,0.549388,0.400816,0.382857,0.148571,0.514286,val_gen_auc_avg,0.467755,9.890738e-05
40,0.819800,0.589095,0.483601,0.329816,0.983657,0.852759,3.441984,0.702857,0.528571,0.651084,0.521008,0.168107,0.206978,0.599184,0.451429,0.474286,0.124898,0.600000,val_gen_auc_avg,0.702857,9.567727e-05
60,0.925301,0.382811,0.463445,0.272467,1.084980,0.984430,3.205158,0.637551,0.500000,0.676859,0.571429,0.106026,0.178288,0.523265,0.625306,0.492245,-0.102041,0.585714,val_gen_auc_avg,0.637551,9.045085e-05
80,0.797347,0.361554,0.446063,0.185882,0.874610,0.853318,3.017311,0.608980,0.528571,0.697761,0.592437,0.124702,0.174660,0.720816,0.480816,0.528163,0.192653,0.642857,val_gen_auc_avg,0.608980,8.345653e-05
100,0.794451,0.225674,0.439890,0.105133,0.898089,0.810491,3.012933,0.607347,0.542857,0.722265,0.693277,0.145854,0.185085,0.722449,0.607347,0.357551,0.115102,0.671429,val_gen_auc_avg,0.607347,7.500000e-05
120,0.745927,0.184037,0.423371,0.046908,0.719787,0.799155,3.023343,0.722449,0.642857,0.717817,0.689076,0.202463,0.172526,0.831837,0.361633,0.551020,0.280816,0.771429,val_gen_auc_avg,0.722449,6.545085e-05
140,0.625196,0.587212,0.442389,0.429818,0.815817,0.674376,2.996588,0.870204,0.757143,0.733564,0.663866,0.193664,0.128141,0.823673,0.464082,0.568163,0.255510,0.771429,val_gen_auc_avg,0.870204,5.522642e-05
160,0.634418,0.293546,0.420951,0.212889,0.632187,0.655419,3.092503,0.883265,0.742857,0.721065,0.659664,0.149524,0.106125,0.785306,0.520816,0.402449,0.264490,0.700000,val_gen_auc_avg,0.883265,4.477358e-05
180,0.625000,0.139171,0.412805,0.050194,0.594515,0.685919,2.905947,0.795918,0.757143,0.729327,0.689076,0.159224,0.094541,0.857959,0.524082,0.515102,0.333878,0.785714,val_gen_auc_avg,0.795918,3.454915e-05
200,0.631560,0.179327,0.400896,0.046954,0.686332,0.621821,2.897895,0.886531,0.757143,0.714286,0.689076,0.140723,0.080818,0.871837,0.608980,0.570612,0.262857,0.785714,val_gen_auc_avg,0.886531,2.500000e-05
220,0.646754,0.114625,0.401119,0.016995,0.747351,0.666291,2.668012,0.864490,0.757143,0.677636,0.676471,0.107671,0.067092,0.759184,0.485714,0.507755,0.251429,0.657143,val_gen_auc_avg,0.864490,1.654347e-05
240,0.663737,0.099445,0.402118,0.012935,0.775905,0.662903,2.550915,0.856327,0.771429,0.724313,0.672269,0.107775,0.061605,0.842449,0.368980,0.463673,0.378776,0.757143,val_gen_auc_avg,0.856327,9.549150e-06
260,0.634783,0.192894,0.389711,0.027827,0.586476,0.699608,2.417141,0.748571,0.742857,0.702493,0.689076,0.078376,0.065226,0.840000,0.480000,0.529796,0.310204,0.728571,val_gen_auc_avg,0.748571,4.322727e-06
280,0.649774,0.185016,0.379101,0.052625,0.793227,0.616329,2.267510,0.826939,0.742857,0.700516,0.676471,0.084055,0.060166,0.826939,0.565714,0.393469,0.261224,0.728571,val_gen_auc_avg,0.826939,1.092620e-06
300,0.626364,0.150030,0.385071,0.055135,0.673431,0.649375,2.142211,0.840816,0.757143,0.726220,0.684874,0.087573,0.066111,0.735510,0.495510,0.560816,0.174694,0.685714,val_gen_auc_avg,0.840816,0.000000e+00
