epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.146615,1.853377,0.616192,0.747551,2.050756,2.083237,4.226606,0.437327,0.500000,0.481260,0.500000,0.019074,0.016919,0.546053,0.494287,0.501385,0.044668,0.500000,val_gen_auc_avg,0.437327,9.999726e-05
20,0.886840,0.565755,0.401367,0.543043,0.890779,0.935789,4.032166,0.514370,0.500000,0.497541,0.500000,0.133244,0.137166,0.491517,0.457064,0.452562,0.034453,0.506579,val_gen_auc_avg,0.514370,9.890738e-05
40,0.768054,0.337483,0.348832,0.403671,0.841146,0.810062,2.992837,0.524584,0.519737,0.538753,0.522556,0.184839,0.176132,0.609765,0.547784,0.442001,0.061981,0.585526,val_gen_auc_avg,0.524584,9.567727e-05
60,0.756698,0.253922,0.297549,0.207990,0.755215,0.679352,2.440789,0.701004,0.519737,0.749279,0.518797,0.171878,0.159405,0.525796,0.412050,0.481302,0.044494,0.526316,val_gen_auc_avg,0.701004,9.045085e-05
80,0.650684,0.110868,0.284707,0.126114,0.702311,0.674597,2.079759,0.726454,0.500000,0.845045,0.530075,0.135108,0.121893,0.632791,0.573407,0.467625,0.059384,0.513158,val_gen_auc_avg,0.726454,8.345653e-05
100,0.749594,0.133756,0.291520,0.078216,0.797059,0.797281,1.928962,0.732341,0.532895,0.840862,0.567669,0.163838,0.129122,0.631406,0.509003,0.541724,0.089681,0.506579,val_gen_auc_avg,0.732341,7.500000e-05
120,0.672550,0.332137,0.274052,0.308514,0.718015,0.643490,1.695963,0.788435,0.625000,0.852111,0.609023,0.178625,0.140144,0.675208,0.517140,0.438539,0.158068,0.585526,val_gen_auc_avg,0.788435,6.545085e-05
140,0.754829,0.080350,0.265291,0.046497,0.652427,0.780841,1.582761,0.731302,0.592105,0.851716,0.654135,0.176593,0.133754,0.693560,0.500693,0.603878,0.089681,0.532895,val_gen_auc_avg,0.731302,5.522642e-05
160,0.662607,0.361055,0.253052,0.298305,0.665488,0.664830,1.408163,0.760561,0.671053,0.843688,0.729323,0.187670,0.138980,0.729744,0.479224,0.507964,0.221780,0.546053,val_gen_auc_avg,0.760561,4.477358e-05
180,0.724960,0.075015,0.252497,0.039007,0.694293,0.671660,1.307018,0.740132,0.664474,0.840975,0.740602,0.161444,0.128019,0.743767,0.487708,0.561461,0.182306,0.559211,val_gen_auc_avg,0.740132,3.454915e-05
200,0.664219,0.054077,0.248326,0.013048,0.755103,0.662960,1.236081,0.706371,0.690789,0.831364,0.751880,0.149122,0.127619,0.720568,0.518871,0.630367,0.090201,0.519737,val_gen_auc_avg,0.706371,2.500000e-05
220,0.635829,0.065682,0.233512,0.021248,0.802786,0.688227,1.173288,0.737015,0.717105,0.821754,0.763158,0.128195,0.102839,0.676939,0.485111,0.534972,0.141967,0.539474,val_gen_auc_avg,0.737015,1.654347e-05
240,0.724654,0.055634,0.244670,0.008393,0.743599,0.687887,1.123814,0.770429,0.717105,0.847419,0.778195,0.115111,0.110644,0.694079,0.481475,0.476108,0.212604,0.592105,val_gen_auc_avg,0.770429,9.549150e-06
260,0.648859,0.054095,0.234755,0.019028,0.686338,0.775070,1.086498,0.712604,0.697368,0.845836,0.770677,0.103752,0.086753,0.695983,0.511946,0.499654,0.184037,0.506579,val_gen_auc_avg,0.712604,4.322727e-06
280,0.650915,0.077512,0.233794,0.020504,0.645949,0.792289,1.067490,0.706371,0.710526,0.825485,0.774436,0.104437,0.083932,0.697368,0.467278,0.448753,0.230090,0.532895,val_gen_auc_avg,0.706371,1.092620e-06
300,0.615623,0.265873,0.247957,0.170055,0.631443,0.744660,1.057952,0.711565,0.723684,0.817683,0.781955,0.095546,0.096035,0.718490,0.469875,0.539127,0.179363,0.559211,val_gen_auc_avg,0.711565,0.000000e+00
