epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.177715,1.639427,0.685191,0.733029,2.141307,2.102069,4.405919,0.512653,0.557143,0.518961,0.495798,0.233303,0.233383,0.476735,0.625306,0.449796,-0.148571,0.485714,val_gen_auc_avg,0.512653,9.999726e-05
20,1.273746,0.619723,0.515543,0.438155,1.238409,1.354634,4.202033,0.614694,0.514286,0.447850,0.512605,0.199157,0.210545,0.530612,0.502041,0.391020,0.028571,0.471429,val_gen_auc_avg,0.614694,9.890738e-05
40,0.905512,0.400928,0.474518,0.235164,0.924358,1.014095,3.582605,0.611429,0.514286,0.538451,0.529412,0.238262,0.225370,0.517551,0.559184,0.564898,-0.047347,0.528571,val_gen_auc_avg,0.611429,9.567727e-05
60,0.784029,0.432918,0.456544,0.249693,0.702926,0.828882,3.270980,0.884082,0.642857,0.735400,0.680672,0.197756,0.232720,0.630204,0.382857,0.564082,0.066122,0.600000,val_gen_auc_avg,0.884082,9.045085e-05
80,0.696441,0.302630,0.447217,0.201833,0.733687,0.741113,3.093190,0.854694,0.671429,0.764847,0.680672,0.172250,0.157021,0.844082,0.618776,0.487347,0.225306,0.671429,val_gen_auc_avg,0.854694,8.345653e-05
100,0.768176,0.149911,0.416163,0.033402,0.802514,0.724573,2.883133,0.773061,0.671429,0.760963,0.684874,0.134463,0.100775,0.764898,0.487347,0.581224,0.183673,0.642857,val_gen_auc_avg,0.773061,7.500000e-05
120,0.696696,0.197761,0.410880,0.034972,0.696097,0.755062,2.874977,0.734694,0.714286,0.758421,0.684874,0.092495,0.065393,0.801633,0.426939,0.434286,0.367347,0.685714,val_gen_auc_avg,0.734694,6.545085e-05
140,0.654504,0.200604,0.391088,0.052194,0.735746,0.655435,2.819834,0.664490,0.714286,0.765059,0.680672,0.079277,0.064714,0.834286,0.464490,0.611429,0.222857,0.700000,val_gen_auc_avg,0.664490,5.522642e-05
160,0.658539,0.288373,0.417541,0.214505,0.731775,0.757719,2.800002,0.693878,0.714286,0.733670,0.663866,0.065079,0.060232,0.718367,0.358367,0.463673,0.254694,0.700000,val_gen_auc_avg,0.693878,4.477358e-05
180,0.622015,0.474550,0.388384,0.172185,0.534370,0.670043,2.673072,0.766531,0.728571,0.740414,0.668067,0.082468,0.053601,0.830204,0.605714,0.565714,0.224490,0.714286,val_gen_auc_avg,0.766531,3.454915e-05
200,0.661581,0.103632,0.376522,0.019816,0.624831,0.678416,2.565185,0.770612,0.728571,0.742744,0.663866,0.077291,0.049459,0.790204,0.600816,0.460408,0.189388,0.728571,val_gen_auc_avg,0.770612,2.500000e-05
220,0.614520,0.321934,0.394478,0.206254,0.537271,0.722983,2.432266,0.817959,0.742857,0.755173,0.651261,0.061300,0.041975,0.835918,0.507755,0.597551,0.238367,0.700000,val_gen_auc_avg,0.817959,1.654347e-05
240,0.630976,0.151360,0.375779,0.018240,0.748856,0.687451,2.426635,0.884898,0.771429,0.719794,0.634454,0.068551,0.039114,0.853061,0.541224,0.487347,0.311837,0.757143,val_gen_auc_avg,0.884898,9.549150e-06
260,0.558866,0.306708,0.390450,0.121748,0.648953,0.674438,2.347188,0.851429,0.771429,0.752772,0.642857,0.068552,0.037294,0.864490,0.412245,0.471020,0.393469,0.785714,val_gen_auc_avg,0.851429,4.322727e-06
280,0.574440,0.180729,0.397562,0.071548,0.545407,0.669860,2.297595,0.838367,0.757143,0.752560,0.634454,0.067731,0.040143,0.755102,0.670204,0.438367,0.084898,0.742857,val_gen_auc_avg,0.838367,1.092620e-06
300,0.582960,0.194929,0.383644,0.044364,0.681006,0.650774,2.249072,0.861224,0.814286,0.717817,0.634454,0.078426,0.042448,0.813878,0.429388,0.492245,0.321633,0.785714,val_gen_auc_avg,0.861224,0.000000e+00
