epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.536549,1.763954,0.675374,0.703158,1.442191,1.491901,3.959223,0.471020,0.500000,0.499400,0.504202,0.167527,0.157452,0.533878,0.503673,0.486531,0.030204,0.514286,val_gen_auc_avg,0.471020,9.999726e-05
20,0.960458,0.664573,0.493462,0.442837,1.053837,1.061172,3.527942,0.570612,0.571429,0.533225,0.533613,0.192912,0.196579,0.594286,0.513469,0.463673,0.080816,0.528571,val_gen_auc_avg,0.570612,9.890738e-05
40,0.998094,0.462770,0.469771,0.368915,1.043922,1.079576,3.128208,0.554286,0.557143,0.606384,0.579832,0.244696,0.244125,0.562449,0.501224,0.621224,-0.058776,0.557143,val_gen_auc_avg,0.554286,9.567727e-05
60,0.849278,0.416188,0.534251,0.344782,0.743586,0.837589,3.082695,0.644898,0.500000,0.575454,0.546218,0.208706,0.235103,0.671020,0.537959,0.526531,0.133061,0.614286,val_gen_auc_avg,0.644898,9.045085e-05
80,0.842786,0.456138,0.445805,0.273188,0.860946,0.946839,3.053460,0.664490,0.600000,0.668950,0.563025,0.179857,0.242713,0.524082,0.373878,0.494694,0.029388,0.514286,val_gen_auc_avg,0.664490,8.345653e-05
100,0.859155,0.260209,0.422164,0.140116,0.667650,0.842943,2.918139,0.748571,0.614286,0.706447,0.655462,0.165609,0.230778,0.470204,0.585306,0.422041,-0.115102,0.514286,val_gen_auc_avg,0.748571,7.500000e-05
120,0.770753,0.398051,0.420809,0.178492,0.734759,0.713941,2.620391,0.798367,0.742857,0.722477,0.697479,0.187690,0.169249,0.562449,0.497959,0.397551,0.064490,0.571429,val_gen_auc_avg,0.798367,6.545085e-05
140,0.785586,0.178029,0.423285,0.047948,0.757675,0.805382,2.586954,0.779592,0.757143,0.711461,0.647059,0.185046,0.111867,0.700408,0.528163,0.467755,0.172245,0.642857,val_gen_auc_avg,0.779592,5.522642e-05
160,0.699315,0.106531,0.406759,0.026582,0.743242,0.729799,2.571838,0.746122,0.728571,0.737165,0.663866,0.157884,0.095619,0.727347,0.538776,0.510204,0.188571,0.628571,val_gen_auc_avg,0.746122,4.477358e-05
180,0.686490,0.167990,0.412304,0.043455,0.572642,0.713283,2.470099,0.804898,0.728571,0.700657,0.659664,0.149007,0.093399,0.674286,0.519184,0.586122,0.088163,0.600000,val_gen_auc_avg,0.804898,3.454915e-05
200,0.673016,0.189858,0.405181,0.031976,0.673674,0.672830,2.496272,0.775510,0.757143,0.708071,0.647059,0.148494,0.079185,0.690612,0.582857,0.450612,0.107755,0.642857,val_gen_auc_avg,0.775510,2.500000e-05
220,0.659139,0.183805,0.409064,0.082746,0.618793,0.649758,2.494828,0.839184,0.742857,0.696137,0.651261,0.150004,0.074075,0.706939,0.471837,0.438367,0.235102,0.600000,val_gen_auc_avg,0.839184,1.654347e-05
240,0.696505,0.147439,0.387430,0.004439,0.662550,0.646786,2.598226,0.827755,0.728571,0.657722,0.638655,0.115378,0.071853,0.716735,0.447347,0.540408,0.176327,0.685714,val_gen_auc_avg,0.827755,9.549150e-06
260,0.649420,0.188925,0.394358,0.052337,0.699737,0.703286,2.531113,0.785306,0.742857,0.719794,0.617647,0.122177,0.077122,0.746939,0.397551,0.600816,0.146122,0.700000,val_gen_auc_avg,0.785306,4.322727e-06
280,0.637558,0.121530,0.382469,0.012425,0.661462,0.616950,2.470671,0.775510,0.714286,0.668526,0.642857,0.107857,0.069652,0.654694,0.489796,0.502857,0.151837,0.614286,val_gen_auc_avg,0.775510,1.092620e-06
300,0.656118,0.163223,0.382075,0.023232,0.636819,0.708741,2.398921,0.770612,0.742857,0.672975,0.634454,0.117555,0.077791,0.666939,0.470204,0.421224,0.196735,0.557143,val_gen_auc_avg,0.770612,0.000000e+00
