epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.537468,1.896974,0.602862,0.700294,1.735716,1.754104,3.786042,0.514197,0.500000,0.521567,0.500000,0.027036,0.026294,0.476108,0.493767,0.498096,-0.021988,0.500000,val_gen_auc_avg,0.514197,9.999726e-05
20,0.983789,0.523696,0.381426,0.523817,0.994824,1.045605,3.291911,0.449446,0.500000,0.498898,0.500000,0.031224,0.031995,0.542244,0.526835,0.487535,0.015409,0.500000,val_gen_auc_avg,0.449446,9.890738e-05
40,0.914882,0.359710,0.370429,0.440186,0.930860,0.955265,2.664339,0.456025,0.500000,0.463848,0.500000,0.050256,0.048590,0.546226,0.506752,0.561288,-0.015062,0.493421,val_gen_auc_avg,0.456025,9.567727e-05
60,0.809365,0.234625,0.335290,0.245087,0.744131,0.774490,2.266202,0.585180,0.500000,0.605122,0.500000,0.107602,0.103422,0.534799,0.442348,0.439924,0.092452,0.486842,val_gen_auc_avg,0.585180,9.045085e-05
80,0.679485,0.135228,0.311603,0.102384,0.741069,0.718059,2.095156,0.660665,0.493421,0.731189,0.530075,0.175830,0.160428,0.518352,0.510734,0.473511,0.007618,0.467105,val_gen_auc_avg,0.660665,8.345653e-05
100,0.705164,0.114344,0.303623,0.080857,0.691308,0.708780,1.972232,0.677805,0.565789,0.801176,0.627820,0.225910,0.205672,0.619287,0.472299,0.562154,0.057133,0.546053,val_gen_auc_avg,0.677805,7.500000e-05
120,0.679952,0.079693,0.276432,0.065798,0.640081,0.671257,1.809271,0.716932,0.657895,0.810560,0.684211,0.248448,0.215980,0.552285,0.485976,0.521468,0.030817,0.513158,val_gen_auc_avg,0.716932,6.545085e-05
140,0.640992,0.196662,0.282922,0.180079,0.731421,0.708027,1.628883,0.677632,0.559211,0.726666,0.593985,0.262739,0.238696,0.623269,0.440270,0.453774,0.169494,0.592105,val_gen_auc_avg,0.677632,5.522642e-05
160,0.699831,0.082639,0.258162,0.055863,0.697332,0.757077,1.416180,0.711392,0.585526,0.681497,0.545113,0.252167,0.239201,0.707929,0.413608,0.483380,0.224550,0.605263,val_gen_auc_avg,0.711392,4.477358e-05
180,0.710167,0.065822,0.252495,0.055794,0.659415,0.724211,1.296945,0.639024,0.513158,0.689694,0.537594,0.215275,0.208756,0.684211,0.520256,0.613747,0.070464,0.611842,val_gen_auc_avg,0.639024,3.454915e-05
200,0.686265,0.072151,0.254525,0.047764,0.787999,0.654535,1.164580,0.625866,0.526316,0.639324,0.515038,0.202579,0.192350,0.767313,0.420360,0.548650,0.218663,0.671053,val_gen_auc_avg,0.625866,2.500000e-05
220,0.762203,0.085918,0.248697,0.026429,0.864690,0.821197,1.095665,0.674688,0.578947,0.694612,0.571429,0.199774,0.185427,0.736842,0.476974,0.447542,0.259868,0.644737,val_gen_auc_avg,0.674688,1.654347e-05
240,0.657704,0.059869,0.235076,0.026799,0.755767,0.800527,1.040133,0.684211,0.592105,0.718921,0.590226,0.182411,0.170012,0.666378,0.509176,0.497230,0.157202,0.585526,val_gen_auc_avg,0.684211,9.549150e-06
260,0.737989,0.230341,0.246676,0.224811,0.816720,0.724610,1.016344,0.696330,0.598684,0.687263,0.612782,0.147148,0.130629,0.665859,0.523546,0.545533,0.120325,0.585526,val_gen_auc_avg,0.696330,4.322727e-06
280,0.604964,0.305413,0.255489,0.288425,0.747270,0.719440,0.992555,0.704467,0.631579,0.716773,0.631579,0.145517,0.136096,0.690270,0.517313,0.485457,0.172957,0.578947,val_gen_auc_avg,0.704467,1.092620e-06
300,0.722476,0.042108,0.235793,0.015637,0.788470,0.632139,0.956696,0.683172,0.638158,0.717112,0.624060,0.125169,0.109149,0.647680,0.498096,0.589508,0.058172,0.532895,val_gen_auc_avg,0.683172,0.000000e+00
