epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.464001,1.812732,0.648946,0.703836,1.495412,1.495776,4.571380,0.413061,0.514286,0.513311,0.500000,0.128213,0.116037,0.461224,0.315918,0.502041,-0.040816,0.471429,val_gen_auc_avg,0.413061,9.999726e-05
20,1.176821,0.650717,0.532641,0.449851,1.220328,1.251428,4.149691,0.532245,0.471429,0.540216,0.508403,0.215688,0.200580,0.536327,0.511020,0.469388,0.025306,0.500000,val_gen_auc_avg,0.532245,9.890738e-05
40,0.889136,0.630111,0.484968,0.405847,0.993748,0.894197,3.384985,0.602449,0.500000,0.643457,0.558824,0.183313,0.218208,0.479184,0.366531,0.431020,0.048163,0.528571,val_gen_auc_avg,0.602449,9.567727e-05
60,0.892697,0.320142,0.460448,0.230961,1.063929,0.952550,3.119141,0.639184,0.485714,0.702705,0.609244,0.181915,0.198997,0.534694,0.614694,0.522449,-0.080000,0.528571,val_gen_auc_avg,0.639184,9.045085e-05
80,0.744323,0.386271,0.437699,0.221231,0.761747,0.802522,2.859616,0.569796,0.514286,0.705035,0.600840,0.095628,0.184059,0.646531,0.360000,0.540408,0.106122,0.542857,val_gen_auc_avg,0.569796,8.345653e-05
100,0.732042,0.203261,0.435198,0.142717,0.793928,0.726632,2.737678,0.559184,0.542857,0.733988,0.621849,0.095119,0.170201,0.652245,0.546122,0.511837,0.106122,0.600000,val_gen_auc_avg,0.559184,7.500000e-05
120,0.753227,0.183619,0.434329,0.095755,0.672459,0.797732,2.567471,0.742041,0.571429,0.734764,0.655462,0.120539,0.161159,0.759184,0.426122,0.483265,0.275918,0.714286,val_gen_auc_avg,0.742041,6.545085e-05
140,0.614850,0.735425,0.423112,0.520253,0.830812,0.684088,2.420701,0.695510,0.628571,0.741191,0.731092,0.122032,0.149633,0.623673,0.555918,0.511020,0.067755,0.642857,val_gen_auc_avg,0.695510,5.522642e-05
160,0.694071,0.331872,0.420998,0.228588,0.680090,0.715092,2.276562,0.718367,0.671429,0.742038,0.710084,0.126486,0.107518,0.695510,0.588571,0.391837,0.106939,0.642857,val_gen_auc_avg,0.718367,4.477358e-05
180,0.619290,0.178843,0.406100,0.047017,0.579436,0.684916,2.178881,0.665306,0.642857,0.714356,0.693277,0.108141,0.102225,0.652245,0.523265,0.370612,0.128980,0.657143,val_gen_auc_avg,0.665306,3.454915e-05
200,0.646445,0.180289,0.409674,0.047751,0.686964,0.650030,2.258261,0.727347,0.657143,0.710402,0.680672,0.101349,0.088324,0.645714,0.447347,0.512653,0.133061,0.685714,val_gen_auc_avg,0.727347,2.500000e-05
220,0.619641,0.125942,0.400047,0.023997,0.712147,0.646874,2.152492,0.727347,0.671429,0.680955,0.672269,0.100902,0.087980,0.678367,0.484898,0.504490,0.173878,0.657143,val_gen_auc_avg,0.727347,1.654347e-05
240,0.629407,0.160595,0.400869,0.042515,0.732951,0.642675,2.105285,0.671020,0.685714,0.675870,0.684874,0.094681,0.095975,0.662041,0.462857,0.444082,0.199184,0.628571,val_gen_auc_avg,0.671020,9.549150e-06
260,0.605473,0.136838,0.393076,0.031785,0.570874,0.681726,2.074613,0.640000,0.685714,0.670009,0.680672,0.067484,0.088707,0.698776,0.481633,0.555918,0.142857,0.628571,val_gen_auc_avg,0.640000,4.322727e-06
280,0.629385,0.171049,0.377472,0.059095,0.767647,0.603817,1.985210,0.651429,0.685714,0.683144,0.680672,0.082301,0.091518,0.728980,0.516735,0.456327,0.212245,0.671429,val_gen_auc_avg,0.651429,1.092620e-06
300,0.603807,0.170551,0.379272,0.046639,0.655375,0.630515,1.957662,0.686531,0.685714,0.688864,0.676471,0.077480,0.103191,0.638367,0.457143,0.585306,0.053061,0.628571,val_gen_auc_avg,0.686531,0.000000e+00
