epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.605820,1.406920,0.749097,0.724425,1.537913,1.553702,4.431098,0.535510,0.528571,0.507379,0.483193,0.206384,0.193439,0.556735,0.453061,0.547755,0.008980,0.528571,val_gen_auc_avg,0.535510,9.999726e-05
20,1.136495,0.586762,0.523472,0.475851,1.058302,1.113346,4.204949,0.535510,0.514286,0.482522,0.500000,0.173824,0.178882,0.360000,0.493878,0.544490,-0.184490,0.371429,val_gen_auc_avg,0.535510,9.890738e-05
40,0.963177,0.584540,0.463090,0.493965,1.108084,1.082945,3.387369,0.513469,0.500000,0.682579,0.504202,0.140567,0.172352,0.575510,0.597551,0.480816,-0.022041,0.500000,val_gen_auc_avg,0.513469,9.567727e-05
60,0.795325,0.495958,0.436701,0.288115,0.980370,0.939883,3.000533,0.589388,0.514286,0.728480,0.613445,0.108829,0.193813,0.488980,0.555918,0.484082,-0.066939,0.542857,val_gen_auc_avg,0.589388,9.045085e-05
80,0.786456,0.313300,0.425476,0.148073,0.828695,0.804130,2.789925,0.637551,0.514286,0.745286,0.672269,0.102036,0.180238,0.637551,0.417959,0.493061,0.144490,0.528571,val_gen_auc_avg,0.637551,8.345653e-05
100,0.724749,0.296378,0.430832,0.115279,0.823002,0.728921,2.566377,0.724898,0.542857,0.728409,0.676471,0.102374,0.164281,0.560816,0.481633,0.479184,0.079184,0.571429,val_gen_auc_avg,0.724898,7.500000e-05
120,0.641911,0.164362,0.414747,0.094795,0.702434,0.653749,2.426353,0.502857,0.528571,0.737660,0.676471,0.105191,0.143316,0.685714,0.441633,0.609796,0.075918,0.628571,val_gen_auc_avg,0.502857,6.545085e-05
140,0.666284,0.247892,0.391429,0.106713,0.713421,0.691109,2.214568,0.611429,0.542857,0.761175,0.680672,0.087921,0.134116,0.640816,0.666939,0.488163,-0.026122,0.628571,val_gen_auc_avg,0.611429,5.522642e-05
160,0.652715,0.139177,0.396704,0.016500,0.591158,0.623677,2.158918,0.707755,0.600000,0.749876,0.701681,0.097750,0.122044,0.675918,0.471020,0.584490,0.091429,0.614286,val_gen_auc_avg,0.707755,4.477358e-05
180,0.535937,0.422163,0.383915,0.262447,0.669492,0.609372,2.126392,0.676735,0.600000,0.731940,0.701681,0.100684,0.112790,0.756735,0.558367,0.497959,0.198367,0.671429,val_gen_auc_avg,0.676735,3.454915e-05
200,0.662152,0.083559,0.386969,0.031829,0.567653,0.644978,1.987819,0.744490,0.614286,0.748676,0.714286,0.100428,0.092236,0.673469,0.412245,0.527347,0.146122,0.642857,val_gen_auc_avg,0.744490,2.500000e-05
220,0.655812,0.131895,0.371815,0.012632,0.677943,0.648134,1.885543,0.667755,0.600000,0.734482,0.701681,0.093473,0.082137,0.786939,0.414694,0.474286,0.312653,0.671429,val_gen_auc_avg,0.667755,1.654347e-05
240,0.565103,0.360152,0.370224,0.190977,0.685849,0.610310,1.773691,0.556735,0.628571,0.717393,0.697479,0.075589,0.085354,0.622041,0.576327,0.448980,0.045714,0.642857,val_gen_auc_avg,0.556735,9.549150e-06
260,0.649499,0.126939,0.364838,0.015926,0.635733,0.695329,1.714113,0.648163,0.628571,0.744439,0.689076,0.092664,0.079697,0.665306,0.572245,0.566531,0.093061,0.671429,val_gen_auc_avg,0.648163,4.322727e-06
280,0.616007,0.224613,0.356005,0.064089,0.625307,0.671978,1.634540,0.715918,0.642857,0.708919,0.693277,0.076843,0.074283,0.700408,0.583673,0.485714,0.116735,0.657143,val_gen_auc_avg,0.715918,1.092620e-06
300,0.661795,0.109497,0.362692,0.021595,0.683372,0.634736,1.588056,0.646531,0.628571,0.742250,0.710084,0.045534,0.077204,0.664490,0.600000,0.514286,0.064490,0.657143,val_gen_auc_avg,0.646531,0.000000e+00
