epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.536554,1.762375,0.675151,0.705368,1.429062,1.476911,3.964651,0.424490,0.500000,0.501801,0.500000,0.167284,0.154615,0.551837,0.506122,0.431837,0.045714,0.514286,val_gen_auc_avg,0.424490,9.999726e-05
20,1.062048,0.660183,0.527858,0.422046,1.008302,1.085916,3.562801,0.476735,0.485714,0.565073,0.504202,0.184893,0.193919,0.482449,0.582041,0.444898,-0.099592,0.514286,val_gen_auc_avg,0.476735,9.890738e-05
40,0.901962,0.507933,0.460344,0.327432,0.930242,0.962223,3.234504,0.460408,0.457143,0.652496,0.584034,0.232976,0.236783,0.648163,0.515102,0.497959,0.133061,0.600000,val_gen_auc_avg,0.460408,9.567727e-05
60,0.826351,0.332925,0.461655,0.252638,0.725624,0.819242,3.036407,0.542857,0.557143,0.683991,0.668067,0.234310,0.227178,0.526531,0.484898,0.355102,0.041633,0.542857,val_gen_auc_avg,0.542857,9.045085e-05
80,0.769243,0.376405,0.440373,0.266602,0.824750,0.829964,2.896662,0.711020,0.628571,0.783631,0.722689,0.186309,0.171647,0.629388,0.493061,0.657959,-0.028571,0.557143,val_gen_auc_avg,0.711020,8.345653e-05
100,0.754613,0.201450,0.443695,0.114057,0.624187,0.744214,2.734958,0.716735,0.657143,0.752913,0.739496,0.146930,0.113691,0.548571,0.506122,0.532245,0.016327,0.542857,val_gen_auc_avg,0.716735,7.500000e-05
120,0.690061,0.335090,0.412045,0.187416,0.649021,0.636745,2.697437,0.811429,0.671429,0.749029,0.743697,0.141581,0.091462,0.642449,0.342857,0.448163,0.194286,0.585714,val_gen_auc_avg,0.811429,6.545085e-05
140,0.727919,0.210602,0.410071,0.054276,0.696887,0.767866,2.623559,0.764082,0.700000,0.728550,0.731092,0.103101,0.086237,0.651429,0.520816,0.422041,0.130612,0.657143,val_gen_auc_avg,0.764082,5.522642e-05
160,0.684072,0.140074,0.405932,0.022025,0.740603,0.714831,2.676759,0.627755,0.671429,0.748464,0.722689,0.115364,0.075381,0.635102,0.452245,0.444082,0.182857,0.585714,val_gen_auc_avg,0.627755,4.477358e-05
180,0.661206,0.192651,0.411237,0.047354,0.589477,0.705393,2.670171,0.791020,0.671429,0.758421,0.710084,0.117618,0.081548,0.635918,0.428571,0.512653,0.123265,0.600000,val_gen_auc_avg,0.791020,3.454915e-05
200,0.637368,0.169188,0.402348,0.047034,0.663740,0.645107,2.725007,0.664490,0.700000,0.757009,0.701681,0.132393,0.083024,0.666939,0.440816,0.450612,0.216327,0.628571,val_gen_auc_avg,0.664490,2.500000e-05
220,0.631392,0.218827,0.395588,0.064798,0.637976,0.636413,2.734946,0.759184,0.671429,0.729327,0.693277,0.136846,0.089043,0.688163,0.507755,0.382857,0.180408,0.671429,val_gen_auc_avg,0.759184,1.654347e-05
240,0.677942,0.119111,0.394779,0.016548,0.668686,0.633150,2.771952,0.680816,0.671429,0.755632,0.714286,0.127746,0.080907,0.688163,0.489796,0.471020,0.198367,0.642857,val_gen_auc_avg,0.680816,9.549150e-06
260,0.608245,0.266668,0.388102,0.077014,0.689918,0.674945,2.759594,0.748571,0.671429,0.740696,0.697479,0.136030,0.085448,0.656327,0.351837,0.621224,0.035102,0.657143,val_gen_auc_avg,0.748571,4.322727e-06
280,0.606625,0.119780,0.385690,0.004831,0.652490,0.596740,2.773536,0.749388,0.700000,0.734906,0.676471,0.141937,0.090683,0.645714,0.497143,0.407347,0.148571,0.557143,val_gen_auc_avg,0.749388,1.092620e-06
300,0.619820,0.171377,0.379575,0.052486,0.633866,0.681454,2.738776,0.746939,0.685714,0.713721,0.680672,0.136479,0.092275,0.768980,0.560816,0.509388,0.208163,0.700000,val_gen_auc_avg,0.746939,0.000000e+00
