epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.147169,1.851235,0.616188,0.744524,2.062919,2.091497,4.229105,0.446330,0.500000,0.505795,0.500000,0.018507,0.017254,0.558172,0.494633,0.500519,0.057652,0.500000,val_gen_auc_avg,0.446330,9.999726e-05
20,0.987814,0.543179,0.388060,0.558822,0.995005,1.066587,4.053041,0.541724,0.500000,0.534570,0.500000,0.121988,0.122271,0.552978,0.537742,0.474204,0.015235,0.506579,val_gen_auc_avg,0.541724,9.890738e-05
40,0.742461,0.391804,0.346134,0.434811,0.758243,0.716921,2.956330,0.473511,0.506579,0.509526,0.500000,0.157665,0.156283,0.606302,0.489093,0.405817,0.117209,0.559211,val_gen_auc_avg,0.473511,9.567727e-05
60,0.757772,0.235364,0.306007,0.297959,0.698668,0.632368,2.335685,0.699792,0.500000,0.682288,0.500000,0.112422,0.109655,0.515062,0.369460,0.584834,-0.069771,0.500000,val_gen_auc_avg,0.699792,9.045085e-05
80,0.626731,0.161816,0.293326,0.178639,0.636330,0.617381,2.029925,0.767832,0.526316,0.785743,0.500000,0.109148,0.079688,0.695291,0.496364,0.506925,0.188366,0.519737,val_gen_auc_avg,0.767832,8.345653e-05
100,0.702374,0.187515,0.290078,0.119702,0.747285,0.748414,1.772043,0.733553,0.559211,0.802476,0.530075,0.139699,0.118303,0.652874,0.491343,0.480783,0.161530,0.486842,val_gen_auc_avg,0.733553,7.500000e-05
120,0.656898,0.291057,0.275244,0.248194,0.738279,0.655848,1.563073,0.754155,0.625000,0.780146,0.593985,0.169075,0.149946,0.678843,0.577043,0.496018,0.101801,0.539474,val_gen_auc_avg,0.754155,6.545085e-05
140,0.743687,0.061913,0.269737,0.026884,0.647462,0.792610,1.483805,0.750000,0.677632,0.781898,0.718045,0.167971,0.150257,0.667763,0.549515,0.560422,0.107341,0.513158,val_gen_auc_avg,0.750000,5.522642e-05
160,0.670991,0.371591,0.248744,0.268567,0.671674,0.678162,1.314325,0.761600,0.703947,0.791848,0.729323,0.146245,0.156842,0.709141,0.548650,0.495152,0.160492,0.532895,val_gen_auc_avg,0.761600,4.477358e-05
180,0.720176,0.071294,0.248582,0.016538,0.683931,0.661467,1.248912,0.748096,0.697368,0.773419,0.740602,0.131238,0.140711,0.758483,0.527355,0.531337,0.227147,0.644737,val_gen_auc_avg,0.748096,3.454915e-05
200,0.674165,0.051957,0.253367,0.030444,0.770598,0.679993,1.179736,0.726801,0.703947,0.786195,0.695489,0.101714,0.120091,0.708968,0.462258,0.575312,0.133657,0.532895,val_gen_auc_avg,0.726801,2.500000e-05
220,0.607683,0.072207,0.239292,0.021546,0.763436,0.653528,1.104966,0.692001,0.690789,0.740517,0.695489,0.086718,0.102863,0.712084,0.558172,0.524584,0.153913,0.592105,val_gen_auc_avg,0.692001,1.654347e-05
240,0.716912,0.055901,0.246141,0.015930,0.732444,0.676245,1.054177,0.734591,0.703947,0.734694,0.699248,0.081353,0.083956,0.694252,0.541205,0.523199,0.153047,0.625000,val_gen_auc_avg,0.734591,9.549150e-06
260,0.660753,0.057474,0.235847,0.020541,0.693661,0.774615,1.033619,0.721607,0.703947,0.737634,0.703008,0.082168,0.080705,0.715374,0.432652,0.461219,0.254155,0.625000,val_gen_auc_avg,0.721607,4.322727e-06
280,0.651864,0.061428,0.235920,0.010068,0.651221,0.780363,1.001311,0.701697,0.703947,0.702188,0.680451,0.084412,0.073869,0.729398,0.457756,0.485976,0.243421,0.618421,val_gen_auc_avg,0.701697,1.092620e-06
300,0.613797,0.235936,0.248743,0.181652,0.635142,0.734284,0.997834,0.713643,0.684211,0.718921,0.684211,0.077752,0.078681,0.712604,0.552458,0.475416,0.160145,0.598684,val_gen_auc_avg,0.713643,0.000000e+00
