epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.448995,2.201125,0.642596,0.798178,1.458821,1.463621,3.705517,0.438712,0.500000,0.494771,0.500000,0.034843,0.031515,0.566828,0.458276,0.515928,0.050900,0.500000,val_gen_auc_avg,0.438712,9.999726e-05
20,0.909514,0.437631,0.402541,0.539452,0.972382,0.943109,3.465912,0.524758,0.500000,0.576912,0.500000,0.046632,0.051534,0.418629,0.494633,0.522334,-0.103705,0.500000,val_gen_auc_avg,0.524758,9.890738e-05
40,0.829659,0.351775,0.347241,0.368422,0.867084,0.919095,2.714834,0.485976,0.500000,0.505399,0.500000,0.050782,0.046630,0.477839,0.476801,0.565443,-0.087604,0.493421,val_gen_auc_avg,0.485976,9.567727e-05
60,0.678818,0.356006,0.314275,0.235563,0.752230,0.725255,2.301723,0.748788,0.500000,0.763469,0.500000,0.071533,0.057317,0.485111,0.428324,0.543975,-0.058864,0.493421,val_gen_auc_avg,0.748788,9.045085e-05
80,0.658404,0.211121,0.300549,0.150397,0.728685,0.791069,2.023867,0.756406,0.519737,0.825824,0.500000,0.108895,0.076261,0.635734,0.510907,0.495152,0.124827,0.486842,val_gen_auc_avg,0.756406,8.345653e-05
100,0.641399,0.119914,0.310218,0.056233,0.683631,0.768765,1.783858,0.722299,0.532895,0.866527,0.522556,0.145035,0.106321,0.688885,0.514370,0.483899,0.174515,0.585526,val_gen_auc_avg,0.722299,7.500000e-05
120,0.707156,0.076515,0.283766,0.062433,0.707741,0.652294,1.579880,0.734072,0.513158,0.865792,0.526316,0.159181,0.109876,0.689751,0.614266,0.383483,0.075485,0.592105,val_gen_auc_avg,0.734072,6.545085e-05
140,0.656701,0.064193,0.264322,0.049595,0.744924,0.631028,1.461252,0.710353,0.546053,0.875403,0.537594,0.184712,0.147547,0.741690,0.532375,0.567867,0.173823,0.578947,val_gen_auc_avg,0.710353,5.522642e-05
160,0.705659,0.119707,0.268509,0.054883,0.636713,0.634534,1.347960,0.748096,0.598684,0.851885,0.627820,0.222116,0.158208,0.694425,0.490478,0.484938,0.203947,0.585526,val_gen_auc_avg,0.748096,4.477358e-05
180,0.656223,0.068267,0.267205,0.021079,0.687098,0.653711,1.282963,0.693560,0.651316,0.873424,0.740602,0.186508,0.141241,0.695810,0.516447,0.539474,0.156337,0.585526,val_gen_auc_avg,0.693560,3.454915e-05
200,0.696888,0.058969,0.266541,0.018360,0.727154,0.672169,1.186722,0.680055,0.644737,0.857256,0.812030,0.171112,0.125102,0.713643,0.469010,0.568560,0.145083,0.644737,val_gen_auc_avg,0.680055,2.500000e-05
