epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.511316,2.128622,0.632423,0.715837,1.485193,1.482168,3.571676,0.519737,0.500000,0.528294,0.500000,0.010729,0.011595,0.526316,0.379501,0.534453,-0.008137,0.500000,val_gen_auc_avg,0.519737,9.999726e-05
20,0.857413,0.516533,0.347165,0.595876,0.922833,0.976884,3.254727,0.461565,0.500000,0.473628,0.500000,0.050215,0.054135,0.511080,0.414474,0.543629,-0.032548,0.500000,val_gen_auc_avg,0.461565,9.890738e-05
40,0.816243,0.427926,0.342802,0.509963,0.848544,0.890043,2.636682,0.495845,0.500000,0.496976,0.500000,0.067549,0.067886,0.484418,0.504675,0.495325,-0.020256,0.493421,val_gen_auc_avg,0.495845,9.567727e-05
60,0.801100,0.319649,0.331876,0.386341,0.737434,0.772126,2.316799,0.497576,0.500000,0.624512,0.500000,0.109339,0.076808,0.455679,0.523373,0.542071,-0.086392,0.493421,val_gen_auc_avg,0.497576,9.045085e-05
80,0.665475,0.223558,0.315729,0.190668,0.724049,0.702409,2.091559,0.618248,0.500000,0.806490,0.518797,0.160157,0.121168,0.604138,0.512292,0.523373,0.080765,0.532895,val_gen_auc_avg,0.618248,8.345653e-05
100,0.693579,0.130264,0.317843,0.127038,0.647382,0.656650,1.834854,0.639024,0.618421,0.841936,0.563910,0.217991,0.126186,0.587084,0.436634,0.592105,-0.005021,0.526316,val_gen_auc_avg,0.639024,7.500000e-05
120,0.631435,0.138890,0.281426,0.141062,0.591419,0.604565,1.640342,0.644391,0.598684,0.846176,0.635338,0.221103,0.133730,0.541898,0.555921,0.496018,-0.014024,0.532895,val_gen_auc_avg,0.644391,6.545085e-05
140,0.602993,0.176599,0.269674,0.161232,0.695622,0.645138,1.552309,0.611496,0.578947,0.873989,0.661654,0.221533,0.142006,0.568906,0.513677,0.459314,0.055229,0.546053,val_gen_auc_avg,0.611496,5.522642e-05
160,0.622536,0.146326,0.271289,0.093733,0.648183,0.671206,1.380612,0.619114,0.598684,0.865792,0.631579,0.261131,0.157357,0.611842,0.490132,0.475069,0.121711,0.546053,val_gen_auc_avg,0.619114,4.477358e-05
180,0.636461,0.094223,0.269742,0.057423,0.595269,0.634250,1.360225,0.640928,0.552632,0.850189,0.578947,0.233584,0.149213,0.563539,0.521295,0.595568,-0.032029,0.532895,val_gen_auc_avg,0.640928,3.454915e-05
200,0.628841,0.074411,0.261871,0.069959,0.730164,0.601722,1.217518,0.616170,0.500000,0.792018,0.526316,0.201211,0.150542,0.633310,0.529605,0.579294,0.054017,0.572368,val_gen_auc_avg,0.616170,2.500000e-05
220,0.689628,0.097509,0.265712,0.055042,0.805564,0.763847,1.118264,0.632271,0.546053,0.814687,0.545113,0.210805,0.133801,0.548476,0.520083,0.525970,0.022507,0.486842,val_gen_auc_avg,0.632271,1.654347e-05
240,0.600258,0.056837,0.252279,0.029631,0.717841,0.737601,1.066668,0.585526,0.532895,0.770875,0.545113,0.215093,0.132685,0.589681,0.502078,0.556094,0.033587,0.539474,val_gen_auc_avg,0.585526,9.549150e-06
260,0.675003,0.170270,0.255878,0.147667,0.758605,0.672621,1.058150,0.602493,0.539474,0.808864,0.556391,0.212565,0.133638,0.585526,0.495672,0.561461,0.024065,0.506579,val_gen_auc_avg,0.602493,4.322727e-06
280,0.559415,0.326266,0.259206,0.286656,0.676803,0.647447,1.057747,0.634868,0.539474,0.814687,0.552632,0.203672,0.128450,0.601281,0.446849,0.543629,0.057652,0.585526,val_gen_auc_avg,0.634868,1.092620e-06
300,0.667718,0.060402,0.253571,0.021216,0.730840,0.580357,1.021767,0.577389,0.559211,0.804002,0.545113,0.197978,0.138273,0.599550,0.475589,0.531163,0.068386,0.546053,val_gen_auc_avg,0.577389,0.000000e+00
