epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.315946,1.791164,0.635422,0.687610,1.399058,1.380951,3.725636,0.446531,0.485714,0.493892,0.500000,0.144518,0.133598,0.444082,0.546939,0.596735,-0.152653,0.485714,val_gen_auc_avg,0.446531,9.999726e-05
20,1.084074,0.770824,0.482002,0.440607,1.014296,1.144973,3.480425,0.518367,0.457143,0.491985,0.508403,0.218483,0.229655,0.592653,0.510204,0.523265,0.069388,0.571429,val_gen_auc_avg,0.518367,9.890738e-05
40,0.843124,0.581326,0.468671,0.385209,1.065971,1.007815,2.987130,0.607347,0.542857,0.531883,0.521008,0.199520,0.223229,0.429388,0.462857,0.537143,-0.107755,0.428571,val_gen_auc_avg,0.607347,9.567727e-05
60,0.822978,0.650267,0.436277,0.382466,0.851628,0.905902,2.734406,0.657959,0.542857,0.719088,0.596639,0.183151,0.233086,0.444898,0.617143,0.518367,-0.172245,0.542857,val_gen_auc_avg,0.657959,9.045085e-05
80,0.811742,0.635267,0.425658,0.354831,0.806471,0.897333,2.674629,0.705306,0.557143,0.728762,0.701681,0.179165,0.190648,0.582857,0.497143,0.585306,-0.002449,0.600000,val_gen_auc_avg,0.705306,8.345653e-05
100,0.694280,0.285996,0.434530,0.153502,0.818576,0.769107,2.694558,0.658776,0.600000,0.712238,0.697479,0.174156,0.162887,0.493061,0.528980,0.600000,-0.106939,0.457143,val_gen_auc_avg,0.658776,7.500000e-05
120,0.656460,0.195858,0.426419,0.053422,0.737503,0.680728,2.688651,0.674286,0.657143,0.734341,0.710084,0.166104,0.131206,0.625306,0.511020,0.360816,0.114286,0.657143,val_gen_auc_avg,0.674286,6.545085e-05
140,0.645144,0.124128,0.408167,0.044460,0.710283,0.657908,2.563009,0.644898,0.600000,0.745851,0.689076,0.174887,0.107816,0.771429,0.434286,0.484082,0.287347,0.685714,val_gen_auc_avg,0.644898,5.522642e-05
160,0.703683,0.150735,0.398937,0.036446,0.615961,0.703172,2.617989,0.760816,0.671429,0.727562,0.680672,0.179832,0.114498,0.650612,0.532245,0.511837,0.118367,0.571429,val_gen_auc_avg,0.760816,4.477358e-05
180,0.582249,0.154707,0.394339,0.030782,0.657528,0.647309,2.505287,0.762449,0.642857,0.702210,0.689076,0.173005,0.115472,0.676735,0.478367,0.428571,0.198367,0.585714,val_gen_auc_avg,0.762449,3.454915e-05
200,0.569655,0.493029,0.395447,0.274195,0.675832,0.634093,2.448017,0.704490,0.614286,0.702705,0.684874,0.159276,0.107982,0.781224,0.459592,0.395102,0.321633,0.742857,val_gen_auc_avg,0.704490,2.500000e-05
220,0.606267,0.227096,0.390392,0.101295,0.601461,0.624558,2.243717,0.705306,0.657143,0.700374,0.672269,0.160386,0.106685,0.687347,0.560000,0.445714,0.127347,0.642857,val_gen_auc_avg,0.705306,1.654347e-05
240,0.592708,0.152495,0.371055,0.023777,0.684262,0.614500,2.173604,0.746939,0.657143,0.731728,0.684874,0.136277,0.098048,0.635102,0.457143,0.445714,0.177959,0.671429,val_gen_auc_avg,0.746939,9.549150e-06
260,0.649284,0.113906,0.375036,0.017491,0.582778,0.587400,2.062823,0.690612,0.657143,0.699174,0.684874,0.132404,0.093579,0.667755,0.503673,0.462857,0.164082,0.571429,val_gen_auc_avg,0.690612,4.322727e-06
280,0.612993,0.125603,0.362156,0.024011,0.616841,0.637767,2.012546,0.750204,0.685714,0.718946,0.672269,0.162960,0.090359,0.705306,0.591837,0.502041,0.113469,0.657143,val_gen_auc_avg,0.750204,1.092620e-06
300,0.597891,0.164085,0.378255,0.061992,0.619089,0.637312,1.938897,0.630204,0.642857,0.710331,0.672269,0.133700,0.083712,0.722449,0.481633,0.551837,0.170612,0.685714,val_gen_auc_avg,0.630204,0.000000e+00
