epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.460343,1.810911,0.648355,0.703514,1.485045,1.486896,4.574627,0.448980,0.485714,0.508297,0.504202,0.122045,0.118121,0.446531,0.313469,0.522449,-0.075918,0.500000,val_gen_auc_avg,0.448980,9.999726e-05
20,1.170617,0.607134,0.538147,0.437012,1.167535,1.270459,4.143965,0.459592,0.528571,0.527011,0.483193,0.205795,0.196568,0.462857,0.453061,0.524898,-0.062041,0.500000,val_gen_auc_avg,0.459592,9.890738e-05
40,0.923495,0.762913,0.463891,0.359282,1.009945,0.958022,3.285303,0.660408,0.500000,0.598545,0.504202,0.203545,0.214188,0.433469,0.414694,0.590204,-0.156735,0.457143,val_gen_auc_avg,0.660408,9.567727e-05
60,0.815910,0.310864,0.452588,0.247366,0.962429,0.876601,3.135678,0.589388,0.500000,0.642963,0.550420,0.154262,0.177343,0.634286,0.535510,0.551837,0.082449,0.514286,val_gen_auc_avg,0.589388,9.045085e-05
80,0.800040,0.295733,0.456276,0.201524,0.835697,0.842246,3.044760,0.616327,0.514286,0.688652,0.596639,0.115133,0.198511,0.640816,0.433469,0.584490,0.056327,0.600000,val_gen_auc_avg,0.616327,8.345653e-05
100,0.831533,0.161847,0.435499,0.060784,0.951672,0.819891,3.019396,0.683265,0.528571,0.725867,0.680672,0.133004,0.165668,0.651429,0.479184,0.445714,0.172245,0.642857,val_gen_auc_avg,0.683265,7.500000e-05
120,0.730477,0.299714,0.424388,0.077838,0.662147,0.783663,2.962500,0.696327,0.571429,0.738295,0.705882,0.141008,0.147029,0.763265,0.463673,0.551837,0.211429,0.685714,val_gen_auc_avg,0.696327,6.545085e-05
140,0.630576,0.636581,0.443571,0.383059,0.809489,0.696393,2.849406,0.773061,0.614286,0.723678,0.722689,0.160392,0.116437,0.710204,0.453878,0.534694,0.175510,0.714286,val_gen_auc_avg,0.773061,5.522642e-05
160,0.664564,0.253333,0.438925,0.197318,0.648322,0.695519,2.860687,0.831020,0.714286,0.757785,0.718487,0.132752,0.102209,0.748571,0.553469,0.511837,0.195102,0.728571,val_gen_auc_avg,0.831020,4.477358e-05
180,0.661688,0.226230,0.409978,0.052364,0.628148,0.719539,2.789649,0.813061,0.714286,0.745004,0.710084,0.139702,0.088286,0.777959,0.604898,0.442449,0.173061,0.728571,val_gen_auc_avg,0.813061,3.454915e-05
200,0.660012,0.167173,0.407321,0.044638,0.713348,0.660795,2.624040,0.852245,0.757143,0.745357,0.718487,0.129378,0.080070,0.827755,0.368163,0.527347,0.300408,0.785714,val_gen_auc_avg,0.852245,2.500000e-05
220,0.642009,0.139060,0.398368,0.018792,0.751295,0.666905,2.480923,0.797551,0.771429,0.712167,0.697479,0.121720,0.077680,0.719184,0.435102,0.475918,0.243265,0.757143,val_gen_auc_avg,0.797551,1.654347e-05
240,0.676315,0.145462,0.394671,0.021375,0.785383,0.685015,2.316204,0.768163,0.771429,0.736671,0.689076,0.117631,0.081334,0.646531,0.457959,0.391837,0.188571,0.671429,val_gen_auc_avg,0.768163,9.549150e-06
260,0.648521,0.177316,0.398648,0.041524,0.621236,0.718862,2.202551,0.791020,0.785714,0.714780,0.701681,0.126361,0.080197,0.778776,0.382857,0.565714,0.213061,0.685714,val_gen_auc_avg,0.791020,4.322727e-06
280,0.667510,0.176270,0.384966,0.045064,0.810451,0.641064,2.131221,0.841633,0.785714,0.715310,0.697479,0.132754,0.092880,0.756735,0.625306,0.513469,0.131429,0.742857,val_gen_auc_avg,0.841633,1.092620e-06
300,0.642007,0.222142,0.384669,0.083184,0.691415,0.668195,2.030938,0.788571,0.757143,0.738295,0.697479,0.155526,0.106916,0.662857,0.451429,0.574694,0.088163,0.657143,val_gen_auc_avg,0.788571,0.000000e+00
