epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.179466,1.635113,0.684588,0.735006,2.117824,2.081655,4.406467,0.486531,0.500000,0.500247,0.483193,0.241425,0.239828,0.473469,0.629388,0.480816,-0.155918,0.442857,val_gen_auc_avg,0.486531,9.999726e-05
20,1.200260,0.572909,0.506699,0.372880,1.383603,1.172239,4.166468,0.530612,0.542857,0.491844,0.500000,0.244754,0.244344,0.492245,0.475918,0.467755,0.016327,0.457143,val_gen_auc_avg,0.530612,9.890738e-05
40,0.934258,0.535841,0.453601,0.285861,1.087795,1.009893,3.514688,0.464490,0.442857,0.543606,0.521008,0.248901,0.239876,0.564082,0.651429,0.428571,-0.087347,0.557143,val_gen_auc_avg,0.464490,9.567727e-05
60,0.804739,0.457430,0.469312,0.321376,0.733140,0.843548,3.183927,0.576327,0.600000,0.715769,0.663866,0.216347,0.233140,0.484082,0.492245,0.462041,-0.008163,0.442857,val_gen_auc_avg,0.576327,9.045085e-05
80,0.740561,0.487171,0.405669,0.281302,0.815868,0.774642,2.996368,0.790204,0.585714,0.724737,0.676471,0.196720,0.199745,0.659592,0.493061,0.463673,0.166531,0.585714,val_gen_auc_avg,0.790204,8.345653e-05
100,0.806528,0.207642,0.399529,0.041679,0.844361,0.713486,2.886279,0.733061,0.557143,0.692677,0.668067,0.171598,0.165332,0.746122,0.489796,0.488980,0.256327,0.671429,val_gen_auc_avg,0.733061,7.500000e-05
120,0.672497,0.143746,0.406366,0.037924,0.689736,0.712779,2.685274,0.759184,0.571429,0.722477,0.663866,0.143200,0.141113,0.771429,0.511837,0.459592,0.259592,0.714286,val_gen_auc_avg,0.759184,6.545085e-05
140,0.672049,0.171258,0.390295,0.050663,0.763171,0.630354,2.517323,0.701224,0.628571,0.730245,0.693277,0.121570,0.111158,0.714286,0.462041,0.505306,0.208980,0.671429,val_gen_auc_avg,0.701224,5.522642e-05
160,0.642451,0.445516,0.379053,0.286808,0.737284,0.727960,2.399506,0.748571,0.642857,0.718735,0.642857,0.100919,0.100755,0.693878,0.444082,0.598367,0.095510,0.700000,val_gen_auc_avg,0.748571,4.477358e-05
180,0.631112,0.501284,0.378129,0.217141,0.576560,0.663255,2.346460,0.775510,0.657143,0.727491,0.638655,0.067542,0.093398,0.802449,0.349388,0.585306,0.217143,0.700000,val_gen_auc_avg,0.775510,3.454915e-05
200,0.642634,0.138920,0.352126,0.024867,0.636353,0.626909,2.218909,0.746939,0.685714,0.723042,0.630252,0.065193,0.083196,0.769796,0.502041,0.480816,0.267755,0.714286,val_gen_auc_avg,0.746939,2.500000e-05
220,0.617359,0.369576,0.373809,0.206758,0.553408,0.687888,2.084562,0.760000,0.685714,0.727703,0.600840,0.050466,0.079306,0.755918,0.453061,0.522449,0.233469,0.671429,val_gen_auc_avg,0.760000,1.654347e-05
240,0.626414,0.105213,0.363493,0.018313,0.786082,0.645001,2.084165,0.742041,0.700000,0.701645,0.592437,0.046551,0.072345,0.669388,0.483265,0.462857,0.186122,0.700000,val_gen_auc_avg,0.742041,9.549150e-06
260,0.553539,0.256324,0.386667,0.139463,0.680520,0.631620,1.969769,0.734694,0.700000,0.716051,0.588235,0.054119,0.057459,0.764082,0.380408,0.368163,0.383673,0.714286,val_gen_auc_avg,0.734694,4.322727e-06
280,0.563559,0.229656,0.376258,0.100605,0.564645,0.626643,1.894473,0.817143,0.714286,0.666196,0.588235,0.062160,0.048820,0.732245,0.515102,0.448163,0.217143,0.728571,val_gen_auc_avg,0.817143,1.092620e-06
300,0.571195,0.148382,0.364759,0.045967,0.723689,0.607565,1.831691,0.750204,0.728571,0.636678,0.575630,0.045162,0.043196,0.726531,0.438367,0.496327,0.230204,0.671429,val_gen_auc_avg,0.750204,0.000000e+00
