epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.541001,1.489969,0.679832,0.709571,1.437712,1.445820,4.222733,0.380408,0.414286,0.510840,0.512605,0.183757,0.182060,0.521633,0.453878,0.488163,0.033469,0.542857,val_gen_auc_avg,0.380408,9.999726e-05
20,1.234687,0.576153,0.546902,0.441800,1.076481,1.243605,4.000646,0.538776,0.528571,0.523621,0.542017,0.190545,0.193345,0.667755,0.533061,0.544490,0.123265,0.585714,val_gen_auc_avg,0.538776,9.890738e-05
40,0.996563,0.458264,0.492379,0.365300,1.008254,1.073953,3.439303,0.694694,0.514286,0.529553,0.491597,0.185984,0.185967,0.583673,0.569796,0.509388,0.013878,0.628571,val_gen_auc_avg,0.694694,9.567727e-05
60,0.890262,0.604094,0.481025,0.433546,0.837409,0.922616,3.272668,0.616327,0.514286,0.676365,0.533613,0.119329,0.169723,0.586939,0.565714,0.457143,0.021224,0.500000,val_gen_auc_avg,0.616327,9.045085e-05
80,0.925402,0.292991,0.466819,0.263779,0.993047,0.973139,3.308586,0.752653,0.542857,0.730598,0.659664,0.108396,0.187169,0.694694,0.477551,0.456327,0.217143,0.557143,val_gen_auc_avg,0.752653,8.345653e-05
100,0.777030,0.243754,0.447631,0.125809,0.808207,0.719275,3.452824,0.784490,0.628571,0.734200,0.680672,0.128133,0.136922,0.579592,0.640000,0.466939,-0.060408,0.528571,val_gen_auc_avg,0.784490,7.500000e-05
120,0.714018,0.271033,0.437901,0.060187,0.686379,0.736149,3.237568,0.799184,0.671429,0.738578,0.710084,0.132121,0.117762,0.641633,0.414694,0.468571,0.173061,0.600000,val_gen_auc_avg,0.799184,6.545085e-05
140,0.709545,0.203670,0.423923,0.087182,0.777393,0.669758,3.335279,0.788571,0.685714,0.739919,0.714286,0.126236,0.088817,0.662041,0.513469,0.463673,0.148571,0.614286,val_gen_auc_avg,0.788571,5.522642e-05
160,0.656539,0.369290,0.428432,0.232456,0.738258,0.718906,3.277941,0.702857,0.657143,0.743168,0.714286,0.130025,0.100519,0.720000,0.325714,0.554286,0.165714,0.628571,val_gen_auc_avg,0.702857,4.477358e-05
180,0.656804,0.358651,0.414442,0.205331,0.592103,0.668743,3.206674,0.816327,0.700000,0.734835,0.710084,0.120014,0.106028,0.738776,0.423673,0.540408,0.198367,0.714286,val_gen_auc_avg,0.816327,3.454915e-05
200,0.712282,0.159063,0.402561,0.039591,0.720313,0.693001,3.313270,0.798367,0.685714,0.740908,0.710084,0.125401,0.103777,0.737959,0.506122,0.531429,0.206531,0.628571,val_gen_auc_avg,0.798367,2.500000e-05
220,0.633937,0.274991,0.402250,0.255517,0.608934,0.687207,3.133795,0.808980,0.700000,0.716192,0.701681,0.120447,0.090767,0.645714,0.551837,0.477551,0.093878,0.614286,val_gen_auc_avg,0.808980,1.654347e-05
240,0.644215,0.109681,0.398660,0.021260,0.772027,0.663503,3.070850,0.821224,0.714286,0.688723,0.689076,0.108004,0.086077,0.682449,0.424490,0.456327,0.226122,0.628571,val_gen_auc_avg,0.821224,9.549150e-06
260,0.586743,0.278828,0.420904,0.157944,0.698024,0.650763,2.997615,0.733878,0.700000,0.679613,0.689076,0.122075,0.090019,0.768980,0.484898,0.471837,0.284082,0.742857,val_gen_auc_avg,0.733878,4.322727e-06
280,0.579642,0.297211,0.408299,0.147265,0.585260,0.641754,2.848829,0.854694,0.714286,0.705529,0.697479,0.108007,0.093276,0.638367,0.583673,0.396735,0.054694,0.600000,val_gen_auc_avg,0.854694,1.092620e-06
300,0.598998,0.206007,0.405287,0.044318,0.716137,0.625305,2.797007,0.764898,0.700000,0.710190,0.689076,0.113221,0.087030,0.742041,0.316735,0.468571,0.273469,0.714286,val_gen_auc_avg,0.764898,0.000000e+00
