epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.535372,1.763793,0.675299,0.703353,1.432057,1.482848,3.962576,0.428571,0.500000,0.542264,0.504202,0.166043,0.154995,0.539592,0.504490,0.430204,0.035102,0.528571,val_gen_auc_avg,0.428571,9.999726e-05
20,0.968446,0.603608,0.504902,0.413816,1.104589,1.152886,3.452712,0.551837,0.500000,0.513029,0.462185,0.216977,0.218775,0.498776,0.543673,0.580408,-0.081633,0.485714,val_gen_auc_avg,0.551837,9.890738e-05
40,0.866173,0.414999,0.452228,0.326321,0.924128,0.974096,3.082979,0.666939,0.628571,0.609773,0.592437,0.216805,0.232310,0.384490,0.516735,0.478367,-0.132245,0.428571,val_gen_auc_avg,0.666939,9.567727e-05
60,0.839647,0.274911,0.455799,0.223645,0.690125,0.821185,2.911044,0.623673,0.528571,0.627992,0.584034,0.221722,0.231017,0.553469,0.495510,0.462857,0.057959,0.500000,val_gen_auc_avg,0.623673,9.045085e-05
80,0.728472,0.541215,0.406957,0.342040,0.784230,0.781572,2.792908,0.715918,0.657143,0.746699,0.726891,0.186967,0.209119,0.695510,0.524082,0.512653,0.171429,0.585714,val_gen_auc_avg,0.715918,8.345653e-05
100,0.776046,0.289814,0.397576,0.088347,0.647483,0.752896,2.815083,0.771429,0.671429,0.741614,0.714286,0.157839,0.199157,0.640816,0.568980,0.427755,0.071837,0.600000,val_gen_auc_avg,0.771429,7.500000e-05
120,0.740286,0.468988,0.378650,0.238808,0.704256,0.660652,2.868539,0.734694,0.657143,0.719723,0.705882,0.172110,0.195413,0.702041,0.481633,0.409796,0.220408,0.614286,val_gen_auc_avg,0.734694,6.545085e-05
140,0.718233,0.134453,0.390526,0.015817,0.676889,0.750850,2.813008,0.745306,0.714286,0.745710,0.722689,0.179993,0.158979,0.675102,0.663673,0.445714,0.011429,0.571429,val_gen_auc_avg,0.745306,5.522642e-05
160,0.684873,0.116517,0.375296,0.034129,0.797671,0.724593,2.664812,0.760816,0.700000,0.740061,0.693277,0.158592,0.144188,0.608163,0.442449,0.502041,0.106122,0.614286,val_gen_auc_avg,0.760816,4.477358e-05
180,0.691884,0.214283,0.373579,0.021856,0.564040,0.728117,2.393529,0.705306,0.685714,0.749382,0.697479,0.175153,0.121374,0.595918,0.457143,0.589388,0.006531,0.600000,val_gen_auc_avg,0.705306,3.454915e-05
200,0.691097,0.128357,0.367648,0.021978,0.708348,0.688935,2.282546,0.782857,0.714286,0.733705,0.705882,0.181542,0.124088,0.674286,0.586939,0.387755,0.087347,0.614286,val_gen_auc_avg,0.782857,2.500000e-05
220,0.702098,0.195751,0.369868,0.079400,0.665276,0.675092,2.123614,0.728980,0.685714,0.728268,0.697479,0.122153,0.089004,0.747755,0.473469,0.364898,0.274286,0.657143,val_gen_auc_avg,0.728980,1.654347e-05
240,0.736626,0.112992,0.344765,0.009202,0.721037,0.668957,2.025742,0.737959,0.671429,0.714639,0.659664,0.149440,0.078774,0.728163,0.513469,0.524898,0.203265,0.671429,val_gen_auc_avg,0.737959,9.549150e-06
260,0.666586,0.171194,0.354714,0.067021,0.755985,0.738215,1.911414,0.740408,0.714286,0.700657,0.693277,0.146133,0.087532,0.734694,0.429388,0.568163,0.166531,0.657143,val_gen_auc_avg,0.740408,4.322727e-06
280,0.665019,0.118460,0.345749,0.015499,0.700656,0.637397,1.805812,0.774694,0.700000,0.736883,0.684874,0.158029,0.080459,0.722449,0.459592,0.378776,0.262857,0.657143,val_gen_auc_avg,0.774694,1.092620e-06
300,0.691144,0.160441,0.339920,0.017722,0.665651,0.740542,1.732533,0.775510,0.700000,0.704117,0.689076,0.140032,0.078873,0.760000,0.630204,0.482449,0.129796,0.628571,val_gen_auc_avg,0.775510,0.000000e+00
