epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.315950,1.704095,0.568915,0.689211,1.328874,1.319547,3.564175,0.554709,0.500000,0.533552,0.500000,0.038725,0.038325,0.571676,0.474377,0.539993,0.031683,0.500000,val_gen_auc_avg,0.554709,9.999726e-05
20,0.792530,0.481946,0.378520,0.639566,0.795582,0.754998,3.173764,0.459661,0.500000,0.523320,0.500000,0.050618,0.054983,0.473684,0.482341,0.523546,-0.049861,0.500000,val_gen_auc_avg,0.459661,9.890738e-05
40,0.730316,0.396212,0.349844,0.541569,0.724173,0.662688,2.665871,0.638331,0.500000,0.511787,0.500000,0.065147,0.061401,0.531510,0.424688,0.486150,0.045360,0.506579,val_gen_auc_avg,0.638331,9.567727e-05
60,0.674891,0.280866,0.339994,0.502417,0.745033,0.716436,2.338806,0.591413,0.500000,0.596585,0.500000,0.096792,0.086106,0.504848,0.450139,0.573061,-0.068213,0.513158,val_gen_auc_avg,0.591413,9.045085e-05
80,0.616003,0.263010,0.305515,0.333300,0.653136,0.678470,2.110537,0.541551,0.486842,0.647860,0.500000,0.177519,0.096884,0.465893,0.488400,0.479398,-0.022507,0.500000,val_gen_auc_avg,0.541551,8.345653e-05
100,0.646712,0.186520,0.289267,0.165085,0.754501,0.718713,1.988708,0.632618,0.598684,0.785403,0.533835,0.252426,0.144251,0.524065,0.547957,0.490997,-0.023892,0.519737,val_gen_auc_avg,0.632618,7.500000e-05
120,0.711034,0.142241,0.275852,0.138695,0.668333,0.672655,1.841069,0.599723,0.572368,0.777093,0.665414,0.221956,0.178748,0.504328,0.461392,0.510042,-0.005713,0.513158,val_gen_auc_avg,0.599723,6.545085e-05
140,0.662741,0.112024,0.271479,0.049822,0.689427,0.653286,1.722347,0.590893,0.592105,0.766635,0.695489,0.149355,0.162594,0.635561,0.465028,0.511600,0.123961,0.585526,val_gen_auc_avg,0.590893,5.522642e-05
160,0.660389,0.166694,0.278695,0.088722,0.686254,0.638126,1.596699,0.595741,0.552632,0.759455,0.725564,0.083285,0.127232,0.631925,0.428151,0.461738,0.170187,0.605263,val_gen_auc_avg,0.595741,4.477358e-05
180,0.627947,0.245920,0.254787,0.260892,0.582690,0.652809,1.386712,0.571070,0.546053,0.752502,0.710526,0.059327,0.089705,0.604917,0.473338,0.551420,0.053497,0.572368,val_gen_auc_avg,0.571070,3.454915e-05
200,0.667444,0.110419,0.244843,0.083115,0.641220,0.686906,1.301833,0.647853,0.559211,0.757759,0.699248,0.055339,0.073799,0.500693,0.436288,0.459488,0.041205,0.539474,val_gen_auc_avg,0.647853,2.500000e-05
220,0.670483,0.077619,0.259133,0.042333,0.707373,0.633599,1.230821,0.581544,0.546053,0.733563,0.687970,0.046220,0.067624,0.613920,0.499654,0.463816,0.114266,0.546053,val_gen_auc_avg,0.581544,1.654347e-05
240,0.635363,0.096817,0.249732,0.036834,0.646833,0.582479,1.162573,0.588123,0.539474,0.729380,0.691729,0.038240,0.052689,0.617209,0.522334,0.422438,0.094875,0.546053,val_gen_auc_avg,0.588123,9.549150e-06
260,0.670952,0.108956,0.250823,0.065808,0.695677,0.636340,1.140791,0.565616,0.546053,0.714625,0.691729,0.042346,0.045858,0.559037,0.528913,0.503982,0.030125,0.559211,val_gen_auc_avg,0.565616,4.322727e-06
280,0.678992,0.091680,0.256923,0.063798,0.755281,0.666969,1.092236,0.547611,0.552632,0.722144,0.665414,0.047960,0.049856,0.561807,0.497576,0.518525,0.043283,0.572368,val_gen_auc_avg,0.547611,1.092620e-06
300,0.632838,0.083531,0.257210,0.048063,0.755653,0.782224,1.080882,0.585180,0.539474,0.697496,0.676692,0.046969,0.052587,0.576004,0.470395,0.487708,0.088296,0.546053,val_gen_auc_avg,0.585180,0.000000e+00
