epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.579821,1.651262,0.687219,0.691546,1.627161,1.664585,3.995640,0.534694,0.514286,0.507803,0.487395,0.174734,0.172407,0.392653,0.517551,0.488163,-0.124898,0.400000,val_gen_auc_avg,0.534694,9.999726e-05
20,1.097577,0.655121,0.487374,0.578864,1.091612,1.089555,3.632933,0.566531,0.585714,0.535061,0.516807,0.199133,0.208736,0.565714,0.541224,0.500408,0.024490,0.542857,val_gen_auc_avg,0.566531,9.890738e-05
40,0.856029,0.620806,0.473037,0.384567,1.069257,0.915630,3.142850,0.620408,0.571429,0.493609,0.533613,0.224303,0.232930,0.582041,0.582857,0.395918,-0.000816,0.571429,val_gen_auc_avg,0.620408,9.567727e-05
60,0.805197,0.323896,0.455749,0.212685,0.844876,0.865428,2.867483,0.622041,0.571429,0.643599,0.596639,0.198933,0.224898,0.515918,0.546939,0.560000,-0.044082,0.514286,val_gen_auc_avg,0.622041,9.045085e-05
80,0.752339,0.445542,0.427140,0.257754,0.718207,0.796098,2.665065,0.671837,0.557143,0.688087,0.651261,0.187336,0.214294,0.585306,0.609796,0.504490,-0.024490,0.557143,val_gen_auc_avg,0.671837,8.345653e-05
100,0.738125,0.309670,0.407860,0.124576,0.881561,0.814829,2.613880,0.746939,0.614286,0.700445,0.672269,0.155452,0.157878,0.658776,0.506122,0.585306,0.073469,0.557143,val_gen_auc_avg,0.746939,7.500000e-05
120,0.714675,0.129402,0.422041,0.008456,0.789515,0.727636,2.599156,0.723265,0.585714,0.725231,0.714286,0.139107,0.115186,0.648163,0.617959,0.314286,0.030204,0.614286,val_gen_auc_avg,0.723265,6.545085e-05
140,0.663762,0.139494,0.402202,0.029624,0.701144,0.670771,2.540015,0.665306,0.585714,0.707436,0.676471,0.185200,0.124545,0.778776,0.373061,0.564082,0.214694,0.585714,val_gen_auc_avg,0.665306,5.522642e-05
160,0.750659,0.124784,0.391798,0.016532,0.668242,0.721075,2.466924,0.773061,0.671429,0.722195,0.697479,0.165136,0.118422,0.815510,0.429388,0.505306,0.310204,0.742857,val_gen_auc_avg,0.773061,4.477358e-05
180,0.607411,0.124513,0.384376,0.026567,0.655713,0.647674,2.384978,0.804898,0.714286,0.737942,0.638655,0.156022,0.098625,0.746939,0.440816,0.520000,0.226939,0.671429,val_gen_auc_avg,0.804898,3.454915e-05
200,0.598299,0.491152,0.413826,0.320186,0.679137,0.651000,2.211653,0.765714,0.757143,0.681520,0.613445,0.116993,0.083311,0.724082,0.537959,0.468571,0.186122,0.671429,val_gen_auc_avg,0.765714,2.500000e-05
220,0.634476,0.209147,0.384727,0.111570,0.629568,0.646246,2.102969,0.793469,0.757143,0.641763,0.605042,0.118798,0.066596,0.742857,0.623673,0.649796,0.093061,0.714286,val_gen_auc_avg,0.793469,1.654347e-05
240,0.625087,0.106671,0.382409,0.013862,0.710914,0.633697,2.068554,0.789388,0.742857,0.652991,0.592437,0.105927,0.047790,0.804082,0.475918,0.492245,0.311837,0.771429,val_gen_auc_avg,0.789388,9.549150e-06
260,0.694920,0.174483,0.366251,0.014827,0.614017,0.620131,1.977668,0.778776,0.728571,0.597910,0.596639,0.096178,0.050973,0.728163,0.515102,0.506939,0.213061,0.700000,val_gen_auc_avg,0.778776,4.322727e-06
280,0.659552,0.107486,0.373039,0.011826,0.652859,0.667537,1.922845,0.752653,0.714286,0.582939,0.592437,0.084978,0.055856,0.675102,0.571429,0.500408,0.103673,0.700000,val_gen_auc_avg,0.752653,1.092620e-06
300,0.643762,0.120602,0.359844,0.021692,0.645192,0.660011,1.869655,0.782857,0.728571,0.605819,0.596639,0.084907,0.055734,0.808980,0.442449,0.605714,0.203265,0.714286,val_gen_auc_avg,0.782857,0.000000e+00
