epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,1.538888,2.252845,0.659162,0.713805,1.535843,1.549306,4.079181,0.393525,0.500000,0.524620,0.500000,0.027933,0.026955,0.610457,0.505021,0.520429,0.090028,0.500000,val_gen_auc_avg,0.393525,9.999726e-05
20,0.863097,0.635968,0.393269,0.597034,0.876068,0.920352,3.866387,0.511946,0.500000,0.501668,0.500000,0.049933,0.051852,0.528220,0.536357,0.605263,-0.077043,0.500000,val_gen_auc_avg,0.511946,9.890738e-05
40,0.800905,0.361074,0.347044,0.484945,0.775175,0.715674,3.246182,0.575312,0.500000,0.579739,0.500000,0.044529,0.047077,0.523026,0.527008,0.393006,-0.003982,0.500000,val_gen_auc_avg,0.575312,9.567727e-05
60,0.746022,0.257739,0.321854,0.320909,0.718078,0.629904,3.030034,0.542936,0.500000,0.607553,0.500000,0.066315,0.061157,0.523199,0.468317,0.527701,-0.004501,0.506579,val_gen_auc_avg,0.542936,9.045085e-05
80,0.764335,0.228858,0.277271,0.289918,0.839163,0.814474,2.755810,0.527874,0.500000,0.627339,0.500000,0.108356,0.096091,0.410319,0.546918,0.524931,-0.136600,0.473684,val_gen_auc_avg,0.527874,8.345653e-05
100,0.789781,0.120281,0.287369,0.218837,0.819526,0.813395,2.631053,0.560942,0.506579,0.748601,0.503759,0.194855,0.129866,0.496711,0.495672,0.529086,-0.032375,0.447368,val_gen_auc_avg,0.560942,7.500000e-05
120,0.689580,0.306705,0.302025,0.306921,0.765184,0.674820,2.352533,0.596087,0.506579,0.738255,0.537594,0.211409,0.144996,0.557999,0.570810,0.458276,-0.012812,0.546053,val_gen_auc_avg,0.596087,6.545085e-05
140,0.742143,0.115819,0.276094,0.117860,0.693099,0.820301,2.183413,0.574273,0.519737,0.730906,0.507519,0.237430,0.146100,0.547784,0.510042,0.576524,-0.028740,0.559211,val_gen_auc_avg,0.574273,5.522642e-05
160,0.689876,0.304518,0.252004,0.278732,0.690857,0.672129,1.933655,0.551593,0.473684,0.743909,0.575188,0.242277,0.160763,0.500346,0.504155,0.552458,-0.052112,0.480263,val_gen_auc_avg,0.551593,4.477358e-05
180,0.717503,0.061919,0.265630,0.050282,0.712803,0.671587,1.788320,0.576350,0.552632,0.735881,0.567669,0.242219,0.162043,0.574792,0.388850,0.530817,0.043975,0.552632,val_gen_auc_avg,0.576350,3.454915e-05
200,0.658043,0.126290,0.252198,0.048031,0.776078,0.661357,1.649732,0.588989,0.565789,0.750127,0.578947,0.223745,0.178123,0.499481,0.507271,0.500519,-0.007791,0.506579,val_gen_auc_avg,0.588989,2.500000e-05
220,0.622237,0.102200,0.245901,0.065992,0.821955,0.697056,1.491188,0.549688,0.526316,0.720617,0.605263,0.219002,0.182602,0.569252,0.472645,0.509522,0.059730,0.539474,val_gen_auc_avg,0.549688,1.654347e-05
240,0.721755,0.058635,0.252671,0.030431,0.775474,0.693649,1.410795,0.558691,0.559211,0.751541,0.650376,0.210972,0.180685,0.535665,0.458276,0.491517,0.044148,0.506579,val_gen_auc_avg,0.558691,9.549150e-06
260,0.641521,0.050279,0.247449,0.024676,0.710111,0.777083,1.352199,0.597472,0.565789,0.773645,0.706767,0.191394,0.167753,0.545533,0.506233,0.510388,0.035145,0.539474,val_gen_auc_avg,0.597472,4.322727e-06
280,0.642289,0.059301,0.250299,0.026125,0.673312,0.781752,1.290915,0.594183,0.565789,0.766691,0.680451,0.185898,0.162701,0.592105,0.519044,0.458622,0.073061,0.572368,val_gen_auc_avg,0.594183,1.092620e-06
300,0.610920,0.231437,0.252120,0.158335,0.645760,0.740090,1.287266,0.597472,0.572368,0.761490,0.680451,0.176684,0.159543,0.587431,0.470222,0.487188,0.100242,0.526316,val_gen_auc_avg,0.597472,0.000000e+00
