epoch,train_eps_mse,train_aux_ce,train_aux_fm,train_past_ce,val_eps_mse,test_eps_mse,val_gen_mse,val_gen_auc_avg,val_gen_acc_avg,test_gen_auc_avg,test_gen_acc_avg,val_gen_prob_std,test_gen_prob_std,val_auc_correct,val_auc_zero,val_auc_shuffled,val_condition_gap_auc,val_gen_acc_correct,best_metric,best_score,lr
1,2.147140,1.855431,0.616068,0.744118,2.033216,2.060444,4.227258,0.464508,0.500000,0.534343,0.500000,0.018276,0.017376,0.557306,0.494806,0.503116,0.054190,0.500000,val_gen_auc_avg,0.464508,9.999726e-05
20,0.901853,0.556413,0.391676,0.555071,0.963024,1.032648,4.071373,0.414993,0.500000,0.519362,0.500000,0.133507,0.131718,0.458622,0.472299,0.435422,-0.013677,0.486842,val_gen_auc_avg,0.414993,9.890738e-05
40,0.653311,0.331275,0.347574,0.407920,0.713764,0.682729,3.066617,0.455506,0.493421,0.474984,0.492481,0.177418,0.175576,0.601801,0.491170,0.390062,0.110630,0.539474,val_gen_auc_avg,0.455506,9.567727e-05
60,0.671826,0.292883,0.307388,0.246505,0.679236,0.608655,2.441105,0.710699,0.532895,0.731585,0.515038,0.177804,0.161170,0.536530,0.431614,0.493421,0.043109,0.532895,val_gen_auc_avg,0.710699,9.045085e-05
80,0.629633,0.144436,0.290003,0.184314,0.655482,0.647200,2.141986,0.755367,0.578947,0.859856,0.582707,0.163908,0.144148,0.691309,0.495672,0.548476,0.142832,0.578947,val_gen_auc_avg,0.755367,8.345653e-05
100,0.696926,0.112357,0.295300,0.066808,0.721648,0.728168,2.030204,0.746711,0.631579,0.870428,0.661654,0.162799,0.155343,0.658241,0.590374,0.440270,0.067867,0.592105,val_gen_auc_avg,0.746711,7.500000e-05
120,0.640339,0.336337,0.288221,0.263606,0.708497,0.638471,1.892051,0.751039,0.690789,0.864209,0.729323,0.175744,0.158435,0.716413,0.495499,0.510042,0.206371,0.638158,val_gen_auc_avg,0.751039,6.545085e-05
140,0.681462,0.088306,0.262368,0.027073,0.597618,0.737447,1.794838,0.759003,0.697368,0.883035,0.781955,0.185907,0.168655,0.748961,0.502078,0.628289,0.120672,0.625000,val_gen_auc_avg,0.759003,5.522642e-05
160,0.608644,0.340692,0.251587,0.344018,0.602463,0.598953,1.587813,0.764716,0.697368,0.873255,0.744361,0.183239,0.175012,0.719875,0.563539,0.471434,0.156337,0.565789,val_gen_auc_avg,0.764716,4.477358e-05
180,0.688594,0.066712,0.249593,0.042467,0.654503,0.612628,1.488025,0.771988,0.710526,0.863588,0.718045,0.194904,0.175076,0.776489,0.453428,0.609072,0.167417,0.546053,val_gen_auc_avg,0.771988,3.454915e-05
200,0.635309,0.069603,0.252987,0.016260,0.744631,0.647224,1.387895,0.750519,0.664474,0.853751,0.733083,0.184708,0.174007,0.733553,0.514889,0.570983,0.162569,0.526316,val_gen_auc_avg,0.750519,2.500000e-05
220,0.589568,0.093107,0.239822,0.048855,0.762432,0.643649,1.256873,0.764889,0.677632,0.846289,0.710526,0.171393,0.168894,0.745845,0.494287,0.572022,0.173823,0.519737,val_gen_auc_avg,0.764889,1.654347e-05
240,0.703843,0.049376,0.247120,0.016500,0.728345,0.658589,1.191078,0.770776,0.710526,0.852790,0.699248,0.169537,0.166000,0.695983,0.508483,0.531856,0.164127,0.513158,val_gen_auc_avg,0.770776,9.549150e-06
260,0.639003,0.048221,0.241014,0.009615,0.678690,0.766387,1.119365,0.787223,0.710526,0.856182,0.751880,0.158862,0.155769,0.753636,0.524238,0.397853,0.229398,0.546053,val_gen_auc_avg,0.787223,4.322727e-06
280,0.631452,0.086101,0.235317,0.032240,0.632020,0.773140,1.076965,0.782202,0.710526,0.837017,0.744361,0.162987,0.161374,0.784972,0.460007,0.528740,0.256233,0.532895,val_gen_auc_avg,0.782202,1.092620e-06
300,0.600189,0.220191,0.251338,0.167808,0.613669,0.719490,1.072191,0.804882,0.730263,0.848267,0.755639,0.152907,0.166979,0.752424,0.548303,0.517486,0.204120,0.559211,val_gen_auc_avg,0.804882,0.000000e+00
